"","mutO","mutX","MSE"
"DNAJB1",0,258,1662584.12451175
"DOK2",0,258,1662584.12451175
"DPYSL3",0,258,1662584.12451175
"EMC3",0,258,1662584.12451175
"ENTPD8",0,258,1662584.12451175
"FAM168B",0,258,1662584.12451175
"FANCF",0,258,1662584.12451175
"FHL3",0,258,1662584.12451175
"FOXC1",0,258,1662584.12451175
"FTCD",0,258,1662584.12451175
"GAGE12J",0,258,1662584.12451175
"GSR",0,258,1662584.12451175
"GUSBP5",0,258,1662584.12451175
"HIST1H2BA",0,258,1662584.12451175
"HOXB13",0,258,1662584.12451175
"HTRA4",0,258,1662584.12451175
"IFNAR2",0,258,1662584.12451175
"IGKV1D-33",0,258,1662584.12451175
"IGLL5",0,258,1662584.12451175
"IGLV7-43",0,258,1662584.12451175
"IGSF3",0,258,1662584.12451175
"IKZF3",0,258,1662584.12451175
"IL17RB",0,258,1662584.12451175
"IL29",0,258,1662584.12451175
"INMT",0,258,1662584.12451175
"ITGB1BP1",0,258,1662584.12451175
"KCNAB1",0,258,1662584.12451175
"KCNH6",0,258,1662584.12451175
"KIAA1967",0,258,1662584.12451175
"KLC1",0,258,1662584.12451175
"LANCL3",0,258,1662584.12451175
"LGMN",0,258,1662584.12451175
"LRRC20",0,258,1662584.12451175
"MANSC1",0,258,1662584.12451175
"MIPEP",0,258,1662584.12451175
"MIR23A",0,258,1662584.12451175
"MMP21",0,258,1662584.12451175
"MRPL45P2",0,258,1662584.12451175
"MYL7",0,258,1662584.12451175
"NAALADL1",0,258,1662584.12451175
"NAIP",0,258,1662584.12451175
"NAPSA",0,258,1662584.12451175
"NCAPH",0,258,1662584.12451175
"OR10H1",0,258,1662584.12451175
"OR5B12",0,258,1662584.12451175
"OSBPL11",0,258,1662584.12451175
"PAQR6",0,258,1662584.12451175
"PDIA6",0,258,1662584.12451175
"PDZK1IP1",0,258,1662584.12451175
"PGAM5",0,258,1662584.12451175
"PIAS4",0,258,1662584.12451175
"PJA2",0,258,1662584.12451175
"PLA2G2F",0,258,1662584.12451175
"PLAC8",0,258,1662584.12451175
"PNLIPRP2",0,258,1662584.12451175
"PPP3CC",0,258,1662584.12451175
"PRPF40A",0,258,1662584.12451175
"PSKH2",0,258,1662584.12451175
"QDPR",0,258,1662584.12451175
"RECK",0,258,1662584.12451175
"S100B",0,258,1662584.12451175
"SALL3",0,258,1662584.12451175
"SAP30",0,258,1662584.12451175
"SCAMP2",0,258,1662584.12451175
"SHCBP1L",0,258,1662584.12451175
"SHISA6",0,258,1662584.12451175
"SIRPA",0,258,1662584.12451175
"SLC10A3",0,258,1662584.12451175
"SLC10A5",0,258,1662584.12451175
"SLC17A9",0,258,1662584.12451175
"SLC19A3",0,258,1662584.12451175
"SLC22A18AS",0,258,1662584.12451175
"SNAP25",0,258,1662584.12451175
"SOX14",0,258,1662584.12451175
"TACO1",0,258,1662584.12451175
"TAPT1",0,258,1662584.12451175
"TATDN3",0,258,1662584.12451175
"TFAP2E",0,258,1662584.12451175
"TIMM8B",0,258,1662584.12451175
"TMEM115",0,258,1662584.12451175
"TMEM209",0,258,1662584.12451175
"TP53INP1",0,258,1662584.12451175
"TPRG1L",0,258,1662584.12451175
"TRBV6-9",0,258,1662584.12451175
"TWSG1",0,258,1662584.12451175
"U2SURP",0,258,1662584.12451175
"WFDC5",0,258,1662584.12451175
"XRCC6",0,258,1662584.12451175
"ZNF572",0,258,1662584.12451175
"ZNF862",0,258,1662584.12451175
"NPAS1",0,258,1662584.12451175
"SNRNP35",0,258,1662584.12451175
"ARHGEF3",0,258,1662584.12451175
"DIS3L",0,258,1662584.12451175
"DNAJC27",0,258,1662584.12451175
"GPR61",0,258,1662584.12451175
"LHFPL1",0,258,1662584.12451175
"LONP2",0,258,1662584.12451175
"PMEPA1",0,258,1662584.12451175
"RAB40A",0,258,1662584.12451175
"RENBP",0,258,1662584.12451175
"SGCE",0,258,1662584.12451175
"SLC31A1",0,258,1662584.12451175
"SYT8",0,258,1662584.12451175
"UTP14C",0,258,1662584.12451175
"VMP1",0,258,1662584.12451175
"YY1AP1",0,258,1662584.12451175
"YY2",0,258,1662584.12451175
"C1RL",0,258,1662584.12451175
"DUS2L",0,258,1662584.12451175
"FLJ40852",0,258,1662584.12451175
"LRRC47",0,258,1662584.12451175
"MEG9",0,258,1662584.12451175
"NAE1",0,258,1662584.12451175
"NDUFB5",0,258,1662584.12451175
"NFXL1",0,258,1662584.12451175
"NPTX2",0,258,1662584.12451175
"SLC16A4",0,258,1662584.12451175
"SYDE1",0,258,1662584.12451175
"ACAT1",0,258,1662584.12451175
"C19orf33",0,258,1662584.12451175
"CCDC101",0,258,1662584.12451175
"CDH22",0,258,1662584.12451175
"CTRC",0,258,1662584.12451175
"CTSO",0,258,1662584.12451175
"GSTM3",0,258,1662584.12451175
"HIST4H4",0,258,1662584.12451175
"IK",0,258,1662584.12451175
"KLHL30",0,258,1662584.12451175
"MB",0,258,1662584.12451175
"MBOAT2",0,258,1662584.12451175
"MRVI1",0,258,1662584.12451175
"NAGPA",0,258,1662584.12451175
"NCAPH2",0,258,1662584.12451175
"NTAN1",0,258,1662584.12451175
"NTSR1",0,258,1662584.12451175
"OR1S2",0,258,1662584.12451175
"PABPN1",0,258,1662584.12451175
"PDSS1",0,258,1662584.12451175
"PGM2L1",0,258,1662584.12451175
"PPP1R36",0,258,1662584.12451175
"PSMD2",0,258,1662584.12451175
"RCHY1",0,258,1662584.12451175
"RPL10",0,258,1662584.12451175
"RRN3P1",0,258,1662584.12451175
"RRNAD1",0,258,1662584.12451175
"SLC17A8",0,258,1662584.12451175
"SPN",0,258,1662584.12451175
"SUGT1P3",0,258,1662584.12451175
"TJP3",0,258,1662584.12451175
"TNFSF13B",0,258,1662584.12451175
"TSPAN17",0,258,1662584.12451175
"TSPAN7",0,258,1662584.12451175
"WDFY2",0,258,1662584.12451175
"WDR45L",0,258,1662584.12451175
"WFDC11",0,258,1662584.12451175
"WIPF2",0,258,1662584.12451175
"YIPF6",0,258,1662584.12451175
"ZFP92",0,258,1662584.12451175
"ZFR",0,258,1662584.12451175
"ZNF135",0,258,1662584.12451175
"ZNF345",0,258,1662584.12451175
"ANKRD62",0,258,1662584.12451175
"ATAD3B",0,258,1662584.12451175
"C18orf42",0,258,1662584.12451175
"C1orf87",0,258,1662584.12451175
"C9orf89",0,258,1662584.12451175
"CELP",0,258,1662584.12451175
"CXXC1",0,258,1662584.12451175
"DLX4",0,258,1662584.12451175
"EGFEM1P",0,258,1662584.12451175
"FCGR2C",0,258,1662584.12451175
"GALNT2",0,258,1662584.12451175
"GNN",0,258,1662584.12451175
"GOLGA8IP",0,258,1662584.12451175
"HEATR7B1",0,258,1662584.12451175
"HLA-DMA",0,258,1662584.12451175
"IGKJ5",0,258,1662584.12451175
"KIAA0087",0,258,1662584.12451175
"LINC00243",0,258,1662584.12451175
"LINC00667",0,258,1662584.12451175
"MICA",0,258,1662584.12451175
"MOXD2P",0,258,1662584.12451175
"MTL5",0,258,1662584.12451175
"MTRNR2L5",0,258,1662584.12451175
"MYO15B",0,258,1662584.12451175
"OR11H7",0,258,1662584.12451175
"ORMDL3",0,258,1662584.12451175
"SUCLG2",0,258,1662584.12451175
"TES",0,258,1662584.12451175
"TMEM239",0,258,1662584.12451175
"TPTE2P1",0,258,1662584.12451175
"TRIM6",0,258,1662584.12451175
"WDR1",0,258,1662584.12451175
"ADCY10",0,258,1662584.12451175
"ANKRD13C",0,258,1662584.12451175
"B3GAT1",0,258,1662584.12451175
"CCDC104",0,258,1662584.12451175
"CDH13",0,258,1662584.12451175
"COPE",0,258,1662584.12451175
"EMX2",0,258,1662584.12451175
"FAM209A",0,258,1662584.12451175
"FAM54B",0,258,1662584.12451175
"FGD3",0,258,1662584.12451175
"FXR2",0,258,1662584.12451175
"FZD6",0,258,1662584.12451175
"GSS",0,258,1662584.12451175
"IQCF2",0,258,1662584.12451175
"LRFN1",0,258,1662584.12451175
"MAPK8IP2",0,258,1662584.12451175
"NDUFB3",0,258,1662584.12451175
"OR5V1",0,258,1662584.12451175
"PRAME",0,258,1662584.12451175
"PYGL",0,258,1662584.12451175
"SGMS1",0,258,1662584.12451175
"SLC11A2",0,258,1662584.12451175
"SLC23A1",0,258,1662584.12451175
"SLC25A4",0,258,1662584.12451175
"TADA3",0,258,1662584.12451175
"TEC",0,258,1662584.12451175
"TMEM107",0,258,1662584.12451175
"TRAP1",0,258,1662584.12451175
"TRIL",0,258,1662584.12451175
"TRIM47",0,258,1662584.12451175
"ZNF30",0,258,1662584.12451175
"ZRANB2",0,258,1662584.12451175
"CDK5",0,258,1662584.12451175
"ENSG00000248666",0,258,1662584.12451175
"PNMA1",0,258,1662584.12451175
"POLR3B",0,258,1662584.12451175
"TEX13A",0,258,1662584.12451175
"TRMT44",0,258,1662584.12451175
"TYK2",0,258,1662584.12451175
"CARS2",0,258,1662584.12451175
"CCDC144B",0,258,1662584.12451175
"LILRA5",0,258,1662584.12451175
"METTL14",0,258,1662584.12451175
"PSMA5",0,258,1662584.12451175
"PTGIS",0,258,1662584.12451175
"RSPO2",0,258,1662584.12451175
"RTN4RL2",0,258,1662584.12451175
"SELPLG",0,258,1662584.12451175
"SLC45A3",0,258,1662584.12451175
"TMUB2",0,258,1662584.12451175
"ATG16L1",0,258,1662584.12451175
"EEF1D",0,258,1662584.12451175
"GRID2IP",0,258,1662584.12451175
"PLEKHA8P1",0,258,1662584.12451175
"SCAP",0,258,1662584.12451175
"SLC52A2",0,258,1662584.12451175
"STARD8",0,258,1662584.12451175
"YAP1",0,258,1662584.12451175
"RPE",0,258,1662584.12451175
"CDC37",0,258,1662584.12451175
"CST9",0,258,1662584.12451175
"FAM21C",0,258,1662584.12451175
"IGHG2",0,258,1662584.12451175
"OLAH",0,258,1662584.12451175
"THAP2",0,258,1662584.12451175
"ADORA3",0,258,1662584.12451175
"BICC1",0,258,1662584.12451175
"C17orf64",0,258,1662584.12451175
"CALB2",0,258,1662584.12451175
"FDXR",0,258,1662584.12451175
"OR2AG2",0,258,1662584.12451175
"DAD1",0,258,1662584.12451175
"MYBPC3",0,258,1662584.12451175
"CHEK1",0,258,1662584.12451175
"INPP5E",0,258,1662584.12451175
"LUM",0,258,1662584.12451175
"NXPH1",0,258,1662584.12451175
"RNU2-2",0,258,1662584.12451175
"TPM4",0,258,1662584.12451175
"BZW2",0,258,1662584.12451175
"C19orf76",0,258,1662584.12451175
"LCE4A",0,258,1662584.12451175
"MSRA",0,258,1662584.12451175
"NCR2",0,258,1662584.12451175
"NDUFV1",0,258,1662584.12451175
"RAP2B",0,258,1662584.12451175
"RNASE9",0,258,1662584.12451175
"SNX7",0,258,1662584.12451175
"SRM",0,258,1662584.12451175
"SSTR5",0,258,1662584.12451175
"TTC28-AS1",0,258,1662584.12451175
"TTPA",0,258,1662584.12451175
"USP3",0,258,1662584.12451175
"ADCY6",0,258,1662584.12451175
"AMPD3",0,258,1662584.12451175
"BCL2L10",0,258,1662584.12451175
"BEST4",0,258,1662584.12451175
"C1orf110",0,258,1662584.12451175
"C9orf69",0,258,1662584.12451175
"CAMK2G",0,258,1662584.12451175
"CDH5",0,258,1662584.12451175
"DAGLA",0,258,1662584.12451175
"DBNDD1",0,258,1662584.12451175
"DCAF4L1",0,258,1662584.12451175
"DDOST",0,258,1662584.12451175
"DNAJB13",0,258,1662584.12451175
"DUSP13",0,258,1662584.12451175
"ELP4",0,258,1662584.12451175
"ENSG00000237101",0,258,1662584.12451175
"ENSG00000262323",0,258,1662584.12451175
"EPS8L2",0,258,1662584.12451175
"FAM3A",0,258,1662584.12451175
"FBXL20",0,258,1662584.12451175
"FGFRL1",0,258,1662584.12451175
"HMGXB3",0,258,1662584.12451175
"IL17C",0,258,1662584.12451175
"INF2",0,258,1662584.12451175
"INPP5K",0,258,1662584.12451175
"KCP",0,258,1662584.12451175
"KIAA0391",0,258,1662584.12451175
"KU-MEL-3",0,258,1662584.12451175
"LDB3",0,258,1662584.12451175
"LEPROTL1",0,258,1662584.12451175
"LINC00265",0,258,1662584.12451175
"LINC00313",0,258,1662584.12451175
"MIR22HG",0,258,1662584.12451175
"MPRIP",0,258,1662584.12451175
"MYO15A",0,258,1662584.12451175
"NECAB3",0,258,1662584.12451175
"OOEP",0,258,1662584.12451175
"OPRK1",0,258,1662584.12451175
"OR6J1",0,258,1662584.12451175
"OXT",0,258,1662584.12451175
"PCGF1",0,258,1662584.12451175
"PLVAP",0,258,1662584.12451175
"POLDIP2",0,258,1662584.12451175
"RAI1",0,258,1662584.12451175
"RNASEH2B",0,258,1662584.12451175
"RNASEL",0,258,1662584.12451175
"RTKN",0,258,1662584.12451175
"SIX3",0,258,1662584.12451175
"SKOR2",0,258,1662584.12451175
"SPHK1",0,258,1662584.12451175
"STARD3",0,258,1662584.12451175
"SYNC",0,258,1662584.12451175
"TH",0,258,1662584.12451175
"THRB",0,258,1662584.12451175
"TMEM150A",0,258,1662584.12451175
"TNFRSF14",0,258,1662584.12451175
"TOM1",0,258,1662584.12451175
"TP53TG1",0,258,1662584.12451175
"UCKL1",0,258,1662584.12451175
"UPK1A-AS1",0,258,1662584.12451175
"WFDC3",0,258,1662584.12451175
"ZNF343",0,258,1662584.12451175
"ZSCAN30",0,258,1662584.12451175
"EPB42",0,258,1662584.12451175
"FAM167B",0,258,1662584.12451175
"NOL3",0,258,1662584.12451175
"OR4F21",0,258,1662584.12451175
"RBM15B",0,258,1662584.12451175
"SRPX2",0,258,1662584.12451175
"TBC1D20",0,258,1662584.12451175
"TMEM132A",0,258,1662584.12451175
"UNC5A",0,258,1662584.12451175
"ZBTB48",0,258,1662584.12451175
"ZNRF4",0,258,1662584.12451175
"HOXC4",0,258,1662584.12451175
"ICAM4",0,258,1662584.12451175
"RMI1",0,258,1662584.12451175
"TBC1D26",0,258,1662584.12451175
"UBE2W",0,258,1662584.12451175
"ARPC5",0,258,1662584.12451175
"GALNT1",0,258,1662584.12451175
"HOOK2",0,258,1662584.12451175
"HRCT1",0,258,1662584.12451175
"ODF3L2",0,258,1662584.12451175
"OXSM",0,258,1662584.12451175
"FOXJ1",0,258,1662584.12451175
"GNB2L1",0,258,1662584.12451175
"GTF2IRD2B",0,258,1662584.12451175
"HTRA3",0,258,1662584.12451175
"LOC220729",0,258,1662584.12451175
"MT-CO1",0,258,1662584.12451175
"MT-ND5",0,258,1662584.12451175
"MYEOV2",0,258,1662584.12451175
"SRSF11",0,258,1662584.12451175
"SUCLA2",0,258,1662584.12451175
"DKFZP434H168",0,258,1662584.12451175
"LOC100996465",0,258,1662584.12451175
"MICAL1",0,258,1662584.12451175
"OR10P1",0,258,1662584.12451175
"C20orf195",0,258,1662584.12451175
"COMMD7",0,258,1662584.12451175
"DUSP16",0,258,1662584.12451175
"MRPS30",0,258,1662584.12451175
"PEX7",0,258,1662584.12451175
"TOR3A",0,258,1662584.12451175
"DPYSL4",0,258,1662584.12451175
"TBK1",0,258,1662584.12451175
"ADAM23",0,258,1662584.12451175
"C5orf60",0,258,1662584.12451175
"EIF4H",0,258,1662584.12451175
"GNS",0,258,1662584.12451175
"CAPN12",0,258,1662584.12451175
"CD8B",0,258,1662584.12451175
"CEACAMP10",0,258,1662584.12451175
"CYP7A1",0,258,1662584.12451175
"EPHB3",0,258,1662584.12451175
"ESAM",0,258,1662584.12451175
"GRB7",0,258,1662584.12451175
"HRAS",0,258,1662584.12451175
"IGLV2-14",0,258,1662584.12451175
"KRTAP5-6",0,258,1662584.12451175
"MCFD2",0,258,1662584.12451175
"OR2M7",0,258,1662584.12451175
"PRC1",0,258,1662584.12451175
"SELENBP1",0,258,1662584.12451175
"SLC7A2",0,258,1662584.12451175
"SNORD115-2",0,258,1662584.12451175
"TAF1C",0,258,1662584.12451175
"TPTE2P6",0,258,1662584.12451175
"TTLL10-AS1",0,258,1662584.12451175
"TWISTNB",0,258,1662584.12451175
"UBQLNL",0,258,1662584.12451175
"ALOX15",0,258,1662584.12451175
"C12orf76",0,258,1662584.12451175
"CEP57L1",0,258,1662584.12451175
"DYRK4",0,258,1662584.12451175
"FN3K",0,258,1662584.12451175
"GABBR1",0,258,1662584.12451175
"GATA5",0,258,1662584.12451175
"HTR3B",0,258,1662584.12451175
"LINC00281",0,258,1662584.12451175
"LRRC72",0,258,1662584.12451175
"LUC7L",0,258,1662584.12451175
"PSPH",0,258,1662584.12451175
"RBM48",0,258,1662584.12451175
"TAS2R39",0,258,1662584.12451175
"VWA5A",0,258,1662584.12451175
"ADAMTS8",0,258,1662584.12451175
"AIPL1",0,258,1662584.12451175
"C19orf66",0,258,1662584.12451175
"C20orf141",0,258,1662584.12451175
"C3orf72",0,258,1662584.12451175
"C5orf52",0,258,1662584.12451175
"CCDC163P",0,258,1662584.12451175
"CHST6",0,258,1662584.12451175
"CLPB",0,258,1662584.12451175
"DLST",0,258,1662584.12451175
"DNAJC15",0,258,1662584.12451175
"DUOXA2",0,258,1662584.12451175
"EPHB2",0,258,1662584.12451175
"FAM72B",0,258,1662584.12451175
"FBRSL1",0,258,1662584.12451175
"GRIN1",0,258,1662584.12451175
"HIST1H3G",0,258,1662584.12451175
"HS3ST6",0,258,1662584.12451175
"HSD11B2",0,258,1662584.12451175
"IGLV4-3",0,258,1662584.12451175
"ISL2",0,258,1662584.12451175
"KIF26A",0,258,1662584.12451175
"LINC00085",0,258,1662584.12451175
"MIR4330",0,258,1662584.12451175
"MIR600HG",0,258,1662584.12451175
"NTN1",0,258,1662584.12451175
"OR1I1",0,258,1662584.12451175
"PKNOX1",0,258,1662584.12451175
"PTRH1",0,258,1662584.12451175
"RASA4CP",0,258,1662584.12451175
"RTEL1",0,258,1662584.12451175
"SAMD4B",0,258,1662584.12451175
"SLC22A24",0,258,1662584.12451175
"SPATA8",0,258,1662584.12451175
"ST3GAL2",0,258,1662584.12451175
"STMN1",0,258,1662584.12451175
"TAAR5",0,258,1662584.12451175
"TBCB",0,258,1662584.12451175
"TMEM184A",0,258,1662584.12451175
"TPT1-AS1",0,258,1662584.12451175
"TULP1",0,258,1662584.12451175
"UNC45A",0,258,1662584.12451175
"ZNF285",0,258,1662584.12451175
"ZNF837",0,258,1662584.12451175
"ASMT",0,258,1662584.12451175
"CCDC48",0,258,1662584.12451175
"CHRDL1",0,258,1662584.12451175
"MRPL35",0,258,1662584.12451175
"SGK3",0,258,1662584.12451175
"SLC26A10",0,258,1662584.12451175
"SLC39A4",0,258,1662584.12451175
"SPPL2A",0,258,1662584.12451175
"SULF1",0,258,1662584.12451175
"TNFRSF9",0,258,1662584.12451175
"KIAA0895",0,258,1662584.12451175
"PSMA7",0,258,1662584.12451175
"SLC22A14",0,258,1662584.12451175
"ZNF655",0,258,1662584.12451175
"ARHGAP15",0,258,1662584.12451175
"CHRNA3",0,258,1662584.12451175
"FSCN1",0,258,1662584.12451175
"MTERF",0,258,1662584.12451175
"SRF",0,258,1662584.12451175
"INSM2",0,258,1662584.12451175
"OR5M8",0,258,1662584.12451175
"RAB18",0,258,1662584.12451175
"BAG2",0,258,1662584.12451175
"KRTAP4-4",0,258,1662584.12451175
"PLAC1",0,258,1662584.12451175
"RRAGD",0,258,1662584.12451175
"ZNF66P",0,258,1662584.12451175
"NEU4",0,258,1662584.12451175
"AQP8",0,258,1662584.12451175
"B3GALT5",0,258,1662584.12451175
"C11orf24",0,258,1662584.12451175
"DSCR6",0,258,1662584.12451175
"MTERFD2",0,258,1662584.12451175
"NOTO",0,258,1662584.12451175
"SCYL2",0,258,1662584.12451175
"TMEM120A",0,258,1662584.12451175
"UBAC2",0,258,1662584.12451175
"CYP11B2",0,258,1662584.12451175
"KCNJ11",0,258,1662584.12451175
"LDOC1",0,258,1662584.12451175
"AMPD2",0,258,1662584.12451175
"AP1M2",0,258,1662584.12451175
"DNAL1",0,258,1662584.12451175
"MAMDC4",0,258,1662584.12451175
"MMGT1",0,258,1662584.12451175
"PIF1",0,258,1662584.12451175
"PRDM6",0,258,1662584.12451175
"SFXN5",0,258,1662584.12451175
"STXBP6",0,258,1662584.12451175
"SYNJ1",0,258,1662584.12451175
"DPF2",0,258,1662584.12451175
"DUSP4",0,258,1662584.12451175
"GTF2A1",0,258,1662584.12451175
"H3F3A",0,258,1662584.12451175
"HHLA1",0,258,1662584.12451175
"MIR3612",0,258,1662584.12451175
"SERPINI1",0,258,1662584.12451175
"SGCZ",0,258,1662584.12451175
"STARD5",0,258,1662584.12451175
"WFDC2",0,258,1662584.12451175
"ZNF132",0,258,1662584.12451175
"ZNF383",0,258,1662584.12451175
"C1orf65",0,258,1662584.12451175
"CXCR6",0,258,1662584.12451175
"DNAAF2",0,258,1662584.12451175
"FAM99B",0,258,1662584.12451175
"GLTP",0,258,1662584.12451175
"TMEM41B",0,258,1662584.12451175
"A2MP1",0,258,1662584.12451175
"ASB4",0,258,1662584.12451175
"CHKA",0,258,1662584.12451175
"CHTF18",0,258,1662584.12451175
"COA1",0,258,1662584.12451175
"KLF6",0,258,1662584.12451175
"MTSS1L",0,258,1662584.12451175
"MXD3",0,258,1662584.12451175
"OR51I1",0,258,1662584.12451175
"PHF11",0,258,1662584.12451175
"POLR3C",0,258,1662584.12451175
"PTPLAD1",0,258,1662584.12451175
"RFPL4B",0,258,1662584.12451175
"RNA5SP392",0,258,1662584.12451175
"TARDBP",0,258,1662584.12451175
"TMEM133",0,258,1662584.12451175
"TOM1L1",0,258,1662584.12451175
"XRRA1",0,258,1662584.12451175
"CLDN22",0,258,1662584.12451175
"MCTP1",0,258,1662584.12451175
"NIPAL2",0,258,1662584.12451175
"PPP1CA",0,258,1662584.12451175
"SLC22A10",0,258,1662584.12451175
"ST6GAL2",0,258,1662584.12451175
"ATAT1",0,258,1662584.12451175
"NGB",0,258,1662584.12451175
"NPR1",0,258,1662584.12451175
"PHKG2",0,258,1662584.12451175
"ADM2",0,258,1662584.12451175
"ARHGAP10",0,258,1662584.12451175
"CA14",0,258,1662584.12451175
"CPN2",0,258,1662584.12451175
"CSF3",0,258,1662584.12451175
"DLG2",0,258,1662584.12451175
"FAM127A",0,258,1662584.12451175
"FLJ33534",0,258,1662584.12451175
"HIGD1A",0,258,1662584.12451175
"HMBS",0,258,1662584.12451175
"HSP90AA4P",0,258,1662584.12451175
"ITIH5",0,258,1662584.12451175
"KRTAP10-6",0,258,1662584.12451175
"LINC00273",0,258,1662584.12451175
"LINC00588",0,258,1662584.12451175
"MIR1302-8",0,258,1662584.12451175
"MIR617",0,258,1662584.12451175
"MYH16",0,258,1662584.12451175
"PHLDB3",0,258,1662584.12451175
"RFPL2",0,258,1662584.12451175
"RNF150",0,258,1662584.12451175
"RNF181",0,258,1662584.12451175
"RNF186",0,258,1662584.12451175
"STK32A",0,258,1662584.12451175
"STMN3",0,258,1662584.12451175
"STX4",0,258,1662584.12451175
"UBE2Q2P1",0,258,1662584.12451175
"UCK1",0,258,1662584.12451175
"UQCR11",0,258,1662584.12451175
"WDR38",0,258,1662584.12451175
"ZNF716",0,258,1662584.12451175
"HIST1H1A",0,258,1662584.12451175
"ARRDC3",0,258,1662584.12451175
"BTF3L4",0,258,1662584.12451175
"C7orf26",0,258,1662584.12451175
"MAT2A",0,258,1662584.12451175
"PRKCSH",0,258,1662584.12451175
"RNF168",0,258,1662584.12451175
"C1QTNF4",0,258,1662584.12451175
"EFHB",0,258,1662584.12451175
"GOLGA6L10",0,258,1662584.12451175
"RIN1",0,258,1662584.12451175
"STK25",0,258,1662584.12451175
"TRIM71",0,258,1662584.12451175
"TRIP4",0,258,1662584.12451175
"ZNF416",0,258,1662584.12451175
"AMMECR1L",0,258,1662584.12451175
"ASB1",0,258,1662584.12451175
"C4orf19",0,258,1662584.12451175
"DGUOK",0,258,1662584.12451175
"FASTKD2",0,258,1662584.12451175
"KTI12",0,258,1662584.12451175
"LRRC71",0,258,1662584.12451175
"MAT1A",0,258,1662584.12451175
"MIR16-2",0,258,1662584.12451175
"NDUFA13",0,258,1662584.12451175
"NSF",0,258,1662584.12451175
"PSMF1",0,258,1662584.12451175
"RAP1GDS1",0,258,1662584.12451175
"SOX30",0,258,1662584.12451175
"TSSK3",0,258,1662584.12451175
"ZNF44",0,258,1662584.12451175
"APOBEC1",0,258,1662584.12451175
"CAMKV",0,258,1662584.12451175
"CD226",0,258,1662584.12451175
"CDC25B",0,258,1662584.12451175
"DEFB4B",0,258,1662584.12451175
"ESRP1",0,258,1662584.12451175
"HSD3B2",0,258,1662584.12451175
"MIR1231",0,258,1662584.12451175
"MPV17L2",0,258,1662584.12451175
"PCDHB4",0,258,1662584.12451175
"PYGM",0,258,1662584.12451175
"SLC35E1",0,258,1662584.12451175
"TNFSF18",0,258,1662584.12451175
"ZNF510",0,258,1662584.12451175
"ALOX5AP",0,258,1662584.12451175
"BBS12",0,258,1662584.12451175
"ENSG00000257921",0,258,1662584.12451175
"PATE3",0,258,1662584.12451175
"ABHD16B",0,258,1662584.12451175
"ACSS1",0,258,1662584.12451175
"ADIG",0,258,1662584.12451175
"ADRBK1",0,258,1662584.12451175
"AGPAT9",0,258,1662584.12451175
"AIRE",0,258,1662584.12451175
"ANKRD54",0,258,1662584.12451175
"ARHGAP42",0,258,1662584.12451175
"ARL15",0,258,1662584.12451175
"ARMC6",0,258,1662584.12451175
"ARSD",0,258,1662584.12451175
"ASF1A",0,258,1662584.12451175
"ASF1B",0,258,1662584.12451175
"ATAD3A",0,258,1662584.12451175
"ATOH8",0,258,1662584.12451175
"ATRAID",0,258,1662584.12451175
"ATXN3",0,258,1662584.12451175
"BEST2",0,258,1662584.12451175
"BET1",0,258,1662584.12451175
"BMF",0,258,1662584.12451175
"BNIP3",0,258,1662584.12451175
"BUB3",0,258,1662584.12451175
"C19orf44",0,258,1662584.12451175
"C20orf197",0,258,1662584.12451175
"C9orf50",0,258,1662584.12451175
"CA5B",0,258,1662584.12451175
"CALML3",0,258,1662584.12451175
"CBX5",0,258,1662584.12451175
"CCDC137",0,258,1662584.12451175
"CEBPE",0,258,1662584.12451175
"CHCHD10",0,258,1662584.12451175
"CNTN5",0,258,1662584.12451175
"CRTAC1",0,258,1662584.12451175
"CTSD",0,258,1662584.12451175
"CTSL2",0,258,1662584.12451175
"CTSW",0,258,1662584.12451175
"CUTA",0,258,1662584.12451175
"CXCL2",0,258,1662584.12451175
"CYB5A",0,258,1662584.12451175
"CYB5D1",0,258,1662584.12451175
"CYP3A5",0,258,1662584.12451175
"CYR61",0,258,1662584.12451175
"DCLK2",0,258,1662584.12451175
"DCP1B",0,258,1662584.12451175
"DDX24",0,258,1662584.12451175
"DDX39A",0,258,1662584.12451175
"DECR1",0,258,1662584.12451175
"DEFB125",0,258,1662584.12451175
"DOK7",0,258,1662584.12451175
"DUSP2",0,258,1662584.12451175
"DVL3",0,258,1662584.12451175
"DYNC1LI1",0,258,1662584.12451175
"EMILIN3",0,258,1662584.12451175
"EOGT",0,258,1662584.12451175
"EXD3",0,258,1662584.12451175
"EXTL1",0,258,1662584.12451175
"FAM101B",0,258,1662584.12451175
"FAM166B",0,258,1662584.12451175
"FAM82A2",0,258,1662584.12451175
"FAM84B",0,258,1662584.12451175
"FBLIM1",0,258,1662584.12451175
"FGF11",0,258,1662584.12451175
"FGR",0,258,1662584.12451175
"FIBCD1",0,258,1662584.12451175
"FITM1",0,258,1662584.12451175
"GID8",0,258,1662584.12451175
"GIT1",0,258,1662584.12451175
"GMFG",0,258,1662584.12451175
"GNB1",0,258,1662584.12451175
"GNB5",0,258,1662584.12451175
"GPR4",0,258,1662584.12451175
"GPR68",0,258,1662584.12451175
"GRIN3B",0,258,1662584.12451175
"HAPLN4",0,258,1662584.12451175
"HCAR3",0,258,1662584.12451175
"HIST1H2AJ",0,258,1662584.12451175
"HNRNPUL2",0,258,1662584.12451175
