"","number","idx","exp","MSE"
"MRPL51",13931,327,-0.112999999999998,1925602.20996139
"PTDSS1",7098,371,0.638461538461539,1925607.09668975
"ZNF650",5523,254,0.572625,1925613.27434642
"MYC",4809,64,-2.14832708333333,1925615.30148863
"NR2F2",15686,296,0.899875000000001,1925615.43841292
"PLSCR1",11551,309,1.25525,1925618.09161567
"CKLF",1744,387,0.10975,1925621.13366834
"EML5",11127,310,0.468749999999999,1925621.61158963
"RAB4B",11334,40,-0.5042,1925621.66283393
"PARL",4028,31,-0.653749999999999,1925625.1268114
"CTXN3",7581,310,0.436125,1925625.94212191
"SDC1",6136,258,1.71254166666667,1925627.26372783
"PTK7",3614,361,1.40791666666667,1925632.53263803
"NPM2",5814,235,-1.356125,1925634.58618401
"LOC401127",3948,46,-1.427625,1925635.85010217
"FHOD1",14727,121,-1.1694375,1925636.63219215
"RNF123",11854,186,-0.233833333333333,1925640.88974674
"POU1F1",3407,336,0.472875,1925642.02555239
"KIT",6889,338,2.75858333333334,1925643.23906431
"TSPAN31",11336,63,0.0492166666666645,1925652.00959958
"GFM2",10363,41,-1.0136,1925660.81965684
"BIN1",15696,241,-0.0845499999999999,1925661.84764316
"HTATIP",12004,148,0.24575,1925663.68812543
"RELL1",13353,155,0.739375,1925664.42636853
"CCDC68",12444,281,-0.251000000000001,1925667.03399841
"SYNJ1",14948,76,-0.703625,1925678.21831906
"FCER1A",16548,400,5.535125,1925681.80712758
"C6orf145",7421,215,0.600687499999999,1925682.13493725
"IL23R",13304,185,-2.0305,1925682.55682697
"PACSIN3",4670,282,0.258083333333333,1925686.57161299
"CLYBL",4082,158,-0.27825,1925692.38972493
"RNF151",11765,374,0.401333333333333,1925693.32734645
"THEM2",12306,22,-1.54850000000001,1925696.92293299
"RGS19",16460,259,0.167875,1925701.1428135
"CABLES2",3693,62,-0.911124999999998,1925704.11755366
"SLC6A2",1095,273,0.299499999999998,1925705.65382114
"VASH1",2410,45,0.403449999999999,1925706.4431048
"C9orf66",7849,70,-0.0440833333333298,1925707.14746772
"VTN",8051,350,-0.676166666666667,1925707.65625073
"NFATC4",1159,144,0.245500000000002,1925707.96916279
"RBL1",15155,38,-2.2389375,1925709.19923844
"CLEC16A",6323,375,0.70525,1925710.66977882
"LOC440350",2110,106,-0.771500000000003,1925712.997821
"FOXP3",8822,27,-0.215,1925714.41105576
"RAPGEF1",1367,376,0.26125,1925714.7173546
"AQP4",10047,54,-0.193916666666667,1925715.57729053
"SRGAP1",9468,118,-0.390916666666666,1925716.24007168
"OR4D5",845,44,0.0814999999999989,1925719.02397989
"DENR",12564,22,-1.87525,1925719.09727047
"FAM57A",11483,54,-1.707875,1925721.53992953
"SPAG11B",8820,167,0.1441875,1925726.46323319
"HDC",15122,367,4.067,1925729.24193091
"TCEB2",14951,60,-0.530100000000001,1925731.82706411
"TMEM132B",6411,318,-2.2491875,1925737.71387725
"CHMP2B",8985,155,0.464,1925741.47423474
"RICS",8788,72,0.6342,1925742.78916461
"PLB1",6389,199,0.920166666666664,1925744.87278753
"FABP4",10679,20,1.211,1925745.92886273
"GRIA4",7539,23,-1.13925,1925749.89188295
"RAC3",3033,372,0.42625,1925751.59482803
"C1orf101",9956,155,0.789416666666664,1925753.41552085
"SEPN1",10798,376,0.850874999999998,1925764.28967549
"TLE6",1955,43,-0.911250000000003,1925764.74198644
"CBS",13421,383,-0.695937499999996,1925768.49696349
"UBE2L3",7021,35,-0.403812500000001,1925769.66699861
"BTD",918,136,0.221166666666667,1925772.78644886
"CORO7",12808,122,-0.72125,1925779.42754962
"PRAME",10758,41,-5.72506666666667,1925784.05060345
"OR4K14",7183,188,0.2185,1925784.59276869
"TEKT3",14324,353,2.234875,1925788.26309248
"C7orf16",2969,366,-1.80325,1925793.68170123
"APOA1",15062,59,-4.089,1925793.68170123
"KCNK2",16777,27,-1.83525,1925796.89405428
"RABGGTA",4447,135,0.0860833333333332,1925796.9152227
"ATP2A2",8658,237,-0.0167857142857142,1925798.20785728
"LOC124512",2394,241,-0.339666666666667,1925800.17170725
"APOLD1",13751,298,1.423,1925805.36211079
"VPS37C",10392,293,1.10625,1925805.69767957
"PRELID2",9244,38,-1.5563125,1925806.81738066
"GNG11",5164,22,-2.168375,1925808.70097055
"ACD",12858,52,-1.43841666666666,1925810.78208074
"CAPSL",814,338,3.53075,1925814.42919676
"MGC70863",16477,92,-0.378409090909093,1925817.26461745
"PLEKHA6",16153,20,-0.0394499999999995,1925818.98150028
"TMEM33",15380,135,0.146972222222223,1925832.06185963
"TBX1",3667,396,2.05483333333334,1925832.37062054
"C6orf72",4301,256,0.56875,1925834.5389136
"CD226",10178,69,0.380000000000001,1925836.93455564
"CD9",5897,76,0.351083333333332,1925847.64144711
"SMAD7",3594,138,0.468125,1925848.21756516
"CPB1",15617,254,3.521,1925849.90730263
"KCTD14",1084,20,-2.495,1925850.29626773
"SCG5",6489,30,-3.02595,1925850.81734109
"C1QL4",1584,277,0.211499999999999,1925851.67885173
"PTCHD1",13992,22,-2.60159821428572,1925853.13747875
"FBXL14",13141,56,-0.0949166666666675,1925855.71148222
"ISYNA1",8178,233,-0.370499999999999,1925858.16070375
"CHAF1A",15460,182,-1.70975,1925861.1107459
"ZNF488",12824,329,-0.307124999999999,1925861.36308817
"AKAP1",1708,245,0.50475,1925862.34324983
"ANAPC7",3563,110,-0.70525,1925865.49377664
"FLJ10357",9978,40,-0.974999999999999,1925870.75778921
"PEPD",17258,34,-0.67975,1925871.10220433
"TMEM112",8501,119,0.428562500000001,1925874.71101362
"ITGA2B",10408,340,-0.38925,1925876.17102406
"ACOX2",2077,38,-1.83858333333333,1925882.59990289
"MGC27348",12885,377,0.11625,1925884.51039322
"MYH9",16385,365,1.652625,1925893.26757212
"FGF9",12608,142,-2.206125,1925893.80278145
"PHF21B",2490,335,-0.733749999999997,1925898.57370337
"ULBP2",6169,60,-1.82458333333334,1925899.27699824
"PHYHIPL",10507,312,-1.7673125,1925902.23071993
"PDK2",14422,142,0.247875,1925909.41654272
"OLIG1",11264,303,-1.9115,1925910.20162214
"FLJ20294",7933,34,-0.406333333333336,1925910.93036556
"POLR2J",182,237,-0.53525,1925911.30909529
"TSR1",1989,27,-1.364375,1925917.22262018
"OR2A12",6074,21,-0.536,1925919.92459419
"UBR4",5399,33,-0.857166666666666,1925922.49080826
"THEG",444,349,0.598125000000004,1925923.27888145
"ALPP",2457,344,-0.261625,1925926.85857834
"ZNF596",16358,88,-0.336800000000001,1925928.08679984
"IL18RAP",4872,368,3.983125,1925928.61149425
"OVOL2",1479,205,3.752375,1925932.57720649
"OPHN1",4510,20,-0.774350000000001,1925932.95421347
"CALB1",5507,355,-1.8056,1925934.10962209
"SLAMF1",2382,403,4.35416666666666,1925934.29613513
"CST11",11244,32,-0.198125,1925944.90133553
"PAPSS2",15256,36,-0.716833333333333,1925945.00472232
"ARRB1",1460,62,-0.260125,1925948.12886958
"GNLY",526,91,1.90475,1925953.64831592
"UQCRC1",184,288,0.152874999999999,1925961.4969101
"SCGB3A1",1491,310,3.2005,1925961.919777
"SVEP1",11171,21,-0.7361,1925966.18464613
"HAX1",7508,364,0.4895,1925971.81489468
"RAD50",740,234,-0.0728750000000001,1925972.79563085
"ELF4",13423,400,0.966749999999997,1925973.29808435
"MYL7",16912,368,0.444999999999998,1925979.05896328
"SEPT6",7589,330,-0.38255,1925979.45682719
"FGF2",10505,33,-3.152875,1925984.74064185
"IFITM2",14339,54,0.167999999999998,1925985.65583905
"RBMS3",1924,294,1.087,1925985.69825723
"DNTTIP1",1852,123,-0.572875,1925988.7830594
"FLJ38723",1601,96,-0.0152499999999998,1925990.9768494
"FLJ11184",6784,341,0.417375,1925994.47447116
"FBXL22",11546,21,-0.285250000000001,1925994.63281049
"KIAA1524",1335,389,-0.102166666666666,1925995.24805939
"TMEM151",4110,365,0.987625,1925996.87438231
"ZFP42",3234,60,-1.86833333333333,1925998.88840247
"LCA5",1485,376,2.101625,1926005.43101371
"FDPSL2A",1169,20,-1.287,1926012.09916052
"NFIC",14522,22,-0.319999999999998,1926024.62163133
"SUV39H1",8308,391,-0.0821250000000008,1926024.66004193
"NGEF",2827,402,-0.128000000000001,1926025.64727581
"GNPDA2",14811,118,0.203200000000001,1926026.02493266
"TXLNA",16691,58,-0.351208333333333,1926029.57698239
"BLK",4851,281,-2.0765,1926030.19493158
"FLJ22374",10956,392,1.138125,1926032.49523526
"DAO",11037,206,-0.8295,1926037.03533509
"TMEM26",7611,86,-0.875791666666674,1926042.89486209
"IQCF3",15965,76,-0.393,1926043.02138237
"PEMT",1959,252,-0.199875,1926044.10345127
"CA14",1160,48,-4.992,1926046.31967612
"C6orf70",8851,297,0.431937500000003,1926054.15922801
"MUC7",3458,181,0.0477500000000019,1926060.00651187
"RABGAP1L",7480,206,0.097928571428571,1926061.98280875
"FAM129B",9127,298,0.529687500000001,1926062.9856793
"SEC24B",7217,36,-0.704166666666667,1926065.56965405
"UCP1",3940,20,-1.52375,1926066.63071185
"HCN2",10471,401,1.57431666666666,1926067.08952532
"ATPAF2",15127,173,0.11175,1926070.57652093
"LINGO1",16617,45,-0.667333333333334,1926076.50103292
"SERPINA5",5395,314,0.28518750000001,1926080.55224935
"HBA2",10850,20,-3.02816666666667,1926081.16319058
"GBAS",4014,107,-0.159583333333333,1926088.29386222
"RBM6",256,20,-1.42187500000001,1926092.05998866
"NUDT8",5041,66,-1.958875,1926095.19247342
"TNFAIP6",4648,398,3.58362499999999,1926097.68800491
"PSMD4",7351,30,-0.50225,1926099.4240562
"SPG7",370,20,-1.27684375,1926110.21644073
"SCMH1",16106,288,0.352375,1926110.59547696
"DAAM2",9259,21,-1.965125,1926111.82396142
"BDKRB1",8883,34,-2.86216666666667,1926114.66102359
"PCDHB4",12271,20,-0.344000000000003,1926117.47731424
"TMEM140",2473,59,0.10885,1926118.82394949
"CSTA",2475,260,2.10533333333334,1926120.46023951
"C5orf22",7516,20,-0.815125000000002,1926121.10738514
"SPAST",11364,315,0.418333333333334,1926124.2755711
"RAB26",12138,20,-1.7675,1926124.73721214
"DGAT2L3",6446,399,1.184375,1926124.87212507
"ADORA2A",3474,404,2.3215625,1926126.01171807
"KRTAP5-9",1271,252,0.15775,1926137.44087487
"DKFZP434O047",6914,120,-0.187333333333333,1926138.03764916
"HEATR4",3687,29,-0.334750000000001,1926138.84025302
"RAF1",16525,52,-0.598625,1926139.29975683
"KCTD11",11557,115,-0.116250000000001,1926145.71358164
"DPP3",3864,380,0.370125000000003,1926148.09094365
"EDN2",8579,111,1.034125,1926158.44496542
"CP",8676,198,-2.93909090909091,1926159.82610485
"PPP1R12B",16802,324,1.08208333333333,1926162.76738209
"RAI1",8289,73,-0.32675,1926167.50593554
"S100A11",8143,404,1.73341666666667,1926168.55263384
"PRR13",7139,50,-0.263562499999999,1926172.38018605
"HTR1F",12549,384,1.04575,1926173.87004933
"ZNF331",2362,306,0.8371875,1926174.02058761
"FN3KRP",3593,359,0.836249999999999,1926175.73827626
"FAM82C",1286,202,0.334999999999998,1926180.32225462
"ZNF80",12191,33,-0.220499999999999,1926184.15216591
"LRRC3",12769,92,-0.3165,1926186.08264377
"DNAH7",13614,366,2.6235,1926186.26130865
"CCDC97",13047,345,1.132875,1926198.05612959
"KPNB1",15065,39,-1.587625,1926199.26236597
"RHOC",15280,40,-0.0548125000000003,1926200.24627311
"BAG1",14285,116,-0.0166250000000005,1926201.32137789
"HOXA10",14402,72,-1.69941666666667,1926202.65738455
"ALS2CR4",480,145,-0.436875,1926208.98689017
"GLI1",2562,145,-2.20404166666666,1926211.70952364
"KCNH5",17018,103,-1.394,1926214.31504604
"BLOC1S2",15248,44,-0.120875000000002,1926214.89287694
"CCIN",966,358,1.905125,1926215.30981711
"FRRS1",11005,95,-0.657750000000001,1926222.47294918
"RNASEL",6185,137,0.995083333333333,1926223.39712465
"PROK2",12021,356,-0.726916666666667,1926223.40655316
"MYO1A",3894,359,-1.47925,1926225.16372475
"RLN2",8217,401,2.88341666666667,1926225.73138956
"REEP1",11358,71,-0.407,1926228.24756854
"HEMK1",1993,370,0.17295,1926228.74862046
"ME1",16148,64,-2.200875,1926230.01174994
"C9orf72",4968,315,0.453625000000001,1926235.22506125
"ARTS-1",4399,42,-0.951800000000003,1926241.84507341
"C20orf58",5053,281,-1.98625,1926246.29995966
"TNFRSF10A",11018,36,-0.978374999999999,1926248.08406063
"OR4K5",10648,349,0.37875,1926249.99566455
"NCKAP1",14603,204,0.464833333333333,1926254.58891884
"CSRP2",14972,342,0.342874999999999,1926259.56049315
"RER1",13359,125,0.0694999999999999,1926260.66348733
"IGHMBP2",4920,41,-1.2635,1926261.22567778
"MGST3",12056,31,0.178624999999999,1926266.92052111
"NSDHL",1577,46,-0.623916666666667,1926270.9462936
"SESTD1",9778,387,1.92633333333333,1926272.73752812
"UNKL",9189,280,0.086583333333334,1926275.11133518
"hCG_1995786",12674,389,0.384083333333333,1926278.82713745
"SAAL1",2263,28,-2.1305,1926278.93467918
"FMNL1",524,405,0.658083333333333,1926281.8311453
"OR10C1",15657,101,0.0651666666666667,1926288.74797204
"ATG4A",4894,380,1.16883333333333,1926292.22239933
"SSPO",3818,41,-1.35825,1926292.36912892
"TAS2R39",10974,115,0.176625,1926293.18253174
"ZFYVE20",8037,209,-0.0286250000000003,1926293.69831217
"MYOZ1",12903,55,0.187125,1926297.21102974
"FAM89A",2657,251,-0.589000000000001,1926297.59542718
"FAM109B",14789,387,2.719,1926298.27852707
"GRM3",4934,60,-0.4385,1926300.96565263
"RAB3A",15342,387,0.631124999999999,1926300.98779355
"TEAD3",7830,96,0.327750000000001,1926301.66882413
"CD96",1922,391,0.670549999999999,1926302.84412939
"TIMM44",6294,31,-1.362875,1926303.89642223
"STAU1",9508,63,-0.36575,1926304.2061245
"ENAH",10062,364,1.02665625,1926304.7402486
"TUSC4",8310,328,0.770583333333335,1926308.98648996
"CASP4",974,219,0.172083333333334,1926310.33663002
"TNFRSF1B",1811,108,0.250583333333333,1926316.05219317
"C20orf121",7157,404,0.290812500000001,1926318.16319018
"AVEN",11032,272,-0.0176249999999977,1926320.32161223
"ZNF342",1565,369,1.41675,1926320.88413839
"ZFYVE21",12780,56,0.0401249999999996,1926322.43014202
"PPP4R1",4865,47,-0.698166666666668,1926322.72612626
"INHA",11742,257,-1.328,1926326.60793515
"THSD4",10751,106,0.263333333333334,1926337.17638661
"LOC63920",14445,118,-0.783250000000001,1926339.66228807
"FPRL2",11804,159,3.341625,1926343.85745022
"ADRB3",883,114,0.0382500000000003,1926347.31732851
"SLC2A7",3100,123,-0.41725,1926350.07720029
"KLHL9",6802,29,0.179000000000002,1926352.60865679
"HCCS",14734,30,-0.890750000000002,1926353.98044186
"MAEL",7834,92,0.0103333333333336,1926356.14436562
"SSB",9436,351,-0.351375000000001,1926363.6929968
"NOXA1",13339,393,1.390375,1926364.06310952
"DNHD1",230,58,-0.875937499999999,1926367.00057773
"TMEM158",3850,374,-0.924416666666665,1926367.19442338
"TNRC6A",15801,94,-0.1573125,1926379.52931256
"CST5",12403,392,1.53212500000001,1926380.78080032
"COG2",7930,339,1.05835,1926383.37211282
"KCNE1",14130,250,0.754249999999999,1926385.84816134
"PLDN",3875,132,-0.383375,1926386.97877039
"MAP2K6",3553,100,-0.651416666666666,1926387.50078686
"ELP3",1509,137,-0.58655,1926388.07219979
"JMJD1A",5252,84,-1.1301,1926389.37491614
"OR8D2",16971,131,0.24,1926390.40499588
"P2RX4",12813,72,0.549499999999998,1926394.47811485
"LOC123688",9744,316,0.46525,1926394.88922159
"KCNIP3",1150,393,0.342999999999998,1926395.4835257
"CEACAM1",3181,225,0.541964285714286,1926395.94858108
"BDH2",11048,403,1.5148,1926395.96127029
"C19orf60",1969,248,0.159083333333333,1926396.84456693
"PUS1",14303,89,-1.15507142857143,1926401.23033896
"IGLL1",2449,21,-2.06114285714286,1926401.92829931
"RAB35",2347,397,0.642499999999997,1926402.11520411
"TM2D2",6197,372,1.33641666666667,1926415.87294885
"HINT2",3949,25,-0.545500000000001,1926418.22918863
"HPS4",15391,146,-0.70325,1926420.2707361
"C21orf86",9015,378,-0.0530500000000002,1926420.42717136
"GAS2L3",3588,79,-1.091,1926420.55002151
"GBP1",7262,404,4.74525,1926421.98706228
"NDUFB9",15166,342,1.0276875,1926425.21665672
"CLDN1",3152,241,-0.155321428571428,1926425.63328865
"RGS11",13727,62,-0.45625,1926427.07882534
"ABCD2",10099,21,-0.821875000000001,1926429.75159184
"C1orf212",13498,373,0.250250000000001,1926431.43849816
"STARD8",13598,68,-0.674,1926439.47500928
"GPR177",9461,135,-1.21225,1926442.06421232
"GOPC",8111,328,0.584250000000001,1926449.16574435
"CNNM4",16600,274,1.1565,1926449.65872414
"MEX3A",15824,378,1.79858333333334,1926450.68828388
"C20orf30",9603,20,-0.835035714285716,1926454.03049348
"TMEM52",8816,108,-0.81975,1926455.9086291
"SLC16A3",4001,244,-1.978875,1926458.27467765
"TAS2R44",4791,356,0.988000000000005,1926459.66239482
"C2orf27",15906,32,-0.505062500000001,1926459.66239482
"DRG1",5940,64,-0.823625,1926465.89383586
"HDGF2",4504,76,-0.706125,1926470.43916838
"NDUFS1",10898,163,-0.740625,1926472.53643138
"C1orf121",4094,320,0.555749999999999,1926474.36182442
"KHDRBS3",16915,291,0.328375,1926479.61542304
"CRYAA",8271,142,-1.88975,1926484.52589937
"CD8B",9620,262,-2.62775,1926485.23766498
"DNAH5",8690,367,2.14258333333333,1926485.2779467
"PSCDBP",4210,400,2.7365,1926486.40810336
"DEFA5",4786,266,0.50325,1926486.59403537
"YES1",15650,202,-0.2035,1926488.70551005
"HMGN2",11461,273,-0.0451500000000002,1926489.16803065
"BMP15",15563,34,-0.12775,1926491.67071294
"LEPRE1",1222,331,-0.0573749999999961,1926492.74843365
"OR11A1",6410,366,0.779250000000004,1926493.89340783
"FAM124B",12770,22,-1.381875,1926495.25404852
"FAM83B",4977,208,-0.531874999999999,1926496.88309798
"DPM3",10131,381,0.508916666666666,1926504.73878313
"P53AIP1",4756,328,0.534916666666667,1926504.86919188
"ARFIP2",10298,131,0.310875000000001,1926506.54564184
"SETD4",9775,344,-0.0825500000000007,1926510.40291714
"KIF6",6096,266,0.1121,1926514.91177389
"DGKD",2464,317,0.476499999999999,1926519.06515894
"ZBED2",8559,397,4.32237500000001,1926524.0084593
"UTP14C",2445,321,0.849583333333333,1926524.91790646
"C15orf37",12929,164,-0.375875000000001,1926525.20606007
"MON1B",13038,124,0.0121999999999998,1926526.65009503
"PPP1R14A",6567,376,1.32983333333333,1926530.92534272
"ZBTB12",39,272,0.12325,1926536.12161734
"C20orf198",9028,248,0.00587499999999827,1926537.45498958
"SLC14A2",471,374,0.687,1926539.56556724
"ARHGAP17",1149,367,0.358649999999999,1926548.70533605
"PIK3R5",6614,33,-0.279499999999999,1926552.91245902
"CS",10029,384,0.479999999999999,1926554.26881336
"ATP5G1",8708,332,-0.164833333333333,1926556.37529412
"SPATA17",9965,402,2.00579464285714,1926564.69761579
"YEATS4",15238,37,-1.5775,1926568.2272439
"ANXA5",3792,22,-0.828312500000001,1926570.10237584
"ATP7B",275,379,1.68725,1926573.64992187
"ZNF230",1137,356,0.61175,1926575.76031824
"SSX2IP",17134,291,-0.345000000000001,1926579.18125652
"C13orf24",2887,274,0.277666666666665,1926583.95510426
"C3orf18",1916,396,2.010125,1926584.75864165
"QTRT1",2929,367,-0.0545833333333336,1926589.75270957
"DUSP21",1734,326,-0.211249999999999,1926590.44319795
"ACTR6",7928,91,-0.112875,1926591.48902439
"PTCD3",4434,152,-0.613437500000001,1926592.05484289
"MIP",15532,33,-0.459000000000003,1926592.85437169
"DUSP23",15705,20,0.829124999999999,1926593.03173284
"ZNF346",8387,74,-0.555500000000001,1926594.99120603
"PSMD12",9133,382,0.474208333333334,1926597.29565438
"CCNT1",2930,288,0.165124999999999,1926597.36970587
"LOC90379",15959,350,-0.14325,1926597.82864324
"NRBP2",12811,268,0.255625,1926600.22470257
"CST2",17150,145,0.771833333333334,1926601.51699081
"CDH5",6501,35,1.9630625,1926601.73402919
"TMED3",7144,279,0.888750000000005,1926608.64662263
"GRP",13889,373,7.152625,1926611.1126957
"ACSM2B",6514,335,-2.062,1926613.36871955
"WDR66",8703,244,0.7404375,1926616.55965418
"OGN",4957,299,2.73137500000002,1926618.17621553
"AP1G1",5487,131,-0.307357142857143,1926621.79879591
"MYH10",16580,198,-0.867375,1926621.97089135
"GADD45A",11469,71,-2.16525,1926625.56924126
"C11orf9",12970,119,-2.046875,1926626.08097171
"ZBED4",13814,387,0.756187500000005,1926626.92862892
"SCGN",8010,56,-1.30175,1926627.72865701
"TNIP2",4020,23,-0.821749999999999,1926628.67737794
"MPP2",5835,278,-0.366875000000001,1926628.99172751
"TMEM16B",14854,202,-0.563416666666667,1926629.02039452
"SPN",15230,367,-0.0134999999999978,1926629.76107538
"NDST3",13678,394,-1.020875,1926629.85584328
"MGC24975",307,331,-0.130666666666665,1926632.12370528
"PARD6A",4765,371,1.15325,1926633.88235777
"SLC22A9",2128,206,-1.12433333333334,1926634.03171203
"SP140",9450,348,1.2994,1926638.90108265
"ZNF311",1273,134,-0.514500000000001,1926641.97477452
"tcag7.350",12487,184,-0.953625,1926643.46649797
"FVT1",13623,274,0.691,1926644.33874105
"HDAC3",8997,24,-0.882749999999999,1926649.98233522
"PKIA",7389,230,-1.57216666666667,1926660.01770746
"RFT1",617,393,0.13925,1926663.81022468
"CRCT1",4371,270,0.0284999999999997,1926670.26833806
"ZNF454",5535,365,1.4975,1926679.0165112
"CD200R1",9687,390,2.43466666666666,1926679.18000614
"LOC654346",3876,282,1.97925,1926688.88023433
"VPS33B",10218,315,-0.0701250000000002,1926689.93369315
"NOL8",13092,256,0.0276249999999994,1926693.97194568
"RAB11B",5998,31,-0.270583333333334,1926697.14781327
"UBQLN2",11129,391,1.241625,1926697.48488088
"HIST1H3A",4259,339,1.28625,1926698.33077647
"OR4D2",2694,334,0.654500000000002,1926700.15320726
"C17orf47",4331,125,0.0474999999999998,1926703.76224985
"A4GALT",4534,115,0.38525,1926712.08234438
"KLHDC8B",10147,139,0.277687500000001,1926713.65479251
"AP3D1",16979,29,-0.80825,1926714.69421074
"TBP",3717,149,-0.646166666666667,1926715.54793826
"PLEKHA5",3204,258,0.228375,1926716.34148768
"MPDU1",7016,72,-0.4675625,1926717.09246817
"C4orf19",7949,163,-0.168125,1926717.85852347
"SSTR2",6633,31,1.049125,1926721.8522108
"CNR1",5725,205,0.260333333333332,1926723.70099445
"GCLM",8873,32,-1.06983333333333,1926725.27866221
"GLE1L",10968,354,0.251000000000001,1926725.87265312
"ANAPC10",15676,161,-0.757,1926728.76439003
"DIP2C",14159,342,1.0355,1926729.87664203
"STAMBPL1",889,20,-2.24683333333333,1926731.08570902
"GNPDA1",9979,400,0.233166666666664,1926731.56151598
"MLKL",13903,386,0.200916666666669,1926731.62808662
"LPHN3",15679,281,0.350583333333333,1926735.79610968
"LOC285398",5768,22,-0.666208333333333,1926749.60216857
"CDKN2AIP",1843,125,-0.213,1926754.16660559
"EBF3",5842,24,1.0928,1926758.67810937
"SAT2",4737,288,0.271624999999999,1926760.662163
"GDF3",4367,33,-4.35341666666667,1926766.14012848
"PARP12",15765,345,1.556125,1926770.01381063
"ERCC6",14888,263,0.0865,1926772.71163158
"FAM131C",13398,226,0.763499999999998,1926777.05612349
"ECM1",3527,179,0.282812499999998,1926777.79589302
"RPS17",12997,130,-1.10275,1926786.23672077
"PPP1R2P3",2405,51,-0.353625,1926786.69136723
"RNF44",6517,198,-0.469625000000002,1926789.63332827
"IRX6",2822,344,0.5915,1926793.29652159
"DLG7",16849,404,-0.678722222222223,1926795.63862323
"LSS",10331,135,-1.37516666666667,1926796.78436875
"CSHL1",436,116,0.0714999999999999,1926801.3266714
"TNIP1",9525,316,0.553687499999999,1926802.72025253
"CACNA2D2",15701,202,0.510125,1926806.41666051
"EFHD2",634,399,0.814250000000003,1926817.87250162
"GPR171",15383,335,3.84325,1926820.17237042
"ARPM1",5597,152,0.682749999999999,1926820.82518182
"ZFAND5",15994,155,0.3393125,1926825.41883937
"TUBGCP5",914,265,-0.309250000000001,1926825.84623259
"ZMYND11",12774,339,1.7205,1926826.0313127
"SCG3",11650,364,-2.35533333333334,1926826.21510672
"TMEM169",5866,34,-0.83625,1926830.99634374
"SLC12A5",1889,21,-1.38492857142857,1926831.83141867
"SOCS5",5271,273,0.556249999999999,1926833.41708518
"PLEKHB2",5072,399,0.654874999999999,1926845.26031123
"CYP2R1",8720,355,0.350625,1926853.81509742
"C20orf185",8268,276,0.146,1926855.00101654
"ABCB1",1321,180,-0.897,1926863.78616357
"FGB",5664,314,-5.44058333333334,1926863.91225057
"DOLPP1",12255,164,-0.40975,1926865.48228527
"FLJ45422",9707,375,0.530499999999999,1926868.39323358
"CNN1",15262,260,1.6305,1926869.47139147
"KLRK1",7970,314,-1.55525,1926873.29387312
"C8A",9883,118,-3.109875,1926880.29618857
"DCHS2",7680,376,0.787125,1926880.66376459
"BIRC2",7029,276,-0.411500000000001,1926883.80100299
"KIAA1737",1613,42,0.2085,1926885.38096408
"FAM108B1",16128,376,0.303375,1926894.00420859
"TMCC1",10542,244,0.377291666666669,1926897.92648277
"PRPH",13821,271,0.1105,1926898.55767719
"KCNN1",14774,236,-0.664666666666666,1926900.884251
"MAP7",15515,333,1.5100625,1926903.34241045
"CRH",15782,398,0.707875000000004,1926903.67673175
"KLC4",16275,82,-0.520312499999999,1926907.73439735
"KLHDC3",632,392,0.264083333333333,1926913.27477137
"ISL1",4472,87,-0.99891666666667,1926918.12498439
"RNF10",5245,80,-0.094062499999999,1926919.78814101
"SCGB3A2",6494,224,-1.293,1926919.9639688
"CHSY1",14149,226,0.168625,1926921.11891772
"GGT1",2784,324,0.866,1926925.05561358
"TSSK6",5322,137,-0.310375,1926926.86410184
"TAF7",16291,151,0.232312499999999,1926933.9808133
"SEC22A",4339,21,-0.555083333333333,1926935.54157102
"PLCXD3",2625,96,-1.517,1926937.19564316
"C12orf40",13145,386,0.546166666666666,1926937.67536659
"ESCO1",15879,81,-0.857666666666668,1926939.82267979
"IL15",8058,403,2.25675,1926942.52693846
"TMUB1",9555,354,-0.0770000000000002,1926955.4438048
"KIFAP3",5593,66,0.553250000000001,1926955.56015961
"HOMER2",16837,179,0.889916666666667,1926956.92463669
"CD58",1313,301,-0.356749999999999,1926956.95033907
"UNQ473",15789,402,4.04225,1926964.1417365
"ZBTB7C",438,371,0.639499999999996,1926965.90982946
"ZNF607",1956,344,-0.0106250000000011,1926970.66641698
"PPM1D",16195,200,-1.31925,1926972.37466142
"KIR2DS4",8212,383,0.746312500000002,1926974.84960569
"GHSR",12960,347,0.866,1926975.05072022
"PDRG1",10087,219,-0.142,1926976.00635345
"ZBTB26",8049,34,-1.2982,1926976.56019345
"AMOTL1",6324,229,-0.892916666666665,1926984.41280688
"MS4A6E",3785,236,0.273833333333332,1926985.46551085
"HIC1",4997,28,0.296916666666666,1926987.14193154
"MGC3207",6924,131,-0.9135,1926990.98982992
"NGFRAP1",2513,84,-1.12133333333334,1926992.23573901
"F7",4545,21,-1.209375,1926994.88750511
"TRIM13",8314,67,-0.153083333333335,1926994.96892799
"GNG12",8937,83,-0.877999999999999,1926995.97937143
"PCYT2",15242,207,-0.2815,1927000.73069255
"SNX19",13185,287,0.811900000000001,1927009.01448573
"RASL10A",12730,308,1.290375,1927009.38407928
"GPR141",10188,115,0.241875,1927013.31885016
"HIST1H1E",4497,305,0.313874999999999,1927013.80329701
"NOX3",13741,152,-0.32125,1927020.62408512
"NXT2",11810,20,-0.769333333333331,1927024.54152297
"GJA9",306,185,0.211733333333334,1927029.06293116
