"","number","idx","exp","MSE"
"TJAP1",13182,368,0.412874999999999,1434974.92267885
"LOC552889",17274,335,1.111375,1434975.9126134
"ZNF789",5295,328,-0.441750000000001,1434976.21293469
"FADD",3942,30,-0.96995,1434981.92440788
"LUC7L2",13214,142,-0.403,1434987.46030523
"ChGn",14409,136,-1.2065625,1434988.89052552
"EN1",13209,112,0.456625,1434992.64346148
"PSG6",4148,126,-1.079125,1434993.19990048
"KCNC2",9657,244,1.12683333333333,1434995.01592582
"MGC99813",4803,171,-0.937875000000002,1434995.13279571
"SLC39A9",11210,331,1.24075,1434997.70480976
"SPAG5",13613,52,-3.55508333333333,1435000.96711642
"MCM5",9147,20,-1.63755,1435002.40158313
"ZNF664",7130,264,0.95025,1435004.75715764
"DNAJA5",10382,275,0.598428571428572,1435005.37576409
"KIAA0368",399,150,-0.256125,1435009.46099817
"TMEM54",3272,134,0.576125000000002,1435011.76578603
"TASP1",15352,263,0.0777499999999999,1435014.5190508
"ZNF473",14120,324,0.283499999999999,1435014.72896323
"ZNF638",10864,333,0.329833333333333,1435015.06904122
"MPP1",8012,20,-1.998125,1435015.55863758
"GGTL4",4574,264,0.599375,1435016.19085586
"UNC13B",201,331,0.9681875,1435027.0950542
"VGLL3",13109,176,-0.0216666666666665,1435027.18736519
"TMEM130",11926,83,-0.219750000000001,1435031.22408762
"MYL6B",952,35,-1.213125,1435032.93169658
"CIRBP",1981,173,1.058,1435033.71261039
"TTC30B",6860,358,1.921,1435035.53990439
"COL9A1",15732,298,-1.36875,1435036.43363853
"HDAC3",8997,20,-0.922250000000002,1435038.57345684
"ZSCAN5",7982,109,-0.783875,1435039.00026835
"HAPLN2",12326,32,-0.63975,1435040.00996337
"MEGF9",3674,377,3.026,1435040.95648171
"SCUBE3",10975,37,-0.459875,1435041.73004071
"BTBD14A",391,261,-0.6695,1435043.40485272
"TRPC6",7319,227,1.86266666666666,1435043.90654017
"PRKAG1",10833,120,-0.194875,1435045.14459123
"C17orf87",8104,108,0.943000000000001,1435045.71364097
"AZU1",3759,28,-0.750875000000001,1435047.04220805
"KCTD3",5338,257,1.37575,1435048.21743978
"ENPP6",6358,269,1.26966666666667,1435049.48898906
"ARHGEF10",6485,201,-1.03070454545456,1435053.79130722
"TRAF4",10515,346,0.755687499999999,1435054.36653681
"FRMD3",7687,301,-0.122999999999999,1435057.01712582
"ADAMTS16",6706,21,-0.218625,1435057.69774221
"CDC73",10571,357,0.533875,1435058.16348985
"GNLY",526,94,2.00675,1435059.28876013
"PLLP",4121,39,-1.7515,1435061.32567545
"TRY1",7784,20,-0.383416666666666,1435061.57551568
"RNF141",12008,137,0.456833333333334,1435061.99611312
"DKFZP434A0131",5205,364,0.0555000000000031,1435062.48789409
"SLC39A11",12804,167,1.5540625,1435066.23673712
"POU6F2",2911,125,-0.84825,1435069.20258015
"IL3",3725,316,0.401625000000002,1435072.2485677
"UQCC",11313,361,0.240349999999997,1435073.38879035
"PCDHGB2",5888,223,-0.0602499999999984,1435074.17766214
"C20orf43",9719,78,-0.150374999999999,1435075.64103233
"KIAA1305",4030,110,0.675,1435075.95455746
"TOP3B",1158,114,-1.05325,1435076.26046575
"PCDHB3",17060,64,-1.4035,1435077.74635245
"IL12RB1",9857,168,0.380375,1435078.4975324
"TMEM177",10551,265,-0.12175,1435080.32930777
"SP5",8623,92,-3.66491666666667,1435080.95257604
"ATP2A2",8658,355,0.371321428571428,1435081.99059893
"LOC441212",320,90,-1.2030625,1435082.59472035
"C11orf68",15420,206,-0.258875,1435083.68264183
"DVL2",12036,37,-1.20608333333333,1435088.58474323
"WWTR1",10651,69,-1.38191666666666,1435088.59591025
"DPY19L2P3",4365,104,-0.883166666666665,1435091.39492701
"NMNAT1",4438,22,-1.45691666666667,1435091.50821568
"GLYATL2",13302,181,0.848999999999999,1435094.85647474
"LAMP3",15323,341,3.63566666666665,1435096.76577336
"NKX2-8",13384,362,1.21320535714285,1435100.78079394
"DLG3",14327,77,0.512812500000001,1435100.98306089
"FAM44C",4793,38,-0.62625,1435103.98467138
"TFB2M",8277,70,-0.601249999999998,1435106.45341347
"BANF1",504,301,-0.0174166666666645,1435107.04380906
"RBMS1",9826,284,0.328500000000003,1435109.27160392
"ZNF582",15775,171,0.71,1435109.71357719
"JMY",12604,166,-0.453083333333333,1435110.05475934
"PGAP1",2881,62,-1.301875,1435115.0151582
"KRTDAP",4114,217,-0.914583333333332,1435115.26146358
"FAM38A",8672,278,-0.20675,1435115.48386058
"C17orf73",13133,245,0.370250000000001,1435115.85467761
"TCEA2",7931,366,1.08525,1435116.96040127
"C7orf16",2969,374,-1.52050000000001,1435117.11895342
"MUSTN1",13916,109,-0.0398750000000002,1435117.4163926
"STXBP1",11727,346,-0.889150000000001,1435119.66565096
"MAPK7",4763,104,-0.472666666666667,1435122.32906602
"SPAR",11958,316,0.5115,1435124.82620976
"FLJ16478",13826,193,0.0553750000000001,1435125.19180629
"MLC1",6546,54,-2.69775,1435129.12177877
"LRRC3",12769,68,-0.361,1435129.68736419
"TCF12",5672,364,0.58875,1435130.37763738
"ALPP",2457,112,-0.76775,1435131.38927132
"CKAP2L",13840,98,-2.648625,1435131.44314244
"NANOG",7721,376,-2.80933333333334,1435131.9734821
"RCL1",10918,201,-0.0526249999999983,1435132.11818694
"TMIE",895,347,0.931416666666666,1435134.38272646
"ADAM18",11635,175,0.0151249999999999,1435134.4982499
"C20orf149",3292,66,-0.0544999999999999,1435134.54339184
"DNAH9",6186,240,-0.500875,1435136.35152099
"CSF1R",15096,280,4.82275,1435136.49336833
"PPBP",8920,20,-0.34525,1435137.06386525
"BUB1",5949,43,-4.90416666666667,1435138.17454202
"C2orf52",4933,98,-1.132,1435139.00124772
"TSPAN7",4558,247,-1.44558333333333,1435140.29081487
"PPP3CB",2821,130,0.439416666666667,1435146.64150543
"DGKG",16820,309,-0.666750000000001,1435146.89329373
"KCNK13",16977,105,1.7775,1435148.54055388
"PTGFR",10078,196,-1.39275,1435151.55927155
"ACP2",3493,52,-0.364375000000001,1435152.11292551
"SULT2B1",16147,337,1.9585,1435152.89057229
"PSMA2",6011,140,-0.442,1435153.9196929
"RPA3",7371,277,-0.991000000000002,1435154.55914971
"CASP8",16413,372,-0.24355,1435155.18115485
"STK31",13731,162,0.644999999999999,1435156.74538851
"FAM69B",5728,335,-0.0254999999999997,1435158.28303615
"FBLIM1",1200,283,1.14612499999999,1435158.4365083
"C18orf54",8648,84,-1.60655,1435159.32759921
"RBM27",4212,256,0.229625,1435162.83255753
"7A5",1422,92,0.0175000000000008,1435163.82499694
"FAM128A",900,238,0.388916666666667,1435164.74187043
"SERPINE2",10423,376,-2.619,1435170.07969433
"VCAM1",17055,148,1.35283333333333,1435171.31094043
"KNG1",9531,78,-2.2924375,1435171.80817443
"C13orf8",11945,54,-0.96175,1435175.09126801
"SLC22A2",62,56,-0.819624999999999,1435176.86027705
"MX1",16003,155,2.93225,1435177.59595097
"SEPSECS",14711,158,-0.24565,1435178.91194894
"ATF4",12396,360,0.43684375,1435180.63860334
"GCET2",1431,319,0.62975,1435181.13500127
"KIFC1",10053,68,-2.94733333333333,1435184.75506663
"ZNF326",10736,33,-0.652166666666667,1435187.95035514
"OR6A2",9019,344,0.993750000000006,1435189.78738464
"KLF14",1871,321,0.544999999999999,1435199.66572834
"DPPA5",2400,347,0.00537500000000029,1435201.21551879
"ZNF345",10979,315,1.301875,1435202.11512002
"USP9X",12178,79,-0.03425,1435202.11512002
"ZNF571",3908,360,1.58625,1435204.6203063
"ALG10",4191,22,-1.177125,1435210.27577568
"HEATR3",17222,165,-0.9470625,1435215.65477744
"AGPS",219,137,-1.16358333333333,1435216.07545329
"PER3",14513,363,1.065875,1435218.98019339
"ANXA5",3792,22,-0.828312499999999,1435219.97179738
"TYK2",15821,327,0.1265625,1435220.62397584
"RASGRF2",15086,30,-1.12725,1435220.86806931
"PHACS",6404,247,0.0435000000000001,1435227.54717205
"MST1R",1612,375,1.765375,1435227.95619898
"SCUBE2",14963,197,2.48927272727273,1435231.26258585
"GTPBP3",10039,357,0.238624999999998,1435232.20306996
"TMEM127",9930,28,0.731714285714286,1435234.66997013
"C15orf40",4344,210,-0.5382,1435237.81742009
"MIPOL1",3090,378,1.95549999999999,1435238.42819014
"PRDX4",13240,253,-0.668833333333334,1435239.15396996
"ANKRD26",9063,138,-0.652833333333333,1435241.00376385
"MCCD1",14431,371,3.522125,1435241.55504628
"BRCA2",13616,71,-1.861125,1435243.98398419
"SSBP4",12041,269,0.115916666666666,1435248.18027318
"BDH1",3852,241,0.759250000000001,1435248.53056872
"BAG1",14285,57,-0.41125,1435250.38307107
"GBL",8802,20,-1.05575,1435251.67311778
"FGF9",12608,136,-2.206125,1435255.71740951
"OPLAH",6042,277,0.982583333333334,1435257.38302859
"PRSS8",15030,315,3.036125,1435257.47382192
"FAM133A",1907,28,-3.7198125,1435259.14519791
"FGFBP2",1934,63,-0.826750000000001,1435259.98978008
"BSG",11367,315,-0.194964285714286,1435261.6690009
"FOXC2",7175,337,0.583124999999996,1435261.94448685
"AFF1",7686,321,0.73071875,1435271.55855947
"MGAT4C",7270,117,-2.05366666666667,1435275.0818347
"AVIL",7991,31,-0.291000000000001,1435275.57230771
"LDB2",10522,47,0.0211875,1435277.92596208
"OLFM1",14305,150,-0.612041666666666,1435278.37637366
"MAP7D2",5890,95,-2.01795,1435284.8507212
"RPS21",8987,376,0.24658333333333,1435284.96381036
"LOC646938",1267,42,-0.49925,1435285.52099121
"DKFZp761B107",16581,281,0.87325,1435286.76869417
"FLJ34047",10593,222,-1.61625,1435287.647367
"LDLRAD3",16978,339,2.138125,1435289.19986896
"ELAVL1",11719,45,-0.684,1435289.31812945
"CPT2",5982,117,-0.194375,1435289.71025963
"IHPK2",6157,78,-0.418366666666665,1435292.2525685
"GPR92",9345,213,0.963083333333336,1435295.19524292
"GP6",1346,226,-0.618749999999999,1435295.46677307
"ZNF300",10496,82,-2.2435,1435296.63512448
"MAP3K7IP1",9128,142,-0.1501875,1435302.07902814
"TOX2",783,26,-3.762125,1435302.30874859
"SFRS2B",11219,291,0.981916666666666,1435304.133536
"THOC1",3644,237,-0.43775,1435305.28555226
"KRT82",3330,256,0.31475,1435306.55214023
"SLC2A13",3408,362,0.241149999999995,1435307.56361286
"VPS25",13251,230,-0.0328749999999995,1435309.89323005
"C6orf10",6207,52,-0.19215,1435310.03772148
"LOC124446",7940,370,1.938125,1435310.28567196
"PRAMEF1",10793,336,0.427,1435310.33603876
"VGLL1",14328,174,0.50775,1435312.59861245
"DLX2",6639,374,0.576399999999998,1435312.81751425
"XAB2",33,352,0.692687499999999,1435317.31481006
"GNG4",16607,146,-2.44916666666666,1435318.86438184
"BRD9",12486,301,-0.264499999999999,1435319.17350777
"REC8",16407,314,-0.17675,1435319.39425153
"IL22RA2",6814,346,3.32450000000001,1435321.08648906
"FAM43B",5485,55,-0.6701875,1435321.64084829
"LOC91461",12959,312,-1.23325,1435323.83606257
"DNASE2B",1065,115,0.547625,1435323.95865193
"ZNF222",4215,206,0.07655,1435325.76781711
"UBE2D2",4294,113,-0.2113125,1435327.80100555
"APOL5",7198,88,0.0637499999999997,1435331.40193897
"ZNF442",15533,238,0.550000000000004,1435331.57035312
"TRIM28",11610,367,0.266333333333333,1435332.30351995
"UBFD1",16076,297,0.0919166666666666,1435334.48618292
"OR8J3",106,76,-0.15875,1435339.1085121
"MBD2",477,301,-0.0231666666666667,1435339.13578361
"RMND5B",124,295,0.809125,1435347.72893629
"SLITRK2",3041,56,-0.5318,1435349.24615961
"CNFN",11268,220,0.959,1435349.60107485
"UBR4",5399,31,-0.857166666666666,1435352.73867697
"TIE1",5879,21,0.16925,1435353.02872986
"CFI",12572,68,-2.91425,1435353.13267535
"TKTL1",13248,285,-0.667999999999999,1435354.48124473
"PKD1",5514,290,-0.0473333333333332,1435355.81999258
"WDR68",16049,315,-0.13996875,1435356.05934518
"DDX10",7362,190,-0.806375,1435359.47959494
"SERPINB6",8353,84,-0.467,1435361.51373578
"DNAJB1",3352,32,0.129999999999999,1435362.28414297
"UAP1L1",14173,200,-0.5475,1435362.52412154
"TCF25",2235,20,-0.604375,1435369.22410788
"RABGGTA",4447,69,-0.0685833333333335,1435375.9293316
"EXOC4",567,292,0.0613333333333342,1435377.06078047
"OR5F1",12411,209,0.33275,1435379.69524
"C11orf24",6291,303,0.162250000000001,1435379.99991855
"SLC25A37",1123,298,-0.907479166666667,1435380.55867892
"MAD1L1",1424,195,-0.53725,1435383.6954254
"KCNQ1",15685,367,2.47791666666667,1435384.07479889
"PIR",53,353,-0.443000000000004,1435384.91745698
"SILV",1410,99,-4.76066666666666,1435385.12524236
"PPP2R2B",14956,242,-0.596374999999998,1435393.14095961
"C1orf92",3092,374,0.422416666666667,1435393.41995869
"SSFA2",15687,62,-1.13845833333333,1435395.3114057
"GNG12",8937,84,-0.822999999999999,1435398.58047498
"TRPC4",2640,353,1.3965,1435399.54469787
"LOC375748",6828,109,-0.373749999999999,1435404.08136717
"NUP88",11073,56,-1.1935625,1435405.19922946
"TRPM6",13099,58,-0.280166666666665,1435405.80140939
"SLC35E1",11552,215,-0.0980833333333328,1435408.54375
"YPEL1",13475,261,0.840833333333333,1435411.18667971
"RBM25",11822,348,0.508291666666666,1435414.80628856
"RHOD",2788,326,1.59475,1435415.61603024
"SLC11A2",12499,161,-0.177,1435417.07310597
"FASTKD3",3849,204,-0.499875,1435419.05309209
"ATF6",17040,285,0.966625,1435420.17314226
"STAMBPL1",889,139,-1.46858333333333,1435421.78868207
"TSPYL4",15351,41,-0.562583333333333,1435423.91990164
"SURF1",1730,349,0.959249999999999,1435428.59787431
"LUZP4",14437,20,-0.953000000000001,1435431.61365027
"CCT6A",9799,279,-0.85525,1435435.23696814
"C1QL1",13188,111,-1.76875,1435435.53726555
"RNF185",13065,316,1.2289375,1435435.79385252
"PDCD2",16737,66,-1.2475,1435438.14609811
"SPIN2B",52,128,-0.10075,1435439.58571329
"CST11",11244,160,0.30525,1435440.83244038
"LSAMP",7075,53,-3.630625,1435442.11875437
"DBNDD1",700,120,-0.486749999999999,1435447.84431681
"CLIC2",12899,298,0.446875,1435448.4274908
"MTMR15",15936,38,-0.60725,1435450.48434514
"FUZ",3766,335,0.713333333333334,1435451.10855325
"BCOR",12373,365,-0.0308750000000004,1435455.61715791
"PLEKHB1",1209,113,-0.292699999999998,1435455.72845458
"SLC22A16",2416,33,-1.039375,1435459.41134558
"ZFAT1",15322,287,0.87975,1435464.0520979
"SLC16A14",2243,59,-0.290375000000001,1435464.07708399
"LRRC50",16587,229,1.38575,1435466.45293671
"CD209",3045,43,0.0743749999999997,1435466.67400561
"THOC3",12470,237,-0.31975,1435466.81206331
"LSM8",11598,317,-0.585666666666664,1435467.54122839
"C1QTNF7",15542,59,0.569416666666668,1435470.54200473
"PARD3",4280,371,1.49756249999999,1435470.60458313
"SET",13371,72,-1.05665,1435471.98909387
"HS3ST3A1",4404,356,-0.040500000000005,1435472.37674642
"VAMP8",7669,257,2.1525625,1435475.21956379
"TCL1B",5214,262,-0.173499999999999,1435476.40065134
"RNF217",15320,102,-0.488,1435476.43732258
"POLN",16975,86,0.2405,1435476.66239523
"DUSP18",4618,49,0.628125,1435477.42480285
"ELMOD1",10832,361,-1.025875,1435478.69566702
"AP4S1",8392,222,-0.0315,1435479.13105487
"HOXC6",8633,26,-0.259250000000002,1435480.91649087
"SLC2A6",15849,71,-1.874,1435482.68438357
"CCAR1",4508,202,-0.452125,1435486.0541787
"ANLN",6631,26,-4.857,1435486.66500693
"KIAA1166",9923,364,0.54225,1435487.57156456
"PDCD6IP",6948,66,-0.438124999999999,1435492.7865129
"RHOJ",13817,31,-0.517375,1435493.64019966
"CEPT1",4246,21,-1.06041666666666,1435497.1473974
"CHRNA6",11438,359,2.13275,1435498.92592267
"TOM1L1",13758,101,-0.254500000000001,1435502.70195252
"SLC25A29",14425,109,-0.391583333333333,1435507.73312291
"LOC51233",1241,366,1.00058333333333,1435507.89361083
"GUCY1A3",16246,201,3.94437500000001,1435509.5390051
"FAM19A1",6903,173,0.268666666666666,1435509.57455833
"PTPRR",8755,311,-1.629375,1435513.55343649
"C14orf174",13228,335,1.246,1435515.30968099
"SI",14039,128,0.202766666666667,1435517.77622887
"LOC339745",11671,375,2.562875,1435524.12743725
"ESR1",11258,257,3.91333333333334,1435537.37813755
"SERINC5",6076,375,1.291125,1435537.48270681
"NOTCH1",15126,128,-0.625583333333333,1435538.88983231
"SCG3",11650,126,-3.50574999999999,1435539.62721068
"RAB28",926,53,-0.81392857142857,1435540.17378758
"NDUFV1",11522,51,-1.186875,1435540.82785941
"PGC",14944,20,-3.1711875,1435541.67109504
"PTGS1",8627,116,-1.4845,1435544.0396905
"KIAA1109",2760,338,1.24853571428571,1435544.25244529
"CDC2",14582,173,-1.799,1435549.01088503
"LAMA1",4798,24,-2.76049999999999,1435549.91324583
"FLJ37078",15489,20,-2.140375,1435549.93195132
"BCKDHA",5092,101,0.274833333333335,1435550.73593485
"TMBIM1",9310,20,-0.718,1435551.41037026
"FOXA3",5969,20,-3.883125,1435557.90191832
"MAP4K1",10111,31,-1.1215,1435559.56781617
"CRMP1",11634,282,-0.761,1435559.83730008
"KRT7",15962,173,2.04559999999999,1435560.72366626
"ZNF501",15864,105,0.211375,1435562.06301092
"PTCHD1",13992,21,-2.60159821428571,1435566.02990362
"USP14",13140,363,0.502312499999999,1435566.87617744
"METRNL",8384,197,-0.119875,1435567.3564843
"C14orf122",6205,38,-1.3215,1435568.80072406
"FBLN1",16520,352,1.89104166666666,1435570.69104167
"C20orf111",11992,33,-0.502666666666668,1435570.96449335
"DKFZp566H0824",12847,103,-1.35475,1435571.06460274
"NPHS2",2897,368,0.875375,1435571.57262915
"KRT6A",5960,141,-2.01125,1435574.09216595
"SNAPAP",12725,360,1.259375,1435575.2004346
"SMCHD1",2601,352,0.3511,1435580.73093902
"UNQ473",15789,179,2.06191666666667,1435584.5941839
"GUCY2D",1432,210,0.26775,1435585.47925621
"SCIN",12069,300,3.216625,1435586.80917354
"SPAG11B",8820,156,0.1441875,1435591.00529768
"FLNC",12123,353,-1.19625,1435591.30490275
"KIAA1586",849,129,-1.2095,1435591.68532766
"SYCP2",12747,220,0.61,1435595.91075041
"GFM1",16593,322,0.195625000000004,1435598.24205426
"CD1B",9298,302,-2.30975,1435601.57560354
"UBOX5",13748,122,-0.43075,1435601.91184041
"ZFX",2765,34,-0.1578,1435604.25515631
"PSMB1",8617,110,-0.551125,1435605.08956419
"CHAC1",8169,155,-0.46825,1435605.28140948
"SCN4A",1276,98,0.105875000000001,1435605.62971453
"LONRF2",4606,369,1.89825,1435606.33625689
"LGALS8",17169,351,1.01175,1435608.21802625
"UBE1",5147,358,0.656166666666666,1435608.28156144
"MDH1B",17243,28,-0.6784375,1435617.78232305
"IMP3",16064,202,0.0117499999999996,1435619.96150282
"TPPP",916,237,0.878583333333333,1435622.70567481
"MRPS18A",5739,162,-0.1531,1435623.89243716
"FGF10",798,261,1.895125,1435627.9473034
"C3orf18",1916,310,1.479375,1435628.44662229
"CILP",11950,365,6.02958333333331,1435628.87547176
"AGBL5",11776,130,-0.613916666666667,1435631.37044329
"C18orf32",3068,182,0.913625,1435631.99420906
"SGSM2",8564,294,-0.146624999999999,1435631.99700794
"LAD1",2938,46,-0.750083333333333,1435632.33389568
"FDX1",6902,59,-1.06025,1435633.28135861
"ANKRD13D",9743,262,0.355937500000001,1435634.72776271
"SCLT1",713,261,0.614124999999999,1435635.78917825
"HEBP1",2791,207,1.046875,1435647.32899199
"PDXP",13528,260,-1.22625,1435647.40802785
"SH3PX3",13715,259,0.893,1435648.52185911
"CLN3",4330,230,-0.315159090909091,1435648.77042456
"SPATA13",12860,173,0.783875,1435649.29813506
"C17orf88",3918,43,-0.967000000000001,1435652.53664604
"KIAA1627",16972,351,0.832875,1435652.91160782
"SPOP",15815,31,-0.30135,1435654.67249369
"OR52B4",17022,345,0.72125,1435655.27733562
"NLE1",11790,211,-0.833125,1435657.64754753
"LGALS13",3064,278,0.336083333333333,1435659.27323863
"C17orf89",15513,358,0.923437499999999,1435660.35489861
"C13orf27",4785,335,-0.625875,1435660.80865289
"SCNN1D",5736,284,-0.63025,1435661.47426523
"TRAF6",573,295,0.935625,1435662.78416105
"FMN2",4332,68,-3.17335714285714,1435665.85863182
"GJA3",10456,20,-2.19861666666666,1435668.09886035
"PIK3R5",6614,121,0.202625000000001,1435670.27646351
"WDR79",12796,64,-1.23808333333333,1435671.46748692
"DBX2",1237,306,1.355375,1435672.95840201
"PSMAL",13581,40,0.576875000000003,1435674.27975329
"C1orf27",6589,340,0.69885,1435679.02163382
"ASRGL1",1487,101,-2.500125,1435680.92752345
"TPCN1",2334,233,-0.1445,1435684.61762109
"CSNK1A1L",14123,108,0.185,1435684.91834601
"C1QTNF6",11533,381,1.32225,1435685.32317937
"CLCNKA",10911,303,0.287333333333334,1435685.36972808
"CSF3R",10928,379,2.67941666666667,1435686.55142
"EDEM3",11877,311,1.4995,1435687.00646347
"DTX1",16450,215,0.736375,1435689.6286398
"DNMT3A",2592,51,-0.0923750000000004,1435690.28711359
"C14orf132",11033,259,0.369624999999996,1435691.8812162
"PCDHA1",14955,338,2.18025,1435693.8126992
"DIDO1",11082,241,-0.0660416666666668,1435696.85276861
"CAMKK2",15000,333,1.00733333333333,1435700.15572467
"PLEKHM2",6432,22,-1.158625,1435701.70576658
"ZCCHC10",15570,120,-0.2275,1435701.96865238
"FLJ10081",10027,21,-0.7415,1435705.30403536
"DDEF2",11400,258,-0.114041666666667,1435711.90901622
"C17orf42",1799,67,-0.948,1435712.00772974
"GABBR2",3163,218,-1.4715,1435714.11903007
"PTPRT",12344,300,4.137375,1435714.14230631
"OR9A2",8188,351,0.666000000000002,1435714.189675
"GIPC2",4958,218,-1.36233333333333,1435717.18311206
"KCNE3",6727,52,1.65858333333334,1435719.20255054
"TSC2",3487,90,-0.179374999999999,1435719.58166618
"C5orf37",12651,248,-0.2513125,1435722.97179986
"HHIP",17084,51,-3.88725,1435729.67059464
"DPYSL2",3344,183,-0.362340909090909,1435731.39965109
"PTER",14456,71,-0.189666666666667,1435733.05666634
"LILRP2",2469,69,0.11175,1435735.41542382
"DMP1",15189,261,-0.18875,1435735.78869818
"ALG11",7003,363,0.477500000000001,1435740.05658185
"TACR3",13839,160,0.526749999999999,1435740.87123802
"CPN1",10167,365,-2.3515,1435741.90251553
"WBSCR22",2339,97,-0.636125,1435742.10738297
"ACTL6A",16301,79,-0.641333333333334,1435743.8269462
"SYT15",16543,153,-0.48625,1435744.19470168
"NBN",3311,334,1.15631249999999,1435748.13026917
"RASA4",5750,162,0.0817500000000004,1435750.31292361
"IGF2BP1",2165,38,-4.4452,1435756.4288304
"RPSA",3519,147,-0.529250000000001,1435758.5238012
"STMN1",9239,284,-1.06844444444444,1435766.4941464
"SCARA3",9454,52,-1.4975,1435767.33505056
"HIST1H4F",16951,174,0.0781000000000001,1435770.94551708
"TBL1Y",3749,68,-0.932375,1435771.09040504
"SMC2",10385,27,-2.761875,1435775.89799667
"C21orf81",2695,239,-0.990499999999999,1435777.93638234
"MCRS1",5509,156,-0.409,1435778.34061348
"PEMT",1959,240,-0.1705,1435778.68215828
"OSBPL8",8787,381,1.4946875,1435780.05395812
"C6orf159",15438,173,-1.278,1435781.83295031
"ZNF33A",12937,41,-0.2485,1435784.72951783
"ZNF294",6894,193,-0.358125,1435785.39286441
"CTSL2",2321,145,-2.30938888888889,1435786.84638082
"LOC63920",14445,316,0.110375,1435788.07824685
"PIP5K1B",3164,185,-0.76066666666667,1435788.46964763
"ELOVL4",12420,351,-0.365125000000003,1435794.00030679
"CATSPER4",11148,195,0.329,1435794.10444588
"WHSC2",12408,318,-0.134249999999999,1435795.60867624
"CLDN2",14257,52,-0.1165,1435796.83682828
"GNPAT",6371,359,0.77725,1435799.71577209
"ADRA1D",7023,87,0.0384999999999999,1435799.84145515
"CPD",327,157,0.468312499999999,1435800.27469656
"S100A5",12086,283,0.929999999999999,1435801.6795578
"HOOK2",12633,27,-0.8365625,1435804.80258959
"MTBP",16667,139,-1.09,1435805.81336456
"ANAPC11",1662,341,1.050375,1435806.73102603
"RAMP3",11281,198,0.734124999999998,1435807.75837823
"PCYOX1L",11670,21,-1.398125,1435809.44370728
"GOPC",8111,357,0.759187499999999,1435812.9888327
"DNAJC7",10100,101,-2.16975,1435817.81562389
"ACP6",3136,292,0.300916666666666,1435820.48991149
"BCORL1",6108,21,-0.549750000000001,1435824.18506653
"C17orf39",11778,111,-1.7745,1435826.44266938
"OR7C2",3381,371,2.2615,1435828.74961833
"CCNL1",1681,247,-0.811750000000001,1435831.37908619
"C1QC",1116,122,3.76616666666667,1435831.9849262
"CEBPE",7605,77,-0.0582499999999995,1435832.12256363
"KDR",8215,131,2.63095,1435834.16929605
"CSAD",16928,23,-1.33925,1435839.37185771
"IVNS1ABP",10367,191,-0.578875,1435841.43538255
"ANKFN1",14723,216,-0.846750000000001,1435841.45184133
"IGF2R",11773,28,-0.7917,1435842.01143673
"GLP1R",5720,296,0.585250000000003,1435844.50089819
"OR1L6",3309,21,-0.18675,1435845.77901347
"WBP4",8865,225,-0.0350000000000014,1435846.98008131
"GLCCI1",7100,284,-0.1346875,1435852.92031079
"ULBP3",15393,364,0.396500000000001,1435855.16241894
"SLC22A5",4901,302,1.775875,1435859.42201162
"SPINLW1",10312,22,-0.481999999999999,1435865.52670051
"TMEM55A",17113,178,-0.854624999999999,1435865.60416865
"KLRG2",2336,363,1.983625,1435866.5455976
"TSKU",601,342,1.6675625,1435866.73774933
"TMEFF2",7030,28,-3.49533333333334,1435866.77576627
"SLC17A1",11934,23,-0.293625,1435872.9195916
"C17orf48",8082,274,0.150125000000002,1435873.92530114
"ZNF619",1679,329,0.656000000000005,1435873.97584667
"GSTO1",4152,132,-1.1661875,1435876.94906963
"ZNF320",6760,115,0.243205357142857,1435877.38587303
"OR2T12",11121,37,-0.807499999999999,1435878.45152532
"LOC376693",6543,23,-1.152625,1435878.57528221
"IAPP",4998,364,1.05500000000001,1435879.21746352
"LSM10",12143,367,0.433500000000003,1435879.68150712
"FLJ41603",11201,21,0.843833333333335,1435881.8657636
"C1orf212",13498,29,-0.685500000000001,1435885.18470559
"ITGA1",14273,363,1.0328,1435886.45329614
"TRIM37",14321,74,-2.2835,1435886.63278562
"SIGLEC6",8153,318,0.450916666666666,1435888.02537419
"SRP14",9331,238,0.894000000000003,1435892.72058946
"NSFL1C",9528,28,-0.52275,1435893.29961306
"ALG5",7464,20,-0.751625,1435894.02700083
"MUSK",1141,196,0.21485,1435894.9364588
"CIAO1",104,66,-1.188125,1435894.99049458
"MIG7",9510,102,-1.8675,1435903.09685776
"SYPL1",3081,40,-0.829500000000001,1435903.74495498
"FAM107A",14997,142,0.721749999999999,1435904.95675742
"CLDN5",10409,247,3.61062500000001,1435905.00987279
"SAAL1",2263,28,-2.1305,1435910.11032344
"SAP30",16894,160,-0.702,1435912.46479939
"GORASP1",8681,145,0.356875,1435913.86366885
"PRNT",15655,188,0.273374999999998,1435914.37733292
"GIPR",8970,362,1.29833333333334,1435917.57487873
"NUP62",10791,151,-0.188178571428572,1435919.12380425
"PTPRG",719,21,-1.82575892857143,1435919.59896497
"MYOHD1",15051,31,-2.55150000000001,1435920.29728829
"ASB10",15295,24,-0.366625,1435921.58221404
"LILRA1",9471,289,1.02015,1435921.62842708
"CLEC12A",14894,352,1.494375,1435922.02680989
"PAAF1",9479,220,-0.6565,1435923.6506736
"AACS",8734,128,0.14075,1435925.56980582
"GPR31",12449,211,0.42275,1435929.33774089
"SYT9",17215,154,0.914449999999998,1435934.05608757
