"","mutO","mutX","MSE"
"APLN",0,404,1455781.95046442
"ARHGEF18",0,404,1455781.95046442
"BTF3",0,404,1455781.95046442
"CNPY4",0,404,1455781.95046442
"HMG20B",0,404,1455781.95046442
"NRL",0,404,1455781.95046442
"STX16-NPEPL1",0,404,1455781.95046442
"MIR519A1",0,404,1455781.95046442
"MNT",0,404,1455781.95046442
"ALX1",0,404,1455781.95046442
"NMS",0,404,1455781.95046442
"BNIPL",0,404,1455781.95046442
"CNNM3",0,404,1455781.95046442
"DERA",0,404,1455781.95046442
"EN1",0,404,1455781.95046442
"FYN",0,404,1455781.95046442
"PGBD1",0,404,1455781.95046442
"RFC2",0,404,1455781.95046442
"DGAT1",0,404,1455781.95046442
"ICAM3",0,404,1455781.95046442
"KRTAP4-11",0,404,1455781.95046442
"ADAM32",0,404,1455781.95046442
"OSBPL5",0,404,1455781.95046442
"DDX11L9",0,404,1455781.95046442
"GSDMB",0,404,1455781.95046442
"KRTAP21-3",0,404,1455781.95046442
"LINC00661",0,404,1455781.95046442
"TRAPPC6B",0,404,1455781.95046442
"ACTRT3",0,404,1455781.95046442
"CSTA",0,404,1455781.95046442
"GPR15",0,404,1455781.95046442
"PRODH",0,404,1455781.95046442
"GATA2",0,404,1455781.95046442
"ANKRD22",0,404,1455781.95046442
"ANKRD65",0,404,1455781.95046442
"APOC1P1",0,404,1455781.95046442
"C16orf88",0,404,1455781.95046442
"C19orf68",0,404,1455781.95046442
"C5orf27",0,404,1455781.95046442
"IL32",0,404,1455781.95046442
"RNY5",0,404,1455781.95046442
"TNFAIP1",0,404,1455781.95046442
"BRI3",0,404,1455781.95046442
"C22orf34",0,404,1455781.95046442
"C7orf33",0,404,1455781.95046442
"GOLGA6B",0,404,1455781.95046442
"HECW1-IT1",0,404,1455781.95046442
"HOXC13",0,404,1455781.95046442
"IGFLR1",0,404,1455781.95046442
"NCR3LG1",0,404,1455781.95046442
"NDUFB2",0,404,1455781.95046442
"POLM",0,404,1455781.95046442
"PPP1R26",0,404,1455781.95046442
"PRDX2",0,404,1455781.95046442
"RBM43",0,404,1455781.95046442
"SLA2",0,404,1455781.95046442
"SLC7A11-AS1",0,404,1455781.95046442
"ZNF192",0,404,1455781.95046442
"AGAP9",0,404,1455781.95046442
"AMFR",0,404,1455781.95046442
"ANKUB1",0,404,1455781.95046442
"C16orf95",0,404,1455781.95046442
"C1orf220",0,404,1455781.95046442
"C8orf12",0,404,1455781.95046442
"C8orf49",0,404,1455781.95046442
"CHST10",0,404,1455781.95046442
"CIDEA",0,404,1455781.95046442
"CLCN7",0,404,1455781.95046442
"CLRN1-AS1",0,404,1455781.95046442
"CROCCP3",0,404,1455781.95046442
"FAM165B",0,404,1455781.95046442
"FLJ37453",0,404,1455781.95046442
"FLJ46906",0,404,1455781.95046442
"GABRP",0,404,1455781.95046442
"HES3",0,404,1455781.95046442
"IGHV5-51",0,404,1455781.95046442
"LINC00052",0,404,1455781.95046442
"LINC00452",0,404,1455781.95046442
"LINC00665",0,404,1455781.95046442
"MEG3",0,404,1455781.95046442
"MIR320E",0,404,1455781.95046442
"MIR3689D2",0,404,1455781.95046442
"MT1JP",0,404,1455781.95046442
"MYL5",0,404,1455781.95046442
"OR7E19P",0,404,1455781.95046442
"OTOG",0,404,1455781.95046442
"RRN3P2",0,404,1455781.95046442
"SENP3",0,404,1455781.95046442
"SEPT6",0,404,1455781.95046442
"SERPINB10",0,404,1455781.95046442
"SHH",0,404,1455781.95046442
"SNORA59B",0,404,1455781.95046442
"SRG7",0,404,1455781.95046442
"SYCP3",0,404,1455781.95046442
"TAMM41",0,404,1455781.95046442
"TDH",0,404,1455781.95046442
"TRABD2B",0,404,1455781.95046442
"USP17L2",0,404,1455781.95046442
"C12orf65",0,404,1455781.95046442
"GPR137C",0,404,1455781.95046442
"MYEOV",0,404,1455781.95046442
"NXT2",0,404,1455781.95046442
"SPANXN3",0,404,1455781.95046442
"TIAF1",0,404,1455781.95046442
"TIGD4",0,404,1455781.95046442
"UBFD1",0,404,1455781.95046442
"C21orf58",0,404,1455781.95046442
"CNR1",0,404,1455781.95046442
"MDP1",0,404,1455781.95046442
"RNA5-8SP2",0,404,1455781.95046442
"VIMP",0,404,1455781.95046442
"CALCA",0,404,1455781.95046442
"ERLEC1",0,404,1455781.95046442
"FZD7",0,404,1455781.95046442
"GNAQ",0,404,1455781.95046442
"IGHV3-11",0,404,1455781.95046442
"KLK8",0,404,1455781.95046442
"NKD1",0,404,1455781.95046442
"PROL1",0,404,1455781.95046442
"TGFB1",0,404,1455781.95046442
"C14orf142",0,404,1455781.95046442
"DIMT1",0,404,1455781.95046442
"EXOC3L4",0,404,1455781.95046442
"HIST1H2BN",0,404,1455781.95046442
"LAIR2",0,404,1455781.95046442
"MIER3",0,404,1455781.95046442
"MYLIP",0,404,1455781.95046442
"NBPF8",0,404,1455781.95046442
"NKX6-1",0,404,1455781.95046442
"OR10A5",0,404,1455781.95046442
"PAPLN",0,404,1455781.95046442
"TERC",0,404,1455781.95046442
"LHFPL3",0,404,1455781.95046442
"PRR23C",0,404,1455781.95046442
"ADAM17",0,404,1455781.95046442
"C19orf35",0,404,1455781.95046442
"GJD2",0,404,1455781.95046442
"RHOC",0,404,1455781.95046442
"TLX2",0,404,1455781.95046442
"CSNK1G2",0,404,1455781.95046442
"C9orf116",0,404,1455781.95046442
"C9orf62",0,404,1455781.95046442
"CT47A6",0,404,1455781.95046442
"G6PC",0,404,1455781.95046442
"LIFR-AS1",0,404,1455781.95046442
"MIR3144",0,404,1455781.95046442
"MIR3167",0,404,1455781.95046442
"OR2W1",0,404,1455781.95046442
"RAB17",0,404,1455781.95046442
"RGS18",0,404,1455781.95046442
"SULT1A1",0,404,1455781.95046442
"TMEM232",0,404,1455781.95046442
"USP32P2",0,404,1455781.95046442
"AMH",0,404,1455781.95046442
"CENPA",0,404,1455781.95046442
"CHIC1",0,404,1455781.95046442
"CYTH2",0,404,1455781.95046442
"KLHDC5",0,404,1455781.95046442
"MAGEA6",0,404,1455781.95046442
"MIR216B",0,404,1455781.95046442
"RTP3",0,404,1455781.95046442
"ENSG00000255185",0,404,1455781.95046442
"S100A3",0,404,1455781.95046442
"SRPK1",0,404,1455781.95046442
"HBB",0,404,1455781.95046442
"CCDC169",0,404,1455781.95046442
"FBXO32",0,404,1455781.95046442
"FLJ44881",0,404,1455781.95046442
"LPCAT1",0,404,1455781.95046442
"C17orf99",0,404,1455781.95046442
"CBLN3",0,404,1455781.95046442
"MED27",0,404,1455781.95046442
"SSX6",0,404,1455781.95046442
"C11orf54",0,404,1455781.95046442
"ICAM1",0,404,1455781.95046442
"LCN2",0,404,1455781.95046442
"LYPD6B",0,404,1455781.95046442
"MAP3K3",0,404,1455781.95046442
"PEX11A",0,404,1455781.95046442
"RAB7L1",0,404,1455781.95046442
"SPOP",0,404,1455781.95046442
"TFB2M",0,404,1455781.95046442
"THAP11",0,404,1455781.95046442
"TMEM33",0,404,1455781.95046442
"ZNF653",0,404,1455781.95046442
"COQ5",0,404,1455781.95046442
"POLD3",0,404,1455781.95046442
"CDK5RAP3",0,404,1455781.95046442
"CENPP",0,404,1455781.95046442
"LACE1",0,404,1455781.95046442
"SNORD3B-1",0,404,1455781.95046442
"SUCLG1",0,404,1455781.95046442
"CCDC85A",0,404,1455781.95046442
"GPR137",0,404,1455781.95046442
"LUZP2",0,404,1455781.95046442
"PSMA8",0,404,1455781.95046442
"CMBL",0,404,1455781.95046442
"FLJ45832",0,404,1455781.95046442
"FUNDC2",0,404,1455781.95046442
"MXRA8",0,404,1455781.95046442
"OR12D2",0,404,1455781.95046442
"TRAF3IP2-AS1",0,404,1455781.95046442
"VDAC3",0,404,1455781.95046442
"ZC3H3",0,404,1455781.95046442
"BCL2L14",0,404,1455781.95046442
"CH25H",0,404,1455781.95046442
"DOC2B",0,404,1455781.95046442
"HOGA1",0,404,1455781.95046442
"ARMCX4",0,404,1455781.95046442
"C9orf141",0,404,1455781.95046442
"CLDN18",0,404,1455781.95046442
"MIR4252",0,404,1455781.95046442
"NXF4",0,404,1455781.95046442
"PHF1",0,404,1455781.95046442
"PMP2",0,404,1455781.95046442
"RUNDC3A",0,404,1455781.95046442
"SNORD3D",0,404,1455781.95046442
"TMEM140",0,404,1455781.95046442
"TNFRSF10D",0,404,1455781.95046442
"C11orf85",0,404,1455781.95046442
"ARSH",0,404,1455781.95046442
"FBXO45",0,404,1455781.95046442
"NAF1",0,404,1455781.95046442
"RBM4B",0,404,1455781.95046442
"SLC2A11",0,404,1455781.95046442
"ANKRD20A19P",0,404,1455781.95046442
"APOA1BP",0,404,1455781.95046442
"C1orf159",0,404,1455781.95046442
"CACNG5",0,404,1455781.95046442
"EFCAB8",0,404,1455781.95046442
"HIST1H4H",0,404,1455781.95046442
"IGKV2-30",0,404,1455781.95046442
"MIR30B",0,404,1455781.95046442
"MYCBP",0,404,1455781.95046442
"NUDT9",0,404,1455781.95046442
"OR13C3",0,404,1455781.95046442
"PCBP4",0,404,1455781.95046442
"SDC2",0,404,1455781.95046442
"SPATA24",0,404,1455781.95046442
"SSR2",0,404,1455781.95046442
"TMEM179B",0,404,1455781.95046442
"FAM19A5",0,404,1455781.95046442
"MRPL27",0,404,1455781.95046442
"ANGPTL4",0,404,1455781.95046442
"C10orf95",0,404,1455781.95046442
"C5orf38",0,404,1455781.95046442
"CMA1",0,404,1455781.95046442
"ENSG00000226150",0,404,1455781.95046442
"GMEB2",0,404,1455781.95046442
"GPR124",0,404,1455781.95046442
"HSD17B8",0,404,1455781.95046442
"KIF12",0,404,1455781.95046442
"MIR3914-1",0,404,1455781.95046442
"NADK",0,404,1455781.95046442
"NNMT",0,404,1455781.95046442
"OTX2-AS1",0,404,1455781.95046442
"PSMB10",0,404,1455781.95046442
"SERINC2",0,404,1455781.95046442
"SMARCD2",0,404,1455781.95046442
"SRSF12",0,404,1455781.95046442
"TIMM17A",0,404,1455781.95046442
"TMEM165",0,404,1455781.95046442
"TPT1",0,404,1455781.95046442
"UBE2G2",0,404,1455781.95046442
"VSTM2A",0,404,1455781.95046442
"C17orf82",0,404,1455781.95046442
"CCNI2",0,404,1455781.95046442
"CD27",0,404,1455781.95046442
"CDKN1A",0,404,1455781.95046442
"CKMT1A",0,404,1455781.95046442
"COX6A1",0,404,1455781.95046442
"EMC4",0,404,1455781.95046442
"FBP1",0,404,1455781.95046442
"FMOD",0,404,1455781.95046442
"FRS2",0,404,1455781.95046442
"HIST1H4B",0,404,1455781.95046442
"IFRD2",0,404,1455781.95046442
"IGFBPL1",0,404,1455781.95046442
"MIR526A2",0,404,1455781.95046442
"MRPS12",0,404,1455781.95046442
"NAGK",0,404,1455781.95046442
"PRH1",0,404,1455781.95046442
"PSD4",0,404,1455781.95046442
"RAB2B",0,404,1455781.95046442
"SNIP1",0,404,1455781.95046442
"SUMO2",0,404,1455781.95046442
"TK1",0,404,1455781.95046442
"TRAPPC6A",0,404,1455781.95046442
"ZDHHC3",0,404,1455781.95046442
"DNMT3L",0,404,1455781.95046442
"HTR7P1",0,404,1455781.95046442
"PPP1R16A",0,404,1455781.95046442
"PRPSAP1",0,404,1455781.95046442
"PVRL4",0,404,1455781.95046442
"RPS20",0,404,1455781.95046442
"SH3RF3",0,404,1455781.95046442
"SPRR2G",0,404,1455781.95046442
"ACVR1",0,404,1455781.95046442
"C5orf20",0,404,1455781.95046442
"GFI1",0,404,1455781.95046442
"HLA-DOA",0,404,1455781.95046442
"IGSF21",0,404,1455781.95046442
"LINC00493",0,404,1455781.95046442
"MIR548Q",0,404,1455781.95046442
"NR2C2AP",0,404,1455781.95046442
"OR8B4",0,404,1455781.95046442
"PPIEL",0,404,1455781.95046442
"RPS9",0,404,1455781.95046442
"TMPRSS5",0,404,1455781.95046442
"TRAV13-2",0,404,1455781.95046442
"UBE2I",0,404,1455781.95046442
"ARL6IP4",0,404,1455781.95046442
"C10orf91",0,404,1455781.95046442
"ANKRD18DP",0,404,1455781.95046442
"C20orf166",0,404,1455781.95046442
"COG7",0,404,1455781.95046442
"KPNA1",0,404,1455781.95046442
"LAD1",0,404,1455781.95046442
"LCN8",0,404,1455781.95046442
"RABGAP1L",0,404,1455781.95046442
"SNORD96A",0,404,1455781.95046442
"RAPGEF4-AS1",0,404,1455781.95046442
"KCNIP1",0,404,1455781.95046442
"LINC00207",0,404,1455781.95046442
"C22orf23",0,404,1455781.95046442
"FBXL22",0,404,1455781.95046442
"HEYL",0,404,1455781.95046442
"HIST1H2AC",0,404,1455781.95046442
"HOXC9",0,404,1455781.95046442
"RCVRN",0,404,1455781.95046442
"SEC22C",0,404,1455781.95046442
"EMCN",0,404,1455781.95046442
"CDIPT",0,404,1455781.95046442
"DNASE1L1",0,404,1455781.95046442
"DYX1C1",0,404,1455781.95046442
"MED25",0,404,1455781.95046442
"MIR10B",0,404,1455781.95046442
"TPD52L2",0,404,1455781.95046442
"TPSB2",0,404,1455781.95046442
"ZNF219",0,404,1455781.95046442
"ADI1",0,404,1455781.95046442
"ANKIB1",0,404,1455781.95046442
"ARL3",0,404,1455781.95046442
"ASNS",0,404,1455781.95046442
"ATOH7",0,404,1455781.95046442
"AVEN",0,404,1455781.95046442
"C12orf45",0,404,1455781.95046442
"C2orf61",0,404,1455781.95046442
"CAPN11",0,404,1455781.95046442
"CASP7",0,404,1455781.95046442
"CENPL",0,404,1455781.95046442
"CETN3",0,404,1455781.95046442
"CHST4",0,404,1455781.95046442
"CLSTN1",0,404,1455781.95046442
"CNRIP1",0,404,1455781.95046442
"COMMD4",0,404,1455781.95046442
"DDX6",0,404,1455781.95046442
"EFCAB4A",0,404,1455781.95046442
"ENSG00000229702",0,404,1455781.95046442
"ENSG00000257950",0,404,1455781.95046442
"FABP7",0,404,1455781.95046442
"FAM171A2",0,404,1455781.95046442
"FAM84A",0,404,1455781.95046442
"FGF10",0,404,1455781.95046442
"GJB4",0,404,1455781.95046442
"GMNN",0,404,1455781.95046442
"H1FNT",0,404,1455781.95046442
"HOXD10",0,404,1455781.95046442
"HTATIP2",0,404,1455781.95046442
"HUS1B",0,404,1455781.95046442
"KRTAP21-1",0,404,1455781.95046442
"KRTAP8-1",0,404,1455781.95046442
"LEAP2",0,404,1455781.95046442
"LRIF1",0,404,1455781.95046442
"MAGT1",0,404,1455781.95046442
"MIR555",0,404,1455781.95046442
"MIR611",0,404,1455781.95046442
"MRGPRF",0,404,1455781.95046442
"MTCH2",0,404,1455781.95046442
"NBPF20",0,404,1455781.95046442
"NIP7",0,404,1455781.95046442
"NKAIN1",0,404,1455781.95046442
"NOXO1",0,404,1455781.95046442
"NRN1L",0,404,1455781.95046442
"OBP2B",0,404,1455781.95046442
"OR6B1",0,404,1455781.95046442
"PANK1",0,404,1455781.95046442
"PYROXD1",0,404,1455781.95046442
"RNASEH2A",0,404,1455781.95046442
"RTDR1",0,404,1455781.95046442
"S100A7L2",0,404,1455781.95046442
"SELO",0,404,1455781.95046442
"SKAP2",0,404,1455781.95046442
"SLC22A13",0,404,1455781.95046442
"SLC38A5",0,404,1455781.95046442
"SLC38A6",0,404,1455781.95046442
"SMNDC1",0,404,1455781.95046442
"SNRPG",0,404,1455781.95046442
"SPDYE1",0,404,1455781.95046442
"SPESP1",0,404,1455781.95046442
"SPRY2",0,404,1455781.95046442
"SPRYD7",0,404,1455781.95046442
"TMEM135",0,404,1455781.95046442
"TMEM17",0,404,1455781.95046442
"TMEM62",0,404,1455781.95046442
"ZNF322",0,404,1455781.95046442
"EZR",0,404,1455781.95046442
"FAM133B",0,404,1455781.95046442
"BAGE2",0,404,1455781.95046442
"AGFG1",0,404,1455781.95046442
"AIFM1",0,404,1455781.95046442
"ANXA10",0,404,1455781.95046442
"ARL5B",0,404,1455781.95046442
"ATAD1",0,404,1455781.95046442
"C1orf68",0,404,1455781.95046442
"C4orf33",0,404,1455781.95046442
"CCL23",0,404,1455781.95046442
"CHAMP1",0,404,1455781.95046442
"DDX1",0,404,1455781.95046442
"DMRTB1",0,404,1455781.95046442
"EIF1AX",0,404,1455781.95046442
"FGF17",0,404,1455781.95046442
"FOXL1",0,404,1455781.95046442
"FRMD1",0,404,1455781.95046442
"GJD4",0,404,1455781.95046442
"GUCA2B",0,404,1455781.95046442
"HARBI1",0,404,1455781.95046442
"HES1",0,404,1455781.95046442
"LGALS1",0,404,1455781.95046442
"LIN7B",0,404,1455781.95046442
"LYRM7",0,404,1455781.95046442
"MLX",0,404,1455781.95046442
"MMD2",0,404,1455781.95046442
"MZB1",0,404,1455781.95046442
"NFKBIL1",0,404,1455781.95046442
"NRSN1",0,404,1455781.95046442
"OR56B1",0,404,1455781.95046442
"PAGE2B",0,404,1455781.95046442
"POLDIP3",0,404,1455781.95046442
"PPA2",0,404,1455781.95046442
"PPP2R1B",0,404,1455781.95046442
"PTN",0,404,1455781.95046442
"REG4",0,404,1455781.95046442
"SKI",0,404,1455781.95046442
"SNRPD3",0,404,1455781.95046442
"SOWAHB",0,404,1455781.95046442
"SRSF10",0,404,1455781.95046442
"TREML4",0,404,1455781.95046442
"TRMU",0,404,1455781.95046442
"TXLNA",0,404,1455781.95046442
"VSTM5",0,404,1455781.95046442
"ZNF138",0,404,1455781.95046442
"ZNF790",0,404,1455781.95046442
"AHR",0,404,1455781.95046442
"ALKBH2",0,404,1455781.95046442
"ANKMY2",0,404,1455781.95046442
"APOBEC3B",0,404,1455781.95046442
"APOBEC3F",0,404,1455781.95046442
"ARHGAP8",0,404,1455781.95046442
"BNIP2",0,404,1455781.95046442
"C1orf192",0,404,1455781.95046442
"C2orf81",0,404,1455781.95046442
"CCL2",0,404,1455781.95046442
"CES4A",0,404,1455781.95046442
"COQ4",0,404,1455781.95046442
"COTL1",0,404,1455781.95046442
"DDX19A",0,404,1455781.95046442
"DEPTOR",0,404,1455781.95046442
"FAM72A",0,404,1455781.95046442
"FAM9A",0,404,1455781.95046442
"GPR157",0,404,1455781.95046442
"GPX3",0,404,1455781.95046442
"HTRA2",0,404,1455781.95046442
"IGHV3-64",0,404,1455781.95046442
"ING2",0,404,1455781.95046442
"ITPA",0,404,1455781.95046442
"KRR1",0,404,1455781.95046442
"KRTAP20-1",0,404,1455781.95046442
"LAPTM4A",0,404,1455781.95046442
"LCA5",0,404,1455781.95046442
"LUC7L3",0,404,1455781.95046442
"LY6H",0,404,1455781.95046442
"MAPRE1",0,404,1455781.95046442
"MIR222",0,404,1455781.95046442
"MT1G",0,404,1455781.95046442
"MT4",0,404,1455781.95046442
"NAGS",0,404,1455781.95046442
"NLRP6",0,404,1455781.95046442
"OR13H1",0,404,1455781.95046442
"PIAS1",0,404,1455781.95046442
"PLEKHG7",0,404,1455781.95046442
"PRSS27",0,404,1455781.95046442
"SF3B5",0,404,1455781.95046442
"SIGLECL1",0,404,1455781.95046442
"SNORD24",0,404,1455781.95046442
"SNORD57",0,404,1455781.95046442
"SPDYA",0,404,1455781.95046442
"STS",0,404,1455781.95046442
"TAS2R38",0,404,1455781.95046442
"TAS2R41",0,404,1455781.95046442
"TDRD10",0,404,1455781.95046442
"TMEM126A",0,404,1455781.95046442
"TMEM192",0,404,1455781.95046442
"TMEM65",0,404,1455781.95046442
"TRAF4",0,404,1455781.95046442
"TRGV1",0,404,1455781.95046442
"UNC93A",0,404,1455781.95046442
"UQCRB",0,404,1455781.95046442
"ZNF24",0,404,1455781.95046442
"APOBEC4",0,404,1455781.95046442
"C1orf186",0,404,1455781.95046442
"CLEC1A",0,404,1455781.95046442
"COG4",0,404,1455781.95046442
"FAM64A",0,404,1455781.95046442
"HSPB3",0,404,1455781.95046442
"IGLV1-40",0,404,1455781.95046442
"LDOC1L",0,404,1455781.95046442
"MC2R",0,404,1455781.95046442
"OTUD1",0,404,1455781.95046442
"RPL41",0,404,1455781.95046442
"SIK1",0,404,1455781.95046442
"SNORA36B",0,404,1455781.95046442
"ST8SIA1",0,404,1455781.95046442
"STEAP4",0,404,1455781.95046442
"THAP8",0,404,1455781.95046442
"TTLL13",0,404,1455781.95046442
"CSRP1",0,404,1455781.95046442
"IGKV1D-16",0,404,1455781.95046442
"KIAA0513",0,404,1455781.95046442
"NKX2-6",0,404,1455781.95046442
"DCUN1D1",0,404,1455781.95046442
"ENKUR",0,404,1455781.95046442
"IFI30",0,404,1455781.95046442
"LZTFL1",0,404,1455781.95046442
"PSME3",0,404,1455781.95046442
"RPA3",0,404,1455781.95046442
"SERHL2",0,404,1455781.95046442
"TCEB1",0,404,1455781.95046442
"UBE2R2",0,404,1455781.95046442
"VGLL2",0,404,1455781.95046442
"ZNF280B",0,404,1455781.95046442
"DMTF1",0,404,1455781.95046442
"B9D2",0,404,1455781.95046442
"EDEM1",0,404,1455781.95046442
"LBP",0,404,1455781.95046442
"S1PR4",0,404,1455781.95046442
"KCNJ14",0,404,1455781.95046442
"GSTA4",0,404,1455781.95046442
"CCDC153",0,404,1455781.95046442
"COL9A2",0,404,1455781.95046442
"METTL20",0,404,1455781.95046442
"PLN",0,404,1455781.95046442
"SPATA2L",0,404,1455781.95046442
"ADAT3",0,404,1455781.95046442
"NDUFS6",0,404,1455781.95046442
"RPS25",0,404,1455781.95046442
"KRTAP23-1",0,404,1455781.95046442
"ANXA9",0,404,1455781.95046442
"ASPRV1",0,404,1455781.95046442
"B3GNTL1",0,404,1455781.95046442
"C15orf26",0,404,1455781.95046442
"CAMK4",0,404,1455781.95046442
"CCDC90A",0,404,1455781.95046442
"CHTOP",0,404,1455781.95046442
"CNIH2",0,404,1455781.95046442
"COX8A",0,404,1455781.95046442
"CTSZ",0,404,1455781.95046442
"DNM1L",0,404,1455781.95046442
"FAM105A",0,404,1455781.95046442
"FOXN4",0,404,1455781.95046442
"FTSJ2",0,404,1455781.95046442
"GAMT",0,404,1455781.95046442
"GDA",0,404,1455781.95046442
"IGKV6D-21",0,404,1455781.95046442
"IGLV5-45",0,404,1455781.95046442
"KLK14",0,404,1455781.95046442
"KRTAP9-2",0,404,1455781.95046442
"MIR1296",0,404,1455781.95046442
"MYOC",0,404,1455781.95046442
"PIP4K2B",0,404,1455781.95046442
"PKP3",0,404,1455781.95046442
"PLOD1",0,404,1455781.95046442
"RASD2",0,404,1455781.95046442
"RNF115",0,404,1455781.95046442
"SERPINB11",0,404,1455781.95046442
"TEAD3",0,404,1455781.95046442
"TGOLN2",0,404,1455781.95046442
"THAP4",0,404,1455781.95046442
"TIMM13",0,404,1455781.95046442
"TRMT1L",0,404,1455781.95046442
"TSPAN15",0,404,1455781.95046442
"CREBZF",0,404,1455781.95046442
"ENSG00000261720",0,404,1455781.95046442
"IL4",0,404,1455781.95046442
"KCTD6",0,404,1455781.95046442
"SHQ1",0,404,1455781.95046442
"ZBED6",0,404,1455781.95046442
"ATXN7L3",0,404,1455781.95046442
"DHRS1",0,404,1455781.95046442
"IGKV4-1",0,404,1455781.95046442
"KRTAP5-5",0,404,1455781.95046442
"HSD17B1",0,404,1455781.95046442
"ONECUT3",0,404,1455781.95046442
"ACAD8",0,404,1455781.95046442
"CANX",0,404,1455781.95046442
"CCDC99",0,404,1455781.95046442
"CNTD1",0,404,1455781.95046442
"KLB",0,404,1455781.95046442
"RPL10L",0,404,1455781.95046442
"SLC13A5",0,404,1455781.95046442
"FOXI1",0,404,1455781.95046442
"LDLRAD3",0,404,1455781.95046442
"MARCH8",0,404,1455781.95046442
"MDH1B",0,404,1455781.95046442
"OR4N5",0,404,1455781.95046442
"IL20",0,404,1455781.95046442
"MPI",0,404,1455781.95046442
"MRPS25",0,404,1455781.95046442
"PPAPDC1B",0,404,1455781.95046442
"RMND5A",0,404,1455781.95046442
"CSN2",0,404,1455781.95046442
"FGB",0,404,1455781.95046442
"GBX2",0,404,1455781.95046442
"SYCE1",0,404,1455781.95046442
"TIPRL",0,404,1455781.95046442
"CHRFAM7A",0,404,1455781.95046442
"IGHV1-46",0,404,1455781.95046442
"LCE3A",0,404,1455781.95046442
"PDGFB",0,404,1455781.95046442
"RNF208",0,404,1455781.95046442
"PTGFR",0,404,1455781.95046442
"RHEB",0,404,1455781.95046442
"SGK196",0,404,1455781.95046442
"TNFSF13",0,404,1455781.95046442
"TSPO2",0,404,1455781.95046442
"PPP1R16B",0,404,1455781.95046442
"MC5R",0,404,1455781.95046442
"PSMD7",0,404,1455781.95046442
"RAMP3",0,404,1455781.95046442
"TAF7",0,404,1455781.95046442
"TRBV4-2",0,404,1455781.95046442
"TP73",0,404,1455781.95046442
"UBE2QL1",0,404,1455781.95046442
"CRABP1",0,404,1455781.95046442
"FAM19A4",0,404,1455781.95046442
"GEN1",0,404,1455781.95046442
"PPM1N",0,404,1455781.95046442
"ZNF784",0,404,1455781.95046442
"C11orf74",0,404,1455781.95046442
"EIF2S3",0,404,1455781.95046442
"GNB1L",0,404,1455781.95046442
"PRTFDC1",0,404,1455781.95046442
"UBA52",0,404,1455781.95046442
"EGFL8",0,404,1455781.95046442
"PTCD2",0,404,1455781.95046442
"SNORA14A",0,404,1455781.95046442
"TMEM106C",0,404,1455781.95046442
"ACSS2",0,404,1455781.95046442
"EEF1G",0,404,1455781.95046442
"FLJ26850",0,404,1455781.95046442
"FUZ",0,404,1455781.95046442
"MGC21881",0,404,1455781.95046442
"MIR3689C",0,404,1455781.95046442
"MRPS16",0,404,1455781.95046442
"PAGE5",0,404,1455781.95046442
"TRIM15",0,404,1455781.95046442
"ZNF295",0,404,1455781.95046442
"ZNF815P",0,404,1455781.95046442
"ANKRD62P1-PARP4P3",0,404,1455781.95046442
"CCDC162P",0,404,1455781.95046442
"CYP2G1P",0,404,1455781.95046442
"DTX2P1",0,404,1455781.95046442
"FER1L4",0,404,1455781.95046442
"IGHG4",0,404,1455781.95046442
"IGLJ3",0,404,1455781.95046442
"KLRF2",0,404,1455781.95046442
"KNCN",0,404,1455781.95046442
"MRGPRG-AS1",0,404,1455781.95046442
"MT1P3",0,404,1455781.95046442
"MTX1",0,404,1455781.95046442
"PRSS3P3",0,404,1455781.95046442
"RP11-165H20.1",0,404,1455781.95046442
"SMPD4P1",0,404,1455781.95046442
"VNN3",0,404,1455781.95046442
"CADM4",0,404,1455781.95046442
"CEP76",0,404,1455781.95046442
"CRB3",0,404,1455781.95046442
"ENPP5",0,404,1455781.95046442
"LPCAT3",0,404,1455781.95046442
"OR5M10",0,404,1455781.95046442
"RPL18",0,404,1455781.95046442
"MRPL17",0,404,1455781.95046442
"FAM78A",0,404,1455781.95046442
"IGKV1-27",0,404,1455781.95046442
"KLHDC7B",0,404,1455781.95046442
"MIR152",0,404,1455781.95046442
"PPP2R5A",0,404,1455781.95046442
"RPL13P5",0,404,1455781.95046442
"SLC7A5",0,404,1455781.95046442
"SNORD114-17",0,404,1455781.95046442
"SNORD18B",0,404,1455781.95046442
"TCFL5",0,404,1455781.95046442
"TMEM229A",0,404,1455781.95046442
"FAM116B",0,404,1455781.95046442
"IER5L",0,404,1455781.95046442
"IGHD",0,404,1455781.95046442
"KCNE3",0,404,1455781.95046442
"MFSD1",0,404,1455781.95046442
"MZF1",0,404,1455781.95046442
"NPIP",0,404,1455781.95046442
"OR1L1",0,404,1455781.95046442
"OR5M9",0,404,1455781.95046442
"TMEM129",0,404,1455781.95046442
"ASCC1",0,404,1455781.95046442
"CBFA2T3",0,404,1455781.95046442
"CCDC106",0,404,1455781.95046442
"CCDC113",0,404,1455781.95046442
"CCND1",0,404,1455781.95046442
"IAPP",0,404,1455781.95046442
"OLFML2A",0,404,1455781.95046442
"OR4F5",0,404,1455781.95046442
"PRRT2",0,404,1455781.95046442
"PTPLAD2",0,404,1455781.95046442
"RAD51D",0,404,1455781.95046442
"TRBV10-2",0,404,1455781.95046442
"WDR83OS",0,404,1455781.95046442
"ZNF182",0,404,1455781.95046442
"CHCHD5",0,404,1455781.95046442
