"","mutO","mutX","MSE"
"POMT1",0,146,738770.256755489
"PRKAB1",0,146,738770.256755489
"PTPN20A",0,146,738770.256755489
"SLC26A2",0,146,738770.256755489
"SLC5A8",0,146,738770.256755489
"SNX27",0,146,738770.256755489
"TK2",0,146,738770.256755489
"ADAM3A",0,146,738770.256755489
"ANKRD33B",0,146,738770.256755489
"C1orf109",0,146,738770.256755489
"C6orf100",0,146,738770.256755489
"D2HGDH",0,146,738770.256755489
"ENSG00000214397",0,146,738770.256755489
"FGFBP2",0,146,738770.256755489
"FKBP9L",0,146,738770.256755489
"FNDC5",0,146,738770.256755489
"GPR137B",0,146,738770.256755489
"GSN-AS1",0,146,738770.256755489
"GSTM2",0,146,738770.256755489
"HLA-F-AS1",0,146,738770.256755489
"IGLV1-50",0,146,738770.256755489
"KIRREL3-AS3",0,146,738770.256755489
"LINC00238",0,146,738770.256755489
"LINC00488",0,146,738770.256755489
"MGST3",0,146,738770.256755489
"MXI1",0,146,738770.256755489
"N4BP1",0,146,738770.256755489
"OR52K1",0,146,738770.256755489
"PCBP1-AS1",0,146,738770.256755489
"PLEKHH3",0,146,738770.256755489
"POM121L1P",0,146,738770.256755489
"PRSS51",0,146,738770.256755489
"RAD9A",0,146,738770.256755489
"SECISBP2",0,146,738770.256755489
"SLC35F5",0,146,738770.256755489
"UBL5",0,146,738770.256755489
"VASN",0,146,738770.256755489
"BTBD16",0,146,738770.256755489
"CENPK",0,146,738770.256755489
"DYM",0,146,738770.256755489
"BMP8B",0,146,738770.256755489
"BTN2A1",0,146,738770.256755489
"C11orf84",0,146,738770.256755489
"CDKN2D",0,146,738770.256755489
"CPXM2",0,146,738770.256755489
"FAM151B",0,146,738770.256755489
"GPS1",0,146,738770.256755489
"GRWD1",0,146,738770.256755489
"KIF22",0,146,738770.256755489
"LYG2",0,146,738770.256755489
"MCU",0,146,738770.256755489
"MMP20",0,146,738770.256755489
"MRGPRX1",0,146,738770.256755489
"NOL9",0,146,738770.256755489
"PEX2",0,146,738770.256755489
"PPAP2C",0,146,738770.256755489
"PPIP5K1",0,146,738770.256755489
"R3HDM4",0,146,738770.256755489
"RNF113B",0,146,738770.256755489
"SH3BGRL",0,146,738770.256755489
"SLC20A2",0,146,738770.256755489
"SLC30A6",0,146,738770.256755489
"SOX15",0,146,738770.256755489
"TLR9",0,146,738770.256755489
"TM2D3",0,146,738770.256755489
"TMPRSS11F",0,146,738770.256755489
"TRIM32",0,146,738770.256755489
"TRIM50",0,146,738770.256755489
"USP16",0,146,738770.256755489
"VPS4A",0,146,738770.256755489
"ZC4H2",0,146,738770.256755489
"APMAP",0,146,738770.256755489
"BLOC1S3",0,146,738770.256755489
"CUEDC2",0,146,738770.256755489
"FAM41C",0,146,738770.256755489
"FBXO41",0,146,738770.256755489
"GOLT1B",0,146,738770.256755489
"H2AFJ",0,146,738770.256755489
"HEMGN",0,146,738770.256755489
"IL17D",0,146,738770.256755489
"IRF8",0,146,738770.256755489
"MIR892B",0,146,738770.256755489
"MOSPD1",0,146,738770.256755489
"NUCB2",0,146,738770.256755489
"OPN5",0,146,738770.256755489
"PCDHGB8P",0,146,738770.256755489
"PRG3",0,146,738770.256755489
"RNF185",0,146,738770.256755489
"SNORD114-7",0,146,738770.256755489
"SNX31",0,146,738770.256755489
"TMEM30C",0,146,738770.256755489
"TTC23",0,146,738770.256755489
"ZNF23",0,146,738770.256755489
"ZNF497",0,146,738770.256755489
"ZNF746",0,146,738770.256755489
"ADRB2",0,146,738770.256755489
"C4orf45",0,146,738770.256755489
"CFLAR",0,146,738770.256755489
"GBAS",0,146,738770.256755489
"MRPS33",0,146,738770.256755489
"NCS1",0,146,738770.256755489
"NOXA1",0,146,738770.256755489
"NUDT2",0,146,738770.256755489
"OPN1LW",0,146,738770.256755489
"YPEL2",0,146,738770.256755489
"C2orf56",0,146,738770.256755489
"FOXA3",0,146,738770.256755489
"GBA",0,146,738770.256755489
"HERPUD2",0,146,738770.256755489
"RABL2B",0,146,738770.256755489
"ARPC4-TTLL3",0,146,738770.256755489
"CSH2",0,146,738770.256755489
"SLC35G1",0,146,738770.256755489
"SMCP",0,146,738770.256755489
"SURF6",0,146,738770.256755489
"OR2T5",0,146,738770.256755489
"SCARNA12",0,146,738770.256755489
"B3GAT3",0,146,738770.256755489
"C10orf116",0,146,738770.256755489
"C9orf92",0,146,738770.256755489
"DHRS4-AS1",0,146,738770.256755489
"FGD1",0,146,738770.256755489
"GAS2L1",0,146,738770.256755489
"HHIP",0,146,738770.256755489
"HPGD",0,146,738770.256755489
"MED18",0,146,738770.256755489
"MIR218-2",0,146,738770.256755489
"MLK7-AS1",0,146,738770.256755489
"MRPL16",0,146,738770.256755489
"MRPL18",0,146,738770.256755489
"MRPL42",0,146,738770.256755489
"NODAL",0,146,738770.256755489
"OR1C1",0,146,738770.256755489
"OR4A16",0,146,738770.256755489
"OR6Q1",0,146,738770.256755489
"PRSS50",0,146,738770.256755489
"RNF167",0,146,738770.256755489
"THAP7-AS1",0,146,738770.256755489
"ANKRD20A1",0,146,738770.256755489
"CDKL3",0,146,738770.256755489
"NAT16",0,146,738770.256755489
"NOTCH2NL",0,146,738770.256755489
"VEGFA",0,146,738770.256755489
"YIPF3",0,146,738770.256755489
"ARHGAP27",0,146,738770.256755489
"CASC2",0,146,738770.256755489
"CD99L2",0,146,738770.256755489
"FAM220A",0,146,738770.256755489
"HLA-L",0,146,738770.256755489
"HOXB-AS5",0,146,738770.256755489
"HSD11B1",0,146,738770.256755489
"MIR221",0,146,738770.256755489
"OR52E2",0,146,738770.256755489
"POP4",0,146,738770.256755489
"TCAP",0,146,738770.256755489
"ZNF25",0,146,738770.256755489
"APOBEC3H",0,146,738770.256755489
"C22orf13",0,146,738770.256755489
"C3orf18",0,146,738770.256755489
"CHRND",0,146,738770.256755489
"FAM110C",0,146,738770.256755489
"IGFL3",0,146,738770.256755489
"LCN12",0,146,738770.256755489
"LEFTY2",0,146,738770.256755489
"OAF",0,146,738770.256755489
"PLCXD1",0,146,738770.256755489
"PNMT",0,146,738770.256755489
"RABAC1",0,146,738770.256755489
"SHKBP1",0,146,738770.256755489
"SUSD3",0,146,738770.256755489
"SYP",0,146,738770.256755489
"UBL4B",0,146,738770.256755489
"UROS",0,146,738770.256755489
"ARNTL2",0,146,738770.256755489
"DNAJC3",0,146,738770.256755489
"IGHV3-72",0,146,738770.256755489
"KRTAP19-4",0,146,738770.256755489
"MAPK8IP1",0,146,738770.256755489
"OR6K3",0,146,738770.256755489
"ADH1A",0,146,738770.256755489
"MIR520A",0,146,738770.256755489
"SLC41A2",0,146,738770.256755489
"SRD5A2",0,146,738770.256755489
"C16orf86",0,146,738770.256755489
"CDC14B",0,146,738770.256755489
"EDN3",0,146,738770.256755489
"FASLG",0,146,738770.256755489
"FLCN",0,146,738770.256755489
"IL1RN",0,146,738770.256755489
"KIF6",0,146,738770.256755489
"KRT84",0,146,738770.256755489
"MIR518A1",0,146,738770.256755489
"MTMR1",0,146,738770.256755489
"POU1F1",0,146,738770.256755489
"SP7",0,146,738770.256755489
"C11orf40",0,146,738770.256755489
"CCDC88B",0,146,738770.256755489
"ENOPH1",0,146,738770.256755489
"KLHL35",0,146,738770.256755489
"PRAMEF14",0,146,738770.256755489
"RCE1",0,146,738770.256755489
"CUL2",0,146,738770.256755489
"EHD3",0,146,738770.256755489
"IRX3",0,146,738770.256755489
"MTHFSD",0,146,738770.256755489
"NARS",0,146,738770.256755489
"KIFC3",0,146,738770.256755489
"LARP6",0,146,738770.256755489
"MMACHC",0,146,738770.256755489
"CHRNG",0,146,738770.256755489
"IZUMO3",0,146,738770.256755489
"PAWR",0,146,738770.256755489
"PRELID2",0,146,738770.256755489
"SUSD1",0,146,738770.256755489
"C17orf62",0,146,738770.256755489
"CXorf40B",0,146,738770.256755489
"SFXN4",0,146,738770.256755489
"GGH",0,146,738770.256755489
"HSD17B3",0,146,738770.256755489
"CYBASC3",0,146,738770.256755489
"HEPACAM",0,146,738770.256755489
"PSTPIP2",0,146,738770.256755489
"TNP2",0,146,738770.256755489
"ALYREF",0,146,738770.256755489
"ANKRD13B",0,146,738770.256755489
"ARRB1",0,146,738770.256755489
"ATP5B",0,146,738770.256755489
"BLZF1",0,146,738770.256755489
"C2orf73",0,146,738770.256755489
"CCDC121",0,146,738770.256755489
"CDV3",0,146,738770.256755489
"CPNE2",0,146,738770.256755489
"FUT2",0,146,738770.256755489
"GALC",0,146,738770.256755489
"GIPC1",0,146,738770.256755489
"GNL2",0,146,738770.256755489
"GSTA2",0,146,738770.256755489
"IFNB1",0,146,738770.256755489
"IGHV3-48",0,146,738770.256755489
"KCNK3",0,146,738770.256755489
"KRTAP17-1",0,146,738770.256755489
"LGALS13",0,146,738770.256755489
"LPAR5",0,146,738770.256755489
"MBL2",0,146,738770.256755489
"MTFR1",0,146,738770.256755489
"OR13J1",0,146,738770.256755489
"SIT1",0,146,738770.256755489
"WNT3A",0,146,738770.256755489
"ZC3H10",0,146,738770.256755489
"ZCCHC10",0,146,738770.256755489
"ZSCAN5B",0,146,738770.256755489
"ADA",0,146,738770.256755489
"LDB1",0,146,738770.256755489
"ZCCHC7",0,146,738770.256755489
"MIR614",0,146,738770.256755489
"ACTR3B",0,146,738770.256755489
"BEGAIN",0,146,738770.256755489
"CNN3",0,146,738770.256755489
"DPF1",0,146,738770.256755489
"HIST1H4G",0,146,738770.256755489
"IGF2BP1",0,146,738770.256755489
"NMRAL1",0,146,738770.256755489
"KLHL21",0,146,738770.256755489
"MARVELD2",0,146,738770.256755489
"REEP3",0,146,738770.256755489
"PNMAL2",0,146,738770.256755489
"SNORA48",0,146,738770.256755489
"ADH4",0,146,738770.256755489
"MRPL28",0,146,738770.256755489
"TMEM14B",0,146,738770.256755489
"ATMIN",0,146,738770.256755489
"C1orf210",0,146,738770.256755489
"NKX2-3",0,146,738770.256755489
"SYNE4",0,146,738770.256755489
"NDUFB9",0,146,738770.256755489
"UBE2D3",0,146,738770.256755489
"ACP2",0,146,738770.256755489
"ADRA2C",0,146,738770.256755489
"ANTXRL",0,146,738770.256755489
"APBB3",0,146,738770.256755489
"ARHGEF35",0,146,738770.256755489
"BLCAP",0,146,738770.256755489
"BSG",0,146,738770.256755489
"C9orf135",0,146,738770.256755489
"CCHCR1",0,146,738770.256755489
"CD207",0,146,738770.256755489
"CHMP2A",0,146,738770.256755489
"CINP",0,146,738770.256755489
"CLEC4E",0,146,738770.256755489
"CNPY1",0,146,738770.256755489
"CYS1",0,146,738770.256755489
"DPM3",0,146,738770.256755489
"EFNA1",0,146,738770.256755489
"EIF3F",0,146,738770.256755489
"FAM120AOS",0,146,738770.256755489
"FAM46B",0,146,738770.256755489
"FBXO46",0,146,738770.256755489
"FLJ45831",0,146,738770.256755489
"FOXN2",0,146,738770.256755489
"GRM5-AS1",0,146,738770.256755489
"HHLA3",0,146,738770.256755489
"HIPK4",0,146,738770.256755489
"IL6",0,146,738770.256755489
"KIAA1671",0,146,738770.256755489
"KRTAP27-1",0,146,738770.256755489
"LRAT",0,146,738770.256755489
"LYPLA2",0,146,738770.256755489
"MAP7D1",0,146,738770.256755489
"MOG",0,146,738770.256755489
"NEFL",0,146,738770.256755489
"NXT1",0,146,738770.256755489
"OR1N2",0,146,738770.256755489
"OR7E5P",0,146,738770.256755489
"OR8D2",0,146,738770.256755489
"PARD6G",0,146,738770.256755489
"PELI3",0,146,738770.256755489
"PIGC",0,146,738770.256755489
"PMS2P3",0,146,738770.256755489
"PRKAG1",0,146,738770.256755489
"PRR5L",0,146,738770.256755489
"PTBP2",0,146,738770.256755489
"PTGER4",0,146,738770.256755489
"RESP18",0,146,738770.256755489
"RPN2",0,146,738770.256755489
"SAP30BP",0,146,738770.256755489
"SEBOX",0,146,738770.256755489
"SLC39A7",0,146,738770.256755489
"SNAPIN",0,146,738770.256755489
"SRA1",0,146,738770.256755489
"SRSF2",0,146,738770.256755489
"SULT1C3",0,146,738770.256755489
"TCL6",0,146,738770.256755489
"TGIF2LX",0,146,738770.256755489
"TMEM136",0,146,738770.256755489
"TMEM184B",0,146,738770.256755489
"TRBV6-6",0,146,738770.256755489
"TTC9B",0,146,738770.256755489
"USB1",0,146,738770.256755489
"ZEB2-AS1",0,146,738770.256755489
"ZNF490",0,146,738770.256755489
"ZNF672",0,146,738770.256755489
"C8orf44",0,146,738770.256755489
"HIST1H3D",0,146,738770.256755489
"IL7R",0,146,738770.256755489
"PGLYRP2",0,146,738770.256755489
"PLA2G2D",0,146,738770.256755489
"PTPN2",0,146,738770.256755489
"ACTR6",0,146,738770.256755489
"BAIAP2L2",0,146,738770.256755489
"CLEC14A",0,146,738770.256755489
"CWC25",0,146,738770.256755489
"F9",0,146,738770.256755489
"FAM54A",0,146,738770.256755489
"FBXW11",0,146,738770.256755489
"FEM1A",0,146,738770.256755489
"GTF2E2",0,146,738770.256755489
"HIST1H1B",0,146,738770.256755489
"IL36B",0,146,738770.256755489
"KATNA1",0,146,738770.256755489
"MIR124-1",0,146,738770.256755489
"PDZD11",0,146,738770.256755489
"PLAGL2",0,146,738770.256755489
"POLR3K",0,146,738770.256755489
"PTK6",0,146,738770.256755489
"RFFL",0,146,738770.256755489
"SNX24",0,146,738770.256755489
"TMEM47",0,146,738770.256755489
"TRAPPC4",0,146,738770.256755489
"TRBV19",0,146,738770.256755489
"TRBV6-4",0,146,738770.256755489
"TRMT2B",0,146,738770.256755489
"ZACN",0,146,738770.256755489
"ZIC1",0,146,738770.256755489
"ZNF92",0,146,738770.256755489
"BPIFA1",0,146,738770.256755489
"ELOVL7",0,146,738770.256755489
"FAM228B",0,146,738770.256755489
"FAM27A",0,146,738770.256755489
"LEPREL2",0,146,738770.256755489
"MRPS6",0,146,738770.256755489
"NDUFAF2",0,146,738770.256755489
"PISD",0,146,738770.256755489
"RBBP9",0,146,738770.256755489
"RGN",0,146,738770.256755489
"RPL15",0,146,738770.256755489
"SPRR2B",0,146,738770.256755489
"TMEM30A",0,146,738770.256755489
"WBSCR27",0,146,738770.256755489
"A4GALT",0,146,738770.256755489
"BLOC1S5",0,146,738770.256755489
"CKLF",0,146,738770.256755489
"COPS2",0,146,738770.256755489
"DEFB1",0,146,738770.256755489
"HLA-F",0,146,738770.256755489
"IFI44L",0,146,738770.256755489
"IGLJ2",0,146,738770.256755489
"LMF2",0,146,738770.256755489
"MRC1",0,146,738770.256755489
"MTMR10",0,146,738770.256755489
"MYC",0,146,738770.256755489
"NPHS2",0,146,738770.256755489
"OR10T2",0,146,738770.256755489
"PEBP1",0,146,738770.256755489
"PPP2CB",0,146,738770.256755489
"SEMA6B",0,146,738770.256755489
"ST8SIA6",0,146,738770.256755489
"STX12",0,146,738770.256755489
"TAC1",0,146,738770.256755489
"TPD52L1",0,146,738770.256755489
"WFDC6",0,146,738770.256755489
"GRXCR2",0,146,738770.256755489
"HTN3",0,146,738770.256755489
"PRMT6",0,146,738770.256755489
"ACOT7",0,146,738770.256755489
"BID",0,146,738770.256755489
"C18orf8",0,146,738770.256755489
"FGF16",0,146,738770.256755489
"LACTBL1",0,146,738770.256755489
"OR52B6",0,146,738770.256755489
"TBC1D30",0,146,738770.256755489
"THY1",0,146,738770.256755489
"TMEM69",0,146,738770.256755489
"ZBTB26",0,146,738770.256755489
"KCNJ4",0,146,738770.256755489
"RAD1",0,146,738770.256755489
"COL6A4P1",0,146,738770.256755489
"HSPB11",0,146,738770.256755489
"MIR1257",0,146,738770.256755489
"PPBP",0,146,738770.256755489
"RNPC3",0,146,738770.256755489
"SOHLH1",0,146,738770.256755489
"TSPAN1",0,146,738770.256755489
"FOXD4",0,146,738770.256755489
"ITGBL1",0,146,738770.256755489
"RNF215",0,146,738770.256755489
"SERPINE2",0,146,738770.256755489
"SLC16A9",0,146,738770.256755489
"SNX30",0,146,738770.256755489
"AGAP4",0,146,738770.256755489
"ELOF1",0,146,738770.256755489
"GLRA3",0,146,738770.256755489
"HDGFRP3",0,146,738770.256755489
"HMOX1",0,146,738770.256755489
"NR2C1",0,146,738770.256755489
"SPINK8",0,146,738770.256755489
"TMEM168",0,146,738770.256755489
"ZNF773",0,146,738770.256755489
"ACYP2",0,146,738770.256755489
"ADRB3",0,146,738770.256755489
"ASB3",0,146,738770.256755489
"ATF4",0,146,738770.256755489
"BLOC1S2",0,146,738770.256755489
"C10orf128",0,146,738770.256755489
"CCDC152",0,146,738770.256755489
"CCSAP",0,146,738770.256755489
"CD2BP2",0,146,738770.256755489
"CES2",0,146,738770.256755489
"CNR2",0,146,738770.256755489
"ENSG00000243655",0,146,738770.256755489
"FAM86FP",0,146,738770.256755489
"FEZ2",0,146,738770.256755489
"FGF20",0,146,738770.256755489
"FOXL2",0,146,738770.256755489
"GIMAP6",0,146,738770.256755489
"GK",0,146,738770.256755489
"GPR152",0,146,738770.256755489
"HSDL1",0,146,738770.256755489
"KCTD10",0,146,738770.256755489
"KCTD17",0,146,738770.256755489
"LINC00617",0,146,738770.256755489
"LY6G6F",0,146,738770.256755489
"MFSD12",0,146,738770.256755489
"NBPF15",0,146,738770.256755489
"NUDCD3",0,146,738770.256755489
"OR2M3",0,146,738770.256755489
"OR51J1",0,146,738770.256755489
"PODNL1",0,146,738770.256755489
"RPL22P19",0,146,738770.256755489
"SGTB",0,146,738770.256755489
"SYNJ2BP",0,146,738770.256755489
"TRAV8-2",0,146,738770.256755489
"UBL7",0,146,738770.256755489
"ZG16B",0,146,738770.256755489
"ZNF839",0,146,738770.256755489
"MCL1",0,146,738770.256755489
"ACAP3",0,146,738770.256755489
"ALAD",0,146,738770.256755489
"SCAMP5",0,146,738770.256755489
"C16orf45",0,146,738770.256755489
"CTU2",0,146,738770.256755489
"FAM117A",0,146,738770.256755489
"GPR88",0,146,738770.256755489
"ISYNA1",0,146,738770.256755489
"KLHL10",0,146,738770.256755489
"LIPI",0,146,738770.256755489
"MIR301A",0,146,738770.256755489
"MYD88",0,146,738770.256755489
"NDUFA6",0,146,738770.256755489
"OPTC",0,146,738770.256755489
"RBP5",0,146,738770.256755489
"SP140L",0,146,738770.256755489
"SPTSSA",0,146,738770.256755489
"TCP1",0,146,738770.256755489
"TMEM186",0,146,738770.256755489
"TMEM64",0,146,738770.256755489
"TNFRSF25",0,146,738770.256755489
"VAX1",0,146,738770.256755489
"ZNF354A",0,146,738770.256755489
"BATF2",0,146,738770.256755489
"COPS7B",0,146,738770.256755489
"MT-ATP6",0,146,738770.256755489
"YEATS4",0,146,738770.256755489
"CHST8",0,146,738770.256755489
"PI15",0,146,738770.256755489
"SF3A2",0,146,738770.256755489
"CES1",0,146,738770.256755489
"FAM153C",0,146,738770.256755489
"IGHV6-1",0,146,738770.256755489
"PEA15",0,146,738770.256755489
"SRXN1",0,146,738770.256755489
"OR10Z1",0,146,738770.256755489
"TUBG1",0,146,738770.256755489
"EBPL",0,146,738770.256755489
"GUCA1A",0,146,738770.256755489
"LTA4H",0,146,738770.256755489
"MDS2",0,146,738770.256755489
"MIR204",0,146,738770.256755489
"MIR514B",0,146,738770.256755489
"MRPS22",0,146,738770.256755489
"PAQR4",0,146,738770.256755489
"SHROOM1",0,146,738770.256755489
"CLTA",0,146,738770.256755489
"JMJD6",0,146,738770.256755489
"MRS2",0,146,738770.256755489
"RAB27A",0,146,738770.256755489
"AAR2",0,146,738770.256755489
"ACER2",0,146,738770.256755489
"ADIPOR1",0,146,738770.256755489
"ADTRP",0,146,738770.256755489
"AGAP11",0,146,738770.256755489
"AHSG",0,146,738770.256755489
"AKAP5",0,146,738770.256755489
"ALS2CR12",0,146,738770.256755489
"AP4B1-AS1",0,146,738770.256755489
"AQP7",0,146,738770.256755489
"ARNT2",0,146,738770.256755489
"ASIP",0,146,738770.256755489
"BET1L",0,146,738770.256755489
"BFSP2",0,146,738770.256755489
"BICD1",0,146,738770.256755489
"BPIFA3",0,146,738770.256755489
"BPIFB2",0,146,738770.256755489
"C12orf10",0,146,738770.256755489
"C15orf38",0,146,738770.256755489
"C16orf46",0,146,738770.256755489
"C16orf70",0,146,738770.256755489
"C18orf1",0,146,738770.256755489
"C22orf25",0,146,738770.256755489
"C5orf62",0,146,738770.256755489
"C7orf29",0,146,738770.256755489
"C7orf34",0,146,738770.256755489
"C9orf152",0,146,738770.256755489
"C9orf24",0,146,738770.256755489
"CCDC167",0,146,738770.256755489
"CCKAR",0,146,738770.256755489
"CCKBR",0,146,738770.256755489
"CDC42EP3",0,146,738770.256755489
"CDSN",0,146,738770.256755489
"CEACAM7",0,146,738770.256755489
"CLDN1",0,146,738770.256755489
"CRYBB2",0,146,738770.256755489
"CSGALNACT2",0,146,738770.256755489
"CTBS",0,146,738770.256755489
"CTSC",0,146,738770.256755489
"CWC15",0,146,738770.256755489
"CXorf21",0,146,738770.256755489
"CYP3A43",0,146,738770.256755489
"DAZAP2",0,146,738770.256755489
"DCAF10",0,146,738770.256755489
"DCAF4",0,146,738770.256755489
"DCAKD",0,146,738770.256755489
"DEFB108B",0,146,738770.256755489
"DMRT2",0,146,738770.256755489
"DUSP11",0,146,738770.256755489
"EBNA1BP2",0,146,738770.256755489
"ECSIT",0,146,738770.256755489
"EDNRA",0,146,738770.256755489
"ELMOD3",0,146,738770.256755489
"ENO2",0,146,738770.256755489
"ENSG00000231064",0,146,738770.256755489
"ENSG00000235434",0,146,738770.256755489
"ENTPD3",0,146,738770.256755489
"ERMN",0,146,738770.256755489
"ESX1",0,146,738770.256755489
"FABP3",0,146,738770.256755489
"FAM122A",0,146,738770.256755489
"FAM24B",0,146,738770.256755489
"FAM40B",0,146,738770.256755489
"FAM86C1",0,146,738770.256755489
"FAXC",0,146,738770.256755489
"FEM1C",0,146,738770.256755489
"FERMT2",0,146,738770.256755489
"FOXJ2",0,146,738770.256755489
"FPR3",0,146,738770.256755489
"FUT1",0,146,738770.256755489
"GABRE",0,146,738770.256755489
"GABRR1",0,146,738770.256755489
"GAGE2C",0,146,738770.256755489
"GALNT4",0,146,738770.256755489
"GJB7",0,146,738770.256755489
"GLOD5",0,146,738770.256755489
"GORASP2",0,146,738770.256755489
"GPN1",0,146,738770.256755489
"GPR176",0,146,738770.256755489
"GPR21",0,146,738770.256755489
"GPR45",0,146,738770.256755489
"GPR85",0,146,738770.256755489
"GRPEL1",0,146,738770.256755489
"GSG2",0,146,738770.256755489
"GSTM5",0,146,738770.256755489
"GTF2E1",0,146,738770.256755489
"HABP2",0,146,738770.256755489
"HAVCR2",0,146,738770.256755489
"HLA-DMB",0,146,738770.256755489
"HMGCL",0,146,738770.256755489
"HOXB6",0,146,738770.256755489
"ID3",0,146,738770.256755489
"IFNA6",0,146,738770.256755489
"IGHV1-69",0,146,738770.256755489
"IGHV1-8",0,146,738770.256755489
"IGHV3-21",0,146,738770.256755489
"IGHV3-38",0,146,738770.256755489
"IGHV3-73",0,146,738770.256755489
"IGHV3-74",0,146,738770.256755489
"IGHV7-81",0,146,738770.256755489
"IGKV6D-41",0,146,738770.256755489
"IL1A",0,146,738770.256755489
"IL1F10",0,146,738770.256755489
"KARS",0,146,738770.256755489
"KCNMB2",0,146,738770.256755489
"KIAA0141",0,146,738770.256755489
"KIAA0247",0,146,738770.256755489
"KIAA0895L",0,146,738770.256755489
"KRT16",0,146,738770.256755489
"KRT6B",0,146,738770.256755489
"KRTAP19-8",0,146,738770.256755489
"KRTAP3-3",0,146,738770.256755489
"KRTAP9-4",0,146,738770.256755489
"LCE3D",0,146,738770.256755489
"LCLAT1",0,146,738770.256755489
"LEP",0,146,738770.256755489
"LGALS16",0,146,738770.256755489
"LHX8",0,146,738770.256755489
"LILRB2",0,146,738770.256755489
"LIM2",0,146,738770.256755489
"LIPF",0,146,738770.256755489
"LMOD2",0,146,738770.256755489
"LPCAT4",0,146,738770.256755489
"LRRC55",0,146,738770.256755489
"MATR3",0,146,738770.256755489
"MCHR1",0,146,738770.256755489
"MED17",0,146,738770.256755489
"METTL21B",0,146,738770.256755489
"MFAP3",0,146,738770.256755489
"MFSD2A",0,146,738770.256755489
"MIR1289-1",0,146,738770.256755489
"MIR383",0,146,738770.256755489
"MIR489",0,146,738770.256755489
"MIR623",0,146,738770.256755489
"MMP1",0,146,738770.256755489
"MPZ",0,146,738770.256755489
"MPZL3",0,146,738770.256755489
"MRO",0,146,738770.256755489
"MS4A6E",0,146,738770.256755489
"MT1X",0,146,738770.256755489
"MYOZ2",0,146,738770.256755489
"N6AMT1",0,146,738770.256755489
"NAP1L5",0,146,738770.256755489
"NDUFA3",0,146,738770.256755489
"NDUFS1",0,146,738770.256755489
"NEGR1",0,146,738770.256755489
"NEUROD4",0,146,738770.256755489
"NHEJ1",0,146,738770.256755489
"NSRP1",0,146,738770.256755489
"NXF2",0,146,738770.256755489
"ODF3L1",0,146,738770.256755489
"ODF4",0,146,738770.256755489
"OR10G9",0,146,738770.256755489
"OR1J4",0,146,738770.256755489
"OR1L3",0,146,738770.256755489
"OR2H2",0,146,738770.256755489
"OR2J3",0,146,738770.256755489
"OR4D5",0,146,738770.256755489
"OR5AN1",0,146,738770.256755489
"OR6C75",0,146,738770.256755489
"OR6M1",0,146,738770.256755489
"OR8H3",0,146,738770.256755489
"OR9I1",0,146,738770.256755489
"OR9Q2",0,146,738770.256755489
"OSGEP",0,146,738770.256755489
"P2RX7",0,146,738770.256755489
"PAFAH1B2",0,146,738770.256755489
"PCSK9",0,146,738770.256755489
"PDZK1",0,146,738770.256755489
"PHB",0,146,738770.256755489
"PHGDH",0,146,738770.256755489
"PIGV",0,146,738770.256755489
"PILRA",0,146,738770.256755489
"PLEKHA3",0,146,738770.256755489
"PPM1J",0,146,738770.256755489
"PRRC1",0,146,738770.256755489
"PRSS3",0,146,738770.256755489
"PSMC5",0,146,738770.256755489
"PTTG1",0,146,738770.256755489
"PVR",0,146,738770.256755489
"QPCT",0,146,738770.256755489
"RAB1B",0,146,738770.256755489
"RAB9A",0,146,738770.256755489
"RAD52",0,146,738770.256755489
"RBM41",0,146,738770.256755489
"RGMB",0,146,738770.256755489
"RIPPLY1",0,146,738770.256755489
"RNASE4",0,146,738770.256755489
"RNF122",0,146,738770.256755489
"RPL7L1",0,146,738770.256755489
"RSPH9",0,146,738770.256755489
"RSRC1",0,146,738770.256755489
"S100A1",0,146,738770.256755489
"SEPW1",0,146,738770.256755489
"SH2D4A",0,146,738770.256755489
"SH3RF2",0,146,738770.256755489
"SIGLEC14",0,146,738770.256755489
"SLC14A2",0,146,738770.256755489
"SLC16A10",0,146,738770.256755489
"SLC25A35",0,146,738770.256755489
"SLC36A3",0,146,738770.256755489
"SLC6A16",0,146,738770.256755489
"SLC7A6",0,146,738770.256755489
"SLFNL1",0,146,738770.256755489
"SLPI",0,146,738770.256755489
"SMR3A",0,146,738770.256755489
"SNORA11",0,146,738770.256755489
"SNORD46",0,146,738770.256755489
"SNTB2",0,146,738770.256755489
"SP2",0,146,738770.256755489
"SRI",0,146,738770.256755489
"ST6GALNAC3",0,146,738770.256755489
"SULT1C2",0,146,738770.256755489
"TAAR8",0,146,738770.256755489
"TAS2R46",0,146,738770.256755489
"TCEAL2",0,146,738770.256755489
"TCEAL6",0,146,738770.256755489
"TCEB3CL",0,146,738770.256755489
"TDP1",0,146,738770.256755489
"THYN1",0,146,738770.256755489
"TIAL1",0,146,738770.256755489
"TMEM108",0,146,738770.256755489
"TMEM139",0,146,738770.256755489
"TMEM217",0,146,738770.256755489
"TMEM55B",0,146,738770.256755489
"TNFSF4",0,146,738770.256755489
"TPK1",0,146,738770.256755489
"TRAF3IP2",0,146,738770.256755489
"TRIM27",0,146,738770.256755489
"TRIM44",0,146,738770.256755489
"TTC12",0,146,738770.256755489
"TTC8",0,146,738770.256755489
"TUFT1",0,146,738770.256755489
"UGT3A1",0,146,738770.256755489
