"","cor","number"
"PHTF1",-0.130996543081856,15975
"DNA2L",-0.130981060720891,3211
"RPL28",0.130964967285351,13739
"MAP3K14",0.130959387892137,1240
"BCL6B",-0.13095593002952,9682
"CSF3R",0.130945237646079,10928
"PLAA",0.130940840705139,5959
"TCHP",0.130906607483292,9312
"ATPAF1",0.130887760755817,16943
"C11orf41",-0.130881885995625,9726
"NCAPD3",0.130881701970769,6866
"CLUAP1",0.130877627768443,17160
"ZNF213",-0.130797772941371,6013
"C9orf82",0.130774563065041,3071
"PPP4R2",-0.13076199675738,843
"NOL3",-0.130744029268481,14338
"AKR1C1",0.130719353037902,11697
"ZNF688",-0.130670177997996,13802
"MEP1A",0.13065012083493,15641
"CFB",-0.130640307589542,12817
"KIAA0841",0.130624016700392,13387
"POP4",-0.130569223059261,450
"HISPPD1",0.130558031504953,9938
"C17orf50",-0.130518564564967,6590
"CCDC75",-0.13048566574132,753
"ZNF350",-0.130479932671728,232
"C19orf36",0.130400380478506,10041
"TMEM50B",0.130360955081163,9445
"HTR4",0.130344785025485,571
"RCOR2",-0.13028523972137,16504
"RP11-125A7.3",0.130275914614165,2357
"SEPT9",-0.130275907124729,10201
"SH2D3A",-0.13027398287429,8247
"UNC93A",-0.130259554738504,1804
"TXNDC1",-0.130236320750217,9986
"SLC46A3",0.130206812634966,9648
"MOGAT2",-0.130203309320494,16712
"FDPSL2A",0.130202917506651,1169
"WDR63",0.130199890816937,15171
"RNF8",0.130189963489407,7518
"LRP4",0.130178811501524,8584
"UBE2I",-0.130176270223769,5580
"ARNTL2",0.130166003610285,14340
"PHF14",0.130138528517801,10589
"ABCA4",0.130122309181761,12743
"ECHDC3",0.130120904054769,13464
"SNAP91",-0.130104297972165,15130
"TXNDC4",0.130076046824913,7513
"ALOX15B",0.130074647714986,6061
"SSX7",-0.130002796304837,2356
"TMEM81",0.12995268581243,16207
"OXSM",-0.129931860247047,2855
"NUTF2",-0.129931089317277,4930
"CEP68",0.129914294584033,7010
"CLEC4G",0.129875941772365,17119
"CYorf15B",-0.129868624867881,11006
"GNPDA2",0.129854880567817,14811
"RPS14",-0.129854840217689,17208
"KHK",0.129851058501924,1311
"RPS6",0.129826592071318,11457
"LMNA",-0.129823581372134,10753
"LAG3",-0.129805022537157,3494
"ARL11",0.129698754856814,9927
"RFT1",-0.129692393787624,617
"GSG2",-0.129688043817403,15301
"ALPK1",0.12968741726133,13512
"AVIL",-0.129607785607162,7991
"LOC652968",-0.129575364090809,17240
"ZNF761",0.12955335788588,16723
"PRDM10",0.129544945310464,9466
"RIT2",0.129506275782295,12994
"ZNF804A",0.129490748807301,965
"MGC50559",0.129460699086908,6195
"ADAMTS4",-0.129457911991085,5811
"TSFM",-0.129443659381804,5350
"GPR149",0.129421990567407,5914
"SCHIP1",0.129421508116972,8998
"PCTP",-0.129417953391018,16067
"SIAE",0.129412966079583,16087
"FLJ13231",-0.129409250626038,4083
"LEMD1",0.129404908150712,6158
"UCK2",-0.129402227530599,3286
"AIFM2",0.129401415380534,6103
"PACS1",-0.129398073688458,13688
"RRM2",-0.129394524834362,1791
"TESK2",0.129375536308809,16097
"RPUSD3",-0.129368308348965,13273
"GABRG1",0.129356994748367,5708
"NCAM2",0.129354591465812,653
"ZNF426",0.129346184571757,7283
"VPS13D",0.129344075849863,12392
"FLAD1",-0.129342036963758,12716
"SORCS2",0.129329394038469,11130
"CHORDC1",-0.129325765364655,4406
"SOD3",0.129281308954689,5602
"ENTPD4",0.129253804650163,14770
"SLC37A4",0.129241268977426,12465
"LENEP",0.129235514413692,12626
"CHST5",-0.129220739915826,6349
"GATA1",-0.129217160042168,245
"TMEFF1",0.129216973049431,6366
"C22orf32",0.129204792321477,7347
"RPL29",0.129196273838036,7742
"CPVL",0.129194016136097,4686
"KCNH6",0.129180217859262,14482
"OR5AT1",-0.129163251666244,14320
"ZFP28",0.129140066742269,7696
"MLH1",-0.129130240805965,13978
"SAMD9L",0.129103531041691,5807
"SLC26A9",0.129068765385739,1862
"GBL",-0.129062731594034,8802
"LCMT1",-0.129052439918598,13177
"CCDC88B",0.12901459551964,15215
"TFDP2",0.1290056594513,9886
"FEM1B",0.129004043503539,12076
"OR2T11",-0.129002420221031,10306
"DHX40",0.12899341964341,12136
"C17orf59",0.128986168897208,14204
"AP3M2",-0.12896460517809,13139
"ZKSCAN3",-0.128944240461449,16073
"HPD",-0.128940203500135,8218
"RASIP1",0.128939160907384,13231
"TSHZ3",0.128931509259498,8359
"SERPINB10",-0.128921301360257,6331
"TSGA14",0.128919078545689,5566
"ALK",0.128916788482574,16343
"NIT1",-0.128908421353964,10556
"FSCN3",-0.128898851367645,16388
"ANGPTL5",0.128883188159719,13026
"KLHDC9",-0.128863482948579,5368
"CYB5R3",-0.128844006815721,15951
"SEPHS2",-0.128818881350893,6436
"DFNB31",0.128806574375679,10270
"C4orf31",0.128801414133226,5543
"BRPF1",-0.12879598080235,11463
"HSD17B4",0.128761240737814,7836
"BRCA2",-0.12876019642936,13616
"PLEKHJ1",-0.128753692958232,13897
"FAM83E",-0.128723592300288,5825
"ZNF516",0.12868154396283,1384
"RGPD4",0.128663473133735,12483
"FKBP15",-0.128623728579684,11614
"VILL",-0.128576285499196,7917
"FIBIN",0.128569915794561,2198
"LOC161247",-0.128556472836647,17238
"TBC1D22B",0.128549485916775,16419
"C10orf35",-0.128546677199007,3669
"MMEL1",-0.128517791556862,5947
"TFAP2A",-0.12849785820302,15956
"MTG1",0.12849665586011,4664
"DSP",0.1284802529094,1133
"MGEA5",0.128465993581394,4258
"CCL3",-0.128442140860894,4276
"PARG",-0.128439668875629,13316
"SRD5A2",0.128388486307793,2444
"SCRN1",-0.128343848768618,9068
"C1orf2",-0.128304858871795,6153
"ZRANB2",-0.128275245199508,14569
"CYP2C19",-0.128270793993473,2268
"ACLY",0.128253741283749,13447
"SH3GL2",-0.128245836922547,928
"TMEM25",-0.12819811200693,11144
"ZNF567",0.128183977268418,5246
"RAB4A",0.128145789985208,13761
"FLJ11292",0.128132799549845,16750
"ZNF594",0.128107494970764,829
"WDFY3",0.12810470010175,9360
"ZNF702",0.128092243366216,6765
"INHA",-0.128070134122607,11742
"PIAS2",0.128046648233216,8258
"GABRA4",0.12802386290101,4070
"CCDC104",0.128001588108961,1305
"TMEM87B",-0.127974738485283,2393
"CHCHD5",-0.127970240986919,13453
"MAST4",-0.127967064912417,9182
"DKFZP564O0823",0.127956236803067,14400
"PCDHB11",0.127937859606969,5686
"HDDC3",-0.127928497175731,1260
"UTP6",0.127898562144834,15913
"MCTP2",0.127862127277538,7027
"PRSS12",0.127828120567115,12551
"XRCC4",0.127825498114935,15508
"CRIM1",0.127788681621404,16619
"TBC1D21",-0.127784253990954,15839
"GPR120",0.127734036252343,7468
"LDHD",0.127732459331278,16265
"KLHDC6",0.127732254651033,1403
"SDHC",-0.127726707411414,17039
"DHX37",-0.127718746568682,14493
"FHOD1",-0.127693672619339,14727
"SLC7A11",-0.12768965582955,11301
"C13orf23",-0.127661502945917,15219
"GUCA2A",-0.127656734750151,9240
"MFRP",-0.127643808285992,14330
"ATP1A1",-0.127641618855048,11123
"MRPL27",-0.127627147122722,7358
"EVI1",0.127603600324623,7828
"CTTNBP2",0.127573738215581,15688
"CCNI",0.127562804557296,8764
"OCIAD2",-0.127551292032364,10399
"OLFML3",0.12754437544866,11718
"LOC285382",0.127506862287964,1963
"LPHN1",-0.127452429403924,1724
"LRP1B",0.127440883964024,351
"THAP3",-0.127417284564641,12391
"CYB5A",0.127410907212169,5334
"ZNF30",-0.127407624632336,4234
"SPIRE1",0.127407515188978,16909
"OR2B3",-0.12737896583217,12694
"CYP2C8",0.127336878442568,6287
"COPS6",0.127318572892579,7125
"PDZK1IP1",-0.127282411655608,15724
"C1orf93",-0.127254606735662,15552
"C10orf26",0.127206757839973,6541
"GPATCH3",0.127187904083463,685
"SEDLP",-0.127168334308966,13676
"CA14",-0.127152194739128,1160
"PDLIM3",0.127149052366003,12831
"FGF14",0.127144533918901,1568
"C10orf33",0.127140665721578,15644
"LSS",0.127068257757709,10331
"SULT1B1",0.127066136886683,17216
"ACTRT2",0.127058590028108,15841
"RFX3",0.127054017055127,4514
"ARL6IP6",0.127020273916454,6757
"PUM2",0.127006257834053,2815
"KRT34",-0.127002858821883,445
"LSM6",0.126917702499661,3881
"ADAMTSL4",0.126895998282132,11228
"NOS1",-0.126887977146071,9920
"OR51G1",-0.126882309623484,4313
"BAT2",0.126866723568414,11849
"RAB1B",0.126865889763884,4396
"TRIM56",0.126864007689318,376
"SLC25A18",0.126859688088214,11155
"SEMA6B",-0.126823547106783,11807
"IRF9",-0.126813985887983,9760
"HEY1",0.126767523654497,9530
"ELK4",-0.12676193477304,4877
"C8orf22",-0.126700553967244,10224
"PDE11A",0.126694468549621,4075
"DACT3",0.126685424881758,16344
"GPR108",0.126676413010749,3270
"ZCCHC8",-0.126654422693744,12736
"C9orf4",-0.12662632005898,6039
"RNUXA",0.126620895694334,5197
"UBE3C",0.126610870577394,8632
"TRPM8",-0.126608534583774,5520
"LRRTM1",-0.126557977518874,12361
"LMOD1",0.126556196590543,7992
"LARGE",0.12655580790469,7956
"DDX27",-0.126548702757216,9947
"ALOX12P2",0.126524869318297,16926
"C3orf59",0.126500031936098,6874
"RGS7BP",0.126466896590349,7587
"OR12D3",-0.126447941131598,14077
"PAIP2",0.126424523452098,3391
"C17orf53",-0.126403212277388,4621
"ABCB4",0.126380883538075,14840
"ITFG3",-0.126365752149138,2925
"ETV6",0.126365119043535,4267
"KCNC1",0.126342083011408,8832
"RNPEPL1",-0.126305478962197,14065
"ZNF642",0.126296029591363,1756
"UNQ2541",-0.126262516437886,2343
"SCFD1",0.126260026118151,11278
"OR4S1",-0.126182545269969,8979
"CD99L2",0.126164067747657,7212
"KCNQ3",-0.126143185781957,5265
"GH1",0.126140059239618,6394
"ALOX15",0.12613467386947,14291
"MED29",-0.126117060435538,11990
"KIAA1729",0.126113604020683,11577
"GLUD1",0.126107153026219,3834
"IHPK2",0.126090037939796,6157
"TRPV1",0.126088856446563,4891
"DNAH2",0.126088361124085,1587
"NEUROD1",0.126079505674551,14473
"FGF1",0.126078787138513,13249
"GABRG2",-0.126068880181837,3105
"PSMD13",0.126067948756497,4149
"CFD",0.126053585632607,3257
"HMGA2",-0.126044439019548,8170
"AGPS",-0.126040980304602,219
"ZNF677",0.126020677957904,13480
"IDH3G",-0.125963373038505,3027
"AGRN",-0.125940707538252,4988
"DNAJA1",-0.125936283447258,16585
"LPGAT1",-0.125934314781065,16338
"TATDN2",-0.125933564324182,10433
"TACR3",-0.125926268800741,13839
"NDFIP1",0.125915344023557,10802
"OVGP1",-0.125904410336572,10038
"PTK2",-0.125893097635795,15319
"AMBP",-0.125892962740617,16296
"TPR",-0.1258865641568,977
"CCDC120",-0.125876950586766,12203
"PCDHA5",0.125875212285316,7166
"KRTCAP3",-0.125814628491234,602
"BRS3",0.125773479394892,7521
"PGM2",0.125754924043189,16765
"EIF2S1",0.125722537130952,13381
"EZH2",-0.125719605515622,1207
"C16orf65",0.125661645911254,11289
"RSRC2",0.12559197790944,1995
"QPRT",-0.125584222799347,6690
"PREPL",-0.125557834984021,7478
"SMARCAD1",0.12554876408141,9669
"USP53",0.125515130788373,5903
"CCDC102A",0.125484344753324,14271
"RND2",0.125369939528819,5277
"TAS2R16",-0.125352182698323,1603
"CPM",0.125347781644533,1435
"SH3TC1",-0.125343967313692,8106
"GZF1",-0.125340504283841,16754
"SGCD",-0.125315208731305,15974
"TMEFF2",0.125309397793038,7030
"TMEM100",0.125269218866007,10334
"KRTAP5-1",-0.125227078853882,14657
"TMEM33",-0.125182994883593,15380
"TMEM49",-0.125157302650812,494
"RTP4",0.125155363184306,6245
"PPA2",0.125143996801768,11690
"LRIT1",-0.125137798282994,6675
"FAM43A",0.125101130901211,1869
"HTATIP2",-0.125073076096062,10502
"ASB3",0.125071202205917,7898
"RHOD",0.125048449705472,2788
"ITGAV",0.125048143194542,16558
"FLJ10292",-0.124988820353802,7650
"ITGB8",0.124986055808417,2644
"ABCB7",0.124982652047715,13008
"ICAM1",0.124974856567572,12660
"FAM113A",0.124951906150581,3026
"TPCN2",0.124942043237528,10181
"RASGRP3",0.124938254409286,751
"EPHB3",-0.124914045690997,11279
"IL17RB",0.124904900407268,1466
"SETX",0.124872982691272,2040
"DACH1",-0.124862453580754,12025
"GALNACT-2",0.124859569227663,1721
"CRB1",-0.12484515182314,14031
"B3GALTL",-0.124841378258939,8171
"SLC22A2",-0.124823639899314,62
"PLAC9",0.124819509156123,11221
"NPM1",-0.124787761873639,15346
"AK3L1",-0.124770440462509,10927
"LRRC2",0.124763378566447,15487
"ADRB1",0.124762717408683,15467
"CMYA5",0.124702890828378,2504
"NOL11",0.124618955965308,15571
"GLIS1",0.124611913093509,1614
"MMS19",0.124603478280802,9845
"PLEKHQ1",0.12460046679148,14533
"GNPDA1",0.124582729560581,9979
"CRBN",0.124580674266958,8410
"TSNAX",-0.124561263686176,5874
"PARVA",0.124545075544911,14218
"MTRF1",0.124525606830701,14981
"ITLN1",0.124512386201405,5495
"FLJ10241",0.12446466016451,5512
"NEGR1",0.124387404793799,9111
"NPY1R",0.124383673091693,6956
"SNRPD1",-0.12435638205289,16555
"PDPR",-0.124353305969766,12252
"NOXO1",-0.124350045853481,8805
"AOC3",0.124338062902612,7950
"HSF2BP",0.124327833880275,10144
"MCCC2",-0.124317270676252,14581
"SLC36A3",-0.124309816352829,2341
"HAS3",0.124303965463236,11408
"SDCCAG10",0.124302118231948,13442
"TALDO1",-0.124282865760926,9107
"RHPN1",-0.12428267327928,1632
"C17orf56",0.124243367108565,7061
"PLCH1",0.124188530728861,11449
"ENTPD3",0.124175575615408,6612
"IER3IP1",-0.124164316879249,14945
"CECR1",0.124151757832777,15745
"CRYBB2",-0.124138144558611,15067
"SUDS3",-0.124136495768956,6376
"CIR",-0.12413296233663,9711
"WHSC2",0.124118637840376,12408
"LECT2",-0.124091393045991,4085
"YWHAQ",0.12408245490782,6674
"FCRL3",0.124063878363377,5662
"CSE1L",-0.124044422858774,1484
"JAG1",0.124040136524129,16438
"FLJ22795",0.123996178088685,3283
"CORIN",-0.123975572248109,1826
"C1orf102",-0.123961905877703,14480
"LGALS12",0.123933784417064,6961
"CYP4V2",0.123914166922921,14335
"FKBP9",-0.123912592148513,17171
"TTYH3",-0.123872775266363,3463
"ANKRD11",-0.12385685026982,1429
"KIAA0644",-0.123852250231031,11883
"EGLN3",-0.123842163226392,10704
"MRPL41",-0.123841661673297,4659
"SH2D6",-0.123829900264698,1107
"RFXANK",-0.12382274458585,12410
"DUSP1",0.123820988759012,14434
"PCGF3",0.123792107265638,2267
"FBXL2",-0.123760743348189,14577
"ALKBH4",-0.123757134840388,8156
"SVIP",0.123721980873967,6893
"DTD1",0.123683183936348,10356
"NIP30",0.12363848246402,12293
"ZFAT1",0.123635092254252,15322
"ZNF354B",0.123575264783143,6099
"DDEF2",-0.12354984105823,11400
"WDR33",0.123546759714788,4989
"ARMCX3",0.123510028511237,532
"C18orf10",0.123464155567574,6477
"FAM26E",0.123460037970684,4046
"B3GNT4",-0.123451682794721,1699
"NCOA3",-0.123442024818765,2487
"C1orf59",0.123414422885512,4072
"SLC35E2",-0.123411467693043,15431
"TMEM181",-0.123410913491462,5061
"CP",0.123402618229395,8676
"CENPJ",0.123321814511273,292
"UQCRH",0.123319629894,1052
"MOSPD3",0.123319214229359,16810
"CSN1S2A",-0.12331818027819,1685
"CXorf23",-0.123307273850766,9046
"TMEM126B",0.123288602072129,10696
"SMG1",-0.123282308628725,7047
"FZD10",0.123276404296382,7024
"SPRN",-0.123275522328179,1219
"MCM3APAS",-0.123267797777282,13974
"C10orf65",0.1232672521596,3538
"P2RX7",0.123251428831495,11819
"RIN3",-0.123250261786159,1710
"EWSR1",0.123249464966095,17064
"BID",-0.123224743047977,5461
"FRMD4A",0.123221769219258,11310
"NEURL2",-0.123173254144484,12024
"LST1",0.12317090181683,11266
"TRUB2",-0.123163477970895,6655
"B3GNTL1",-0.123138810369022,9632
"CLDN15",0.123126577030309,8235
"USP15",0.123117512367686,579
"FLJ40504",-0.123060703015199,7795
"HOXB4",0.123037887146314,2861
"HEY2",0.123014569763839,17096
"C17orf87",0.122986206492871,8104
"OR5AU1",-0.122966911975984,1188
"RPS4Y1",-0.122949378130223,2677
"CNTFR",-0.122946533830798,2389
"CAMK2N1",-0.122930875680057,5930
"OXT",-0.122925824528221,2260
"TSKS",0.122904563074977,7194
"DDIT4",0.122877020382639,6067
"DCD",0.122865990108327,10105
"ZNF396",0.122862144731802,7377
"KCNN3",0.122851343458314,2614
"NOX4",-0.122841177219172,3665
"UGCGL2",0.12283198304706,13337
"AKR1C4",-0.122812956095277,6873
"VWA3B",0.122774485962386,9813
"SLC23A2",-0.122752892036793,16302
"HSFX1",0.122751576860233,6475
"GAL3ST1",-0.122748470293028,11293
"PPM1A",0.122745675008791,8875
"THBS3",0.122739874892881,16367
"CKAP5",-0.122735545104041,2008
"ITGAL",0.122726731295726,14047
"C10orf49",-0.122678511782125,11038
"CHRNA2",-0.122668913620078,2460
"NBEA",0.122661278911777,636
"SOAT2",0.12265018686826,5436
"GAP43",-0.122606752177752,11283
"ELAVL1",-0.122606101435173,11719
"THSD7B",0.122605867909502,3805
"EFHC2",-0.122596348603089,8145
"WDR22",0.122593981039201,10566
"SMOC1",-0.122511507048224,8431
"KIAA0317",0.122498783999351,15376
"LTV1",0.122497201186311,16229
"C9orf52",-0.12248640590778,8525
"LCE3C",0.122440481661069,2083
"RAB11A",0.122440458850792,1964
"TNFRSF4",-0.122422185779026,16511
"MFSD7",-0.122419303914408,11431
"IRS1",0.122401561631737,4551
"HIST1H3G",-0.122373013422252,5880
"C1orf122",-0.122372403152176,16576
"KIAA1394",0.122342250286267,6111
"CIITA",0.12228483962639,4584
"NARG2",0.122283538372766,13002
"EDARADD",-0.122269975531892,12768
"FYB",0.122254571010393,15356
"AKR1A1",-0.122243415946839,11808
"CYR61",0.122195130740887,1013
"LAMA5",-0.122152231328414,16701
"MYH13",0.122151009089308,2431
"FSIP1",-0.1221416223252,196
"FBXO10",-0.122138300716912,8697
"RESP18",-0.122119322297142,14006
"LOC149837",0.122084645638552,1328
"ADAMTSL1",-0.122083683832772,5376
"ZCCHC7",-0.122041646861915,16579
"TEF",0.122037439163714,3799
"TCEAL6",-0.12202743513341,2535
"ZBP1",0.122000185190797,12385
"PPP2CA",0.12198558670808,5169
"FAM137A",-0.121944780527844,14216
"KMO",0.121922825584351,11748
"PTCHD1",0.121922809687327,13992
"DPM1",-0.121877091269176,9361
"ZFP91",0.121857002186005,16822
"C22orf29",-0.12184975553119,3935
"KIAA1009",0.12184535046013,6598
"WBP2",-0.121831581735531,8427
"MYCBP",0.121819329175358,14964
"GMPS",-0.121807605296898,17168
"RPGR",0.121798417133319,14985
"C10orf46",0.121770190012381,3387
"PRR14",0.121751885317932,10313
"ZNF621",-0.121738782120615,16685
"INGX",0.12171555022365,7939
"C8orf51",-0.12170895692977,3357
"MRVI1",-0.121691894971491,1180
"BRD8",-0.12168825561067,15403
"NGFRAP1",0.121663808262127,2513
"RBM26",0.121646416402195,6875
"GDAP1",0.121612434725016,7998
"C19orf46",-0.121597941263905,13788
"ARMCX5",0.121592275742921,12039
"HNRPAB",0.121577816317365,3967
"CTRL",-0.12157305441772,5241
"FLJ32065",0.121546065270688,14992
"SUMO3",0.121535401507254,5803
"ZNF565",0.121532990327671,2611
"LMOD2",-0.121524641397497,3143
"INPP5E",0.121511057593925,2204
"ZNF257",-0.121509498304919,125
"ABCA7",-0.121501104145106,14982
"NIPBL",-0.121498955701094,2361
"GTF3C6",0.121488605248476,15016
"HDAC11",-0.121464831023889,770
"RASA1",0.121412579941062,9625
"FLJ90757",0.121400282666477,8560
"COMMD4",-0.121375326778407,3863
"LDHA",-0.121331639874967,1401
"ZNF767",0.121327192964871,11262
"TDGF1",0.121320533114454,14887
"TSEN2",-0.121310887214106,8321
"PIM1",0.121306254516778,12176
"TFF2",-0.121303681019397,5885
"LRRFIP1",-0.121299377169773,9232
"TMEM106A",0.121284289098697,5905
"ZNF419",-0.121207348628384,13351
"MCOLN3",0.121201769636496,681
"QSOX1",-0.121183311232949,17112
"MDH2",-0.121138760676232,6988
"UGT2B4",0.121133230815571,2433
"NT5DC1",0.121132604150026,2212
"R3HDM2",0.121125499260326,9058
"KIAA0286",-0.121125374430173,13193
"GMEB1",-0.121111012482353,14029
"HIATL2",-0.121105585982949,6868
"LOC402164",-0.121094828282158,16372
"C4orf16",-0.121090153683936,7566
"KIAA1450",0.121075910759204,5552
"C14orf102",0.121058541370102,12542
"HCRP1",-0.121056421507854,6313
"CNIH4",-0.121039545612627,3010
"RUSC2",-0.121032221990999,12734
"CHIC2",0.121024843866461,12669
"CYP1A2",-0.121015375144091,6071
"BRUNOL5",-0.120993722944367,3970
"YIF1B",-0.120981165557403,3307
"TMED1",-0.120949435050724,17198
"FLJ40298",0.120931537335722,12446
"NDST4",-0.120905294058929,3471
"GSTP1",0.120904816997096,223
"CARD6",0.120903443428592,7946
"CRLF1",-0.120893048916514,10222
"NXN",0.120875133634905,15752
"C17orf39",-0.1208632587922,11778
"TMEM177",-0.120848311934879,10551
"TPRX1",-0.12082799919343,6003
"FAM70B",-0.12082343278999,13406
"KTN1",0.120823310284696,1022
"INVS",-0.120760342051821,5794
"CSTF3",-0.120758816541597,5596
"NUCB2",-0.120751369652336,10436
"MYH7B",0.120727139961327,4296
"GOLGA7",0.12071188417945,12456
"DLST",0.120703289813395,13347
"PPFIBP1",-0.120692783397641,4731
"H1FOO",0.120671003769588,7734
"C16orf52",0.120658306387522,3740
"REEP2",0.120652246149542,16190
"IL32",0.120632925354969,11704
"CAMP",-0.120632425841791,1473
"MFSD8",0.120628700854605,4492
"NDUFB11",-0.120616753349826,7407
"NPAS1",-0.120602659845556,12046
"PRSS35",0.1205735021868,7906
"RLF",-0.120560382738284,7651
"TERF1",0.120542443086124,944
"LRTM1",-0.120491330650703,11149
"GPR89A",-0.120485643739255,4232
"GMPPA",-0.120477996144422,8880
"HLA-B",0.120457238628958,14954
"RALY",-0.120446741827549,14176
"ZNF548",-0.120433591783144,7112
"EIF4EBP2",0.12042070316382,1098
"LRRC4",-0.12041254251923,10028
"RHOG",0.120400422179128,9529
"CA2",0.120374410284837,4010
"MPHOSPH6",0.120372334132092,5063
"CILP",0.120369585224507,11950
"C13orf7",-0.120337548799797,16801
"IFITM5",-0.120319715972393,7852
"TINF2",-0.120302831294838,16671
"C1orf144",-0.120297243567971,5275
"CCDC139",0.120283700957405,16173
"CAMKK2",0.120249089492093,15000
"SCAPER",0.120227502073874,3845
"GFRA1",-0.120212201098707,16071
"DTWD2",0.120197116026707,4818
"APOC4",-0.120187666143797,2320
"MTAP",0.120156395699282,15885
"MFAP1",0.120154232118994,11761
"CDK8",0.120152503596907,8850
"UBE2N",0.12015248509877,8989
"CEACAM1",0.120148718112121,3181
"GDAP1L1",-0.120123145053348,11069
"RUFY1",0.120118131078837,2675
"PPP1R13B",-0.120114432429569,2239
"PPFIA4",-0.120099821030597,2049
"C20orf70",-0.120071057209966,12771
"TAS2R44",-0.120058767696286,4791
"ALDH4A1",0.120046596182039,5609
"CYP4A11",-0.120035610691235,8100
"USO1",0.12002884721116,3150
"ECEL1",0.120027273063685,13258
"FAM113B",0.120006379848124,15211
"PERQ1",-0.120004323869119,16870
"TINP1",0.120001545356061,11628
"POLR2H",-0.119998547932599,17007
"LMAN1",-0.119993407309139,23
"IL17D",0.119953510524697,9038
"LRRC23",0.119894941289707,2866
"ZNF335",-0.119886121449844,5981
"FAM14A",-0.119803128190113,2867
"CTNNBIP1",0.119784292216605,11459
"HIST1H3I",-0.119769540909228,7781
"KIAA1683",0.119731062000052,16310
"STAT3",0.119717631889542,10179
"ATPAF2",-0.119717489499439,15127
"PALLD",0.119717222208949,2273
"CD2AP",-0.119704880944367,8014
"DGKD",-0.119648886871354,2464
"WDR76",-0.119645155138832,1896
"psiTPTE22",-0.119644292870492,5049
"EDNRB",0.119639373781401,10171
"FAT3",0.119613990478839,12714
"C6orf118",0.119612418925472,10608
"CASP10",0.119610450916934,7798
"DYNC1I1",-0.11959191417725,14869
"MCHR1",-0.119583091790311,12299
"PRMT8",-0.119581564053141,2534
"CKLF",-0.119568252683326,1744
"BOLA1",-0.119545849329515,6422
"C12orf52",-0.119529032486723,14250
"TRPM2",-0.119508986958657,15572
"FAM118B",0.119483203436841,7466
"C20orf23",-0.119478183497266,13801
"SYT13",-0.119461873324563,8856
"APAF1",-0.119445756005387,5831
"LCMT2",0.119406093640407,15640
"ABHD1",0.119351030894591,3287
"C7orf43",-0.119325215755709,1904
"CISD1",-0.119296935622941,4174
"RP13-122B23.3",-0.119254334271389,3828
"VEGFC",0.119215205917124,5789
"PRPS1",-0.119211802782211,12290
"OVCH1",0.119204621302619,1983
"ZNF155",0.119198658356501,14647
"ZNF768",-0.119195124877511,16020
"PDXDC2",-0.119184379550584,5948
"BUB1B",-0.119163836282674,17013
"RTN1",0.119151782378479,34
"GNMT",0.119146475908884,8371
"RDHE2",-0.119145750089103,242
"GLTP",0.119133304226379,6556
"FCGBP",0.119119562234812,11075
"PHACTR3",0.119094318312126,7745
"HD",0.119079415420616,16270
"PAQR8",0.119066906136692,13227
"PFKM",0.119040632383056,1498
"KCTD6",-0.119028307561964,6168
"RSBN1",0.11901054032838,7314
"EEA1",0.118974650224993,1017
"ARMCX2",-0.118961449253472,17257
"ARHGAP12",0.11894161692612,11260
"AASDHPPT",0.118930463415106,3560
"PDCD2",0.118918935547297,16737
"CNNM3",-0.118894963379856,5318
"PDE4DIP",0.118891760820539,13833
"CUL4A",-0.118860958960993,12816
"C1orf80",0.118850337348685,6288
"RUNDC1",-0.11884441460504,15649
"ARID5A",0.11880939214352,8988
"RECQL5",-0.118804184574135,7081
"PCLKC",-0.118780012883915,1830
"TGM2",0.118737116119569,16299
"SEPT11",-0.118703715372018,9689
"FOXN4",-0.118693098174961,12338
"ORM1",-0.118645421761317,13153
"FGF9",0.118633481713997,12608
"ADAR",-0.118626347788728,773
"SLC39A14",-0.118599018232331,9913
"C20orf3",0.118563929324007,16561
"LSMD1",-0.118558911410623,13303
"EIF2B4",0.118549755151194,15756
"CISH",-0.11853477207208,12934
"ATXN1",-0.118522869007024,3098
"SLC30A4",0.118500033581484,1457
"UTX",0.118477677331409,17248
"PLSCR1",0.118476380453555,11551
"C20orf74",-0.118455500070484,2131
"GPLD1",0.118437614281766,17284
"RASGRP4",0.118401832264105,5180
"RPL18A",-0.118390413165292,5076
"LARP2",-0.118348092708406,10498
"ZNF124",0.118339650952265,12280
"CRY2",0.11832152352818,5532
"MESP1",0.118315979435498,9526
"MAN2B1",-0.118309817664425,8930
"PCYT1B",0.118301447866206,9206
"SYNGR1",-0.118279785431771,7624
"WSCD2",0.118266909741045,12723
"LRRC37A3",-0.118264992458473,10552
"JMJD3",0.118241061318421,1132
"MRPL9",-0.118188810716635,11328
"DIS3",0.118188454336734,3760
"NICN1",0.118167425134995,12281
"PLA2G3",0.118160568987448,3839
"MYST3",0.118130329725397,2543
"KRTAP12-1",-0.118108095081705,1630
"SH2D5",-0.11810137324231,15119
"COX10",0.118085288320352,13256
"CYP7A1",0.118079507028816,2440
"PTGES2",-0.118064219431108,9553
"IDE",0.118062218749052,7541
"SHFM1",-0.118043525510665,10560
"OSTF1",-0.118020609497287,9969
"TACSTD1",0.118008469773859,5194
"TMBIM4",-0.117996124696285,8210
"VPS41",0.11799489975977,16445
"DNTTIP1",-0.117986211814892,1852
"C17orf73",-0.117923938740872,13133
