"","cor","number"
"AFM",-0.115778644828282,14504
"L3MBTL2",-0.115778591588181,5508
"NAV1",-0.115765922130862,6189
"CEP55",-0.115747711866961,7263
"GPR149",0.115694543881363,5914
"PRKCD",-0.115676446046607,5693
"SENP6",0.115658714791233,5786
"DIP2C",0.115638867920037,14159
"OPN3",0.115638549346398,4729
"RNF40",-0.115638378642851,8511
"BRP44L",0.115626608583072,14771
"WNT8B",-0.115626026712126,2283
"PRR6",0.115620172512539,13330
"PYROXD1",0.115615975836322,11326
"PPTC7",0.11560983082953,5713
"RGL2",-0.115608550441351,7318
"PMM1",-0.115607170242714,8866
"EMX2OS",0.115600074039785,14435
"RTN4IP1",-0.115595291026238,9337
"RTN2",-0.115574278393587,13646
"DHRS7",0.115567077706049,10981
"IMMP2L",0.115566044107365,11698
"MORC2",-0.115555623381602,2024
"NTN4",0.115551721607479,9085
"MEGF8",-0.115537639115594,8034
"GDNF",-0.115533782341019,7177
"LAYN",0.115530664201886,16808
"SLC41A1",-0.11551605663981,9594
"C5orf33",0.11551123091285,14118
"TNS3",-0.115484045054426,13066
"XAGE5",-0.115456767639488,16297
"CACNA2D3",0.11543113466566,10342
"ANAPC13",0.115429183854874,5626
"KCNK13",0.115417939306134,16977
"AMZ1",-0.115373171759028,2185
"LOC136242",-0.115373110945994,7458
"ADI1",0.115365170358489,2338
"TNFRSF13C",0.115335749202517,16698
"DHX36",0.115324185397013,2113
"NAPRT1",-0.115320040216794,4185
"PDE11A",0.115287006552608,4075
"OLFML3",0.115285980319493,11718
"NFXL1",0.115284956422819,7499
"POU3F2",-0.115279527709338,13511
"AZI2",0.115279186860682,16060
"CCR10",-0.115255950999976,8499
"ATP5L",0.11525591098583,14675
"PEX11G",-0.115206316702854,11036
"SEMA4G",-0.115201702184738,14860
"C17orf61",0.115184994678641,14640
"RIOK3",0.115151758901129,1500
"SEPT9",-0.11514499647333,10201
"TEX10",0.115128332358177,2622
"IL12RB2",0.115081397797081,6100
"NTN1",-0.1150763824007,1782
"C11orf75",-0.115074450340902,9907
"LRRCC1",0.115042811703607,13778
"FNDC5",-0.11503723387289,8352
"MT1JP",0.115021256538126,89
"ADRA1A",0.115011090993944,8967
"BCAP31",-0.115010890504054,10018
"NUP155",-0.114999336744417,10885
"RNF216L",-0.114987257574701,66
"CREB3L4",-0.114985308618452,7066
"PA2G4",-0.114953961767833,17020
"LDB3",0.114952414705426,13022
"PSMA4",-0.114947471472844,16763
"RGS4",-0.114859646956002,8904
"LAMC2",0.114847405944238,3099
"PTGDS",0.11484612068132,6068
"ROCK2",0.114818788803715,4463
"CDCA4",-0.114786897763468,8891
"IRF3",-0.114780733776896,2374
"ZNF416",-0.114774005606531,5447
"PRKAG1",0.114763789488066,10833
"INPP4B",-0.114756948403682,6080
"HOXA1",0.114751098216601,10917
"HOXC10",-0.114747779421191,5064
"GMCL1L",0.11472901844132,12765
"CCRK",-0.114723375101225,14600
"HDAC8",0.114722621205969,2946
"SLC29A1",-0.114662165256326,7354
"KIAA0427",0.114611475624992,11802
"C20orf72",0.114604023440175,13969
"PLAC9",0.114595877096378,11221
"NCKAP1L",0.114591532868541,15872
"MRPS24",-0.114588381125164,4633
"FAT",0.114588143664399,1985
"PSAP",0.114570262653286,10412
"PRELP",0.114551837341028,16111
"TPTE",0.114538653074702,7400
"UNQ338",0.114517426997117,9757
"CYorf15A",-0.114487710102319,15081
"DKK2",0.11448563606453,2257
"C19orf50",0.114448105285573,1074
"CDC42EP5",-0.114431839056489,13769
"SAR1B",-0.114423786452497,15152
"Magmas",-0.114415156271114,13094
"GNL2",-0.114411963618444,2171
"NRBP1",0.114401700649475,14356
"KCNJ15",0.114364785928883,17206
"SLC25A12",0.114333777240577,6380
"GOT1",-0.114327854643499,10915
"STXBP2",-0.114299223805872,14644
"TXNRD1",-0.114287625300578,722
"ALG5",0.114286132779925,7464
"TMPRSS11D",-0.114284534898133,11300
"OR2A2",0.114281066465324,8285
"THSD4",-0.114266257115451,10751
"MGC27348",0.114251912280972,12885
"GPR109A",-0.114247587109888,14907
"ARHGEF12",0.114228874968893,14170
"FST",0.114225001035979,314
"C14orf139",0.114213988714074,16012
"MZF1",-0.114207582259599,3009
"LCE2B",-0.114187261860321,6931
"TFDP1",-0.114186587111544,6115
"GJB2",-0.114181619222337,12654
"MT1X",0.114172214990512,10288
"SRA1",-0.114151633974914,16018
"SOCS3",0.114137611075977,448
"C20orf117",0.114125265233421,13827
"RPS28",-0.114120480921265,8862
"SDC2",0.114075222695846,204
"ZNF681",0.114055925628286,13470
"ARHGAP18",-0.11403993014428,14669
"COQ9",-0.114036082713116,145
"DGKA",0.114033986214986,5184
"GTF3C5",-0.114032929202099,6872
"LRRC32",-0.114032438437119,9315
"AQP1",0.114017102279916,10603
"TMEM176A",0.113979247038316,15547
"KIAA1543",-0.113977364110819,3007
"BRWD2",0.113974872191263,2663
"RSF1",-0.113974832859415,959
"ZDHHC3",0.113957942271776,642
"CLCN7",-0.113949343156061,3684
"TLE4",0.113938707491112,9708
"CYP26C1",-0.113910629865999,10414
"OR4N4",0.113901992433031,3552
"DEC1",0.113868301899418,2228
"SPG7",0.113795166027987,370
"SMNDC1",0.113786265354523,3296
"C20orf200",-0.113780392841459,6056
"FARS2",0.113774069695323,485
"DRG1",0.113764646287203,5940
"RNF14",0.113750239340523,6591
"GTF2IRD2",-0.113734168997652,10490
"DNMT3A",0.113730198514445,2592
"DUT",0.113727083563889,10562
"TARBP1",-0.113702515759701,7067
"SH2D3A",-0.113680392527893,8247
"ARL6",0.113670011417585,9837
"SULT1C2",0.113642966532802,6747
"LASS5",0.113611197336436,14325
"CHD1L",0.113606393999327,2717
"RBM26",0.113602850513181,6875
"DLX6",-0.11359029677221,7925
"DDIT4L",0.11356593181907,434
"COL18A1",-0.113556196890525,168
"ABTB1",-0.113542847786664,9797
"OR2C3",-0.113529244218528,6713
"UBE2D4",0.113512376563228,7459
"FGD2",0.113508703804032,7090
"FASN",0.113498465324827,7729
"MAPK4",0.113496442055903,997
"GPRC5D",0.113462578581953,2863
"SLC4A1AP",0.113417157744436,1794
"PPM1A",0.113402234567336,8875
"OR51B4",0.113396103395375,2834
"BAG3",0.113392898396792,6939
"PSMB9",0.113374646567141,17273
"ERGIC2",0.113372839711931,11838
"SQLE",-0.113368911635676,366
"MT1G",0.113361285691422,4637
"MPP7",0.113359555971082,3406
"RNF145",0.113357272795438,14255
"RPS9",-0.11335275754133,16166
"IRS2",0.113351584121672,6974
"CDC7",-0.113326070884101,5979
"BCHE",0.113302311596276,4516
"TMCO5",0.113290533957407,10817
"PTGIR",-0.113262799601907,2679
"SLC12A2",0.11321206401587,1312
"PGBD1",0.113195290432615,14351
"BEX5",0.113188423460885,4338
"RSRC1",-0.113144922322094,13198
"KSR1",-0.113137817387445,16512
"CYP4V2",0.113118475356052,14335
"RANGRF",0.113087080736817,8534
"RILP",0.113080490762075,17027
"SERPINH1",-0.113076173921027,3870
"PAQR3",0.113054202089101,9062
"PRICKLE2",0.113018304650045,1573
"ARRDC5",-0.113011601507779,16025
"RAB33B",0.113007831199969,93
"RPL37A",-0.112949302103235,7461
"SYPL1",0.112946736625245,3081
"C7orf51",-0.112921181260475,12447
"SPINT2",-0.112917144214449,12936
"CACNG1",-0.112909818654152,13892
"DDIT3",-0.112880976069325,16882
"BBX",0.11288056092283,2746
"CDX4",-0.112873807155071,12612
"PEX10",-0.11287034494261,17072
"ZNF638",0.112869814089549,10864
"SCN4B",0.112863832528538,15516
"SERGEF",-0.112853923632378,1640
"SRPK3",-0.112851774206215,16405
"BEX2",-0.112851322790894,15494
"C16orf48",-0.112840807864785,15364
"ECH1",-0.11284070264408,13082
"C19orf47",-0.112802508453764,11220
"RPL27",0.112785989397835,465
"FAM91A1",-0.112781041710056,2706
"EVI5",-0.112759107189735,12139
"IDH1",0.112749216021801,11734
"GPX3",0.112743487863184,2002
"PYCR1",-0.112729690024164,10225
"TOM1L1",0.112715827333801,13758
"ZNF319",0.112690707127832,14832
"TRMU",-0.112681455626302,8714
"ZRANB2",-0.112677818723237,14569
"ECM2",0.11264675724561,16795
"ANKRD45",0.112646635838099,10865
"DAZ1",-0.112636068494128,10277
"ARFGEF1",-0.112635258015918,8540
"OR9A2",0.112617828560611,8188
"IGSF1",0.112609347610385,16375
"FAM107B",0.112604126409402,11274
"TM7SF3",0.11257399017006,8515
"GOLPH3L",-0.112563678296666,7638
"CLDN10",0.11251846327938,9135
"CRYGD",-0.112511876355878,1672
"OCIAD1",0.112502346766513,12367
"CHRNA3",-0.1124793118957,7457
"C22orf32",0.112452430903952,7347
"REV1",0.112448385851711,12288
"SLIT2",0.112389942337341,958
"PFDN5",0.112389074292218,3736
"AFF4",-0.112385282396766,16523
"PON1",-0.112328359137684,9977
"POLR2D",0.112315565515778,1579
"SH2B1",0.112306422798034,4707
"DHRS9",0.112304889059677,1586
"RAB3GAP1",0.112274890752296,7733
"ADORA2B",0.112264731371103,9546
"FYN",0.11224423110166,15493
"POU2F2",0.112243156665423,7050
"DEGS1",0.112241523797963,9447
"TGM1",0.112231841543912,12464
"PRMT5",0.11222412954379,598
"GCM1",-0.112222464411313,9122
"ASPN",-0.112220713409735,4904
"ARMC6",-0.112175300116031,8976
"ARL6IP1",-0.112163811240657,13076
"SLC26A4",0.112156849686761,1436
"GPR15",0.112103942902209,17280
"GRK6",-0.112056560590461,12009
"GNG11",0.112046042339439,5164
"TGIF2",0.112038944512957,2590
"PBX4",0.112034174732648,4388
"RAB36",-0.1119562813868,8107
"SLC6A6",-0.111927857550457,11026
"CORO2B",0.111921190442454,14290
"PPP1R14D",-0.111909879480705,11298
"ZNF771",-0.111877437441122,7902
"RPL6",0.111811263824991,10284
"RMND5B",-0.111762777436357,124
"EIF3G",-0.111751805958442,2136
"LMAN1",-0.111750173290806,23
"RCBTB1",0.111749277333231,7675
"NENF",-0.111749155634924,287
"PTN",0.111748322998958,14094
"RAB42",-0.111739136824358,5477
"ZZEF1",0.111728862746384,6712
"SPESP1",0.111712556435587,10354
"FHAD1",0.111705547701838,2669
"NRBP2",0.111686875849817,12811
"WDR87",0.111682267930133,2909
"AVIL",-0.111679330686527,7991
"ATXN3",-0.111669530705525,5850
"NEK6",-0.111655493743175,6798
"PSMB10",-0.111653672343649,4295
"ATR",0.111645873290465,13225
"C5orf26",0.111628994566645,159
"TUBGCP5",0.111623572748057,914
"CD207",0.111619576584657,8004
"RPS6KA2",0.111597198950866,9252
"EFS",0.111550391824555,11911
"HSFX1",0.111536361151294,6475
"DEDD2",-0.111513948725883,16091
"SLC12A6",0.11151129988992,14233
"LY6G6E",-0.111505446933858,9026
"OXSM",-0.11147386186095,2855
"P2RX7",0.111462482044745,11819
"MMD",0.111458193630874,6328
"C14orf93",-0.111455115634242,9465
"CTNND1",0.111431508028964,3104
"RPL3",0.111430331515749,5095
"EIF1B",0.11141868837813,8267
"SERBP1",0.111411422436066,6459
"TAS1R3",-0.111393033656178,3451
"KCNK5",0.111366234717438,4250
"C14orf130",-0.111353247945703,3629
"BAIAP2",-0.111349824046409,14038
"PFKFB4",-0.111344578445189,3182
"SFN",0.111342550173158,10251
"C6orf154",-0.111329741999436,5936
"ID3",-0.11131688018061,5478
"DIO2",0.111253617690502,13777
"LOC375748",0.111251303223746,6828
"FXYD5",-0.111244104734621,13691
"FRAG1",0.111237602218013,387
"CCNB1",-0.111229325364813,13044
"CXCL16",0.111222833674704,17211
"TSFM",-0.111201625154926,5350
"SAE1",-0.111168981485216,15023
"CEP152",-0.111165074479442,4205
"HTR3A",0.111159251965268,8921
"GPR144",0.111148680191385,11517
"RHOH",-0.111148509464424,4560
"ELOVL3",0.111141403762343,1182
"SPP2",0.111140200134115,3067
"NAB2",0.111132094175585,13372
"C8B",0.111119389443292,14716
"SMARCD3",0.111092207756189,8738
"KLHDC9",-0.111090323419908,5368
"ANGPT4",-0.111084928977813,4503
"RC3H1",-0.111076634090386,11989
"KLHL24",-0.111076381260424,2175
"AK1",-0.111044827302143,534
"MOSC1",0.111021454783423,4389
"DLG4",-0.11098538335797,1369
"PRM1",-0.110981723584389,11312
"PLD5",0.110957506319099,1437
"DIP2A",0.11091349073281,4441
"RAB24",-0.110909863909676,2769
"MMRN2",0.110903052134111,9894
"REPS1",0.110899908718311,11622
"ARPC4",-0.11089881674114,3003
"UBOX5",0.110839997795343,13748
"AKR1C3",0.110819698994284,15039
"C18orf54",0.110798762573522,8648
"LRRC17",0.110768419772152,3462
"PLXND1",0.110755643929322,11365
"PHKB",0.110752083095921,1027
"PLCD1",-0.110745688608,11520
"TTL",-0.110743435875677,9434
"PLA2G4C",0.110730329310335,9098
"FBXL18",-0.110722499169317,15046
"CUTA",-0.110645849185971,10805
"NR0B2",-0.11064464923027,7359
"ATP6V1H",0.110629359830481,6137
"MAPK11",-0.110622919834263,804
"PHLDA1",0.110620883650329,2384
"TMEM140",0.110614898078101,2473
"C10orf72",0.110610707471134,10150
"C6orf153",-0.110598740162946,10545
"OR51D1",-0.110592825406785,3091
"RPP14",0.110565476843353,15424
"MRGPRX2",-0.110530980824342,5656
"RGAG1",0.110530453438396,14905
"ZBTB46",0.11052769231454,1010
"CEBPG",0.110511779955599,1809
"RAB40A",0.110499239507908,16890
"CIB2",-0.110489594485254,5539
"THAP3",-0.11045565208002,12391
"OR10T2",0.110452809566154,11183
"C1orf93",-0.110405625430052,15552
"RPL26L1",-0.110402274745681,15120
"DMD",0.110399819586851,884
"TXNDC4",0.110399376947769,7513
"LMBRD1",0.110380067396447,3434
"TTPA",0.110371512059648,4253
"ACOT9",0.110335961853594,2638
"MPPE1",0.110312110350231,7744
"AKR1C1",0.110311183374648,11697
"CHMP5",-0.110306342058204,9958
"OR8U1",-0.110290794634165,15728
"DNAJB2",-0.110277839358154,7379
"EI24",0.110276178304801,15711
"TAS2R13",0.110268801985625,3075
"JARID1D",0.110255823674278,3958
"KIAA0828",-0.110245600464325,6247
"ZNF639",0.110230330041035,16452
"LCMT1",-0.110224001731633,13177
"CD300LF",0.110210990268277,4142
"KRTAP19-1",-0.110196457098448,2324
"LOC654346",-0.110192291027347,3876
"ABHD4",-0.11016411397697,14169
"FRG1",0.110124603206015,2876
"QPRT",-0.110119177879516,6690
"ANKRD26",0.110114880716366,9063
"CHPT1",0.110090397700045,9847
"YIPF4",0.1100814724845,14180
"TMEM100",0.11007391344417,10334
"ANKRD2",-0.11006754046396,10539
"HDHD2",0.110066230803248,8954
"CSTF3",-0.11006462033697,5596
"SLC25A20",0.110043157032309,7313
"MLLT6",0.11002727396747,3903
"HCP5",0.110009546023264,9887
"NUBPL",0.110002476251685,1701
"ST7L",0.109999422567996,587
"OR5AU1",-0.109990623234596,1188
"TCF4",0.109989718791471,6770
"APOA1BP",-0.109980146869549,12829
"ZNF409",-0.109978903469539,13608
"ITFG3",-0.10992680323485,2925
"FAM24A",-0.109902493174957,207
"FBXO17",0.109898291618684,3652
"AGGF1",-0.109896064054299,11089
"MIR16",-0.1098813429479,10214
"SLC2A7",-0.109866770160751,3100
"DUSP8",-0.109866144328469,1075
"TMEM46",0.109864506768767,12865
"C16orf78",-0.10986377379827,513
"CNIH4",-0.109853535734496,3010
"UNC84A",0.109848699974224,1288
"MRPS27",0.109834700920224,8425
"BCAM",-0.109825569849935,2351
"PARS2",-0.109807359266394,2709
"SCRN2",0.109803898263442,14212
"GSG2",-0.109796362435901,15301
"IKIP",0.109719342277432,12406
"GALNTL2",0.109698676673741,15536
"ZDHHC17",0.10968627569972,13577
"BTG4",-0.109685814181018,14535
"EPHB3",-0.10968097970163,11279
"EIF2S2",-0.109669158707845,2006
"ZFYVE19",-0.109665150601908,4278
"RPL8",-0.109663783035831,7492
"REM2",0.10965407271525,229
"RPH3AL",0.109609508658176,8089
"RUFY1",0.109602826024601,2675
"FLJ14803",-0.109596378643967,12129
"KIAA1875",-0.109590556646095,16673
"BOLA1",-0.109585542782534,6422
"SEMA4D",0.109584535904205,8781
"STAP2",0.109574561295296,12690
"FCN2",0.109550352917098,12180
"USP53",0.109549046158681,5903
"ANKRD13A",0.109544440977345,3078
"UTP6",0.109543011400207,15913
"TPSAB1",-0.109535781110666,16769
"EMID1",-0.10952544143516,10130
"DYSF",-0.109504320179904,15290
"SEMA3E",0.10950064906582,3443
"RNF126",-0.109468026907531,605
"C11orf45",0.109461032855978,11582
"LMO7",-0.109439858956359,13593
"TMEM161A",-0.109426519415843,17006
"FLJ20035",0.109402450976051,2307
"SGCB",0.109397459565135,7866
"NICN1",0.109380402235626,12281
"TRMT1",-0.109358506234515,9313
"PHYH",-0.109357324444956,13505
"ITGA11",-0.109320739297105,6315
"PDE5A",0.109316325313614,13756
"RPL41",-0.109312838071009,10663
"KIAA1279",0.10929392557141,5475
"AFMID",0.109258403891666,6252
"F2RL2",0.109256902467546,9314
"C11orf47",-0.10923719527197,5464
"TNP1",-0.109229088199539,16123
"WDR13",0.109224020033362,7552
"KIAA0040",-0.109206374860366,8186
"OR7A10",-0.109200900052329,8761
"MYOHD1",-0.109198715467154,15051
"TSP50",0.109192541329467,309
"PDXDC1",-0.109191116803961,11624
"C11orf1",0.10917440098943,4098
"CCDC3",0.109161828254647,13639
"HINT3",-0.109154676819785,6740
"GCK",-0.109153858194287,15349
"SPNS2",0.109152706182893,10467
"SLC8A3",-0.10909121321442,7825
"UPP2",0.109084148286621,4653
"DTX1",0.109065553507847,16450
"C16orf68",-0.109054102535595,16119
"EIF2AK4",0.109036733885977,14889
"RBP1",0.109036410128756,6471
"C7orf31",0.109030816492817,10634
"BCAT2",-0.109008660579582,9456
"LMCD1",-0.108999266791219,9673
"HDAC7A",-0.108982772181654,10048
"RNF44",-0.108969187025547,6517
"CRY2",0.108969143593661,5532
"SETDB1",-0.108966788143213,8871
"JTV1",-0.10896190015943,2833
"CASP6",0.108958039995024,10916
"EPHA7",0.108954189901817,6891
"MS4A4A",0.108947293522117,15810
"TCP10",0.108941759152619,16312
"TMEM141",-0.108940439328569,10727
"GFPT2",0.108939829145361,13117
"NXT1",-0.108939407178658,8158
"GAN",-0.108937085259683,16346
"SUV420H1",0.108921515407541,8951
"MGC21874",0.108902239528277,4164
"RP13-401N8.2",-0.108898801814685,16089
"PTRH2",-0.108894037625215,885
"LOC388152",-0.108890509094497,5818
"PSME3",0.108879434852129,17188
"SH2D6",-0.108864872260801,1107
"ZDHHC15",0.108833671388623,3873
"PJA1",0.108830011850226,15933
"ZNF558",-0.10879979253585,8175
"RCOR2",-0.10879384024168,16504
"MEP1A",0.108785982020755,15641
"SLC39A10",-0.108777642732472,9607
"NCR3",0.108750882570954,16531
"ITGB3BP",0.108734886842391,6000
"COMMD8",0.108707049829795,2753
"IL5RA",0.108697802958227,11106
"PDCD2",0.108678654608371,16737
"ADRBK2",0.108677242393331,17278
"AP1S1",-0.108641662761147,9817
"PAOX",-0.108641135883093,2939
"PEF1",0.108638067420282,9145
"DKFZp434K1815",-0.108632134608647,8294
"STK38",0.108630883827848,6469
"TMEM173",-0.108620655294345,12639
"LOC196993",-0.108618746993614,10281
"FAM133A",0.108591818103036,1907
"MAT1A",0.108574734443687,8478
"ZSCAN5",-0.108492283051366,7982
"USP1",0.108462424310246,15149
"ITIH1",-0.10845977427867,17042
"STK17B",0.108444872012316,15144
"C6orf25",-0.108438727002752,17121
"RAD18",-0.108426877953068,15359
"RIMS4",-0.108426683854786,11783
"PDE10A",0.10842557548618,5157
"PPP1R13B",-0.108423101944348,2239
"GJA3",-0.108389199079678,10456
"LOC441046",0.108387228847598,6855
"VPS28",-0.108382780270237,10512
"BET1",0.108378011503664,12982
"ZFY",-0.108366643557166,7596
"ATP13A2",-0.108358637870278,625
"TRA@",0.108347797320123,15540
"C20orf197",-0.108346881366831,17226
"DYRK1A",-0.108344029991977,12789
"UNC13C",-0.10832305691978,17109
"DBT",0.108314484708831,14389
"FOXJ1",-0.108265619430689,6644
"WDR49",0.108265586385507,16636
"SYT3",-0.108239752428927,14742
"AKAP10",0.108237963761532,10145
"HOXA13",-0.10822783839338,6599
"UAP1",-0.108227031416381,17205
"LOC146167",0.108223929507679,13216
"PSMC6",0.108218692336868,1319
"RWDD2B",0.108200835245116,15713
"C1orf102",-0.108188378032878,14480
"RNF103",-0.108184699389014,10069
"NUCKS1",-0.108182237049024,15749
"RAD1",-0.108179996394436,6845
"COG7",-0.1081756127791,9841
"ZNF452",0.108169216232596,13218
"AGXT2L1",0.108143790232674,11200
"LRRC28",0.108139321036596,12870
"UBE2Q1",-0.108138161729307,8669
"LY96",0.108094872264864,9795
"ASB14",-0.108094532546967,816
"CCDC83",-0.108081170964523,14272
"ZSCAN22",-0.108073767956204,17203
"APLP1",-0.108063355478264,16471
"GRIN2D",-0.108032129306579,3946
"CSNK1E",-0.10802209354266,9330
"HERPUD2",0.108004131599823,15190
"UNQ9433",-0.108000319124835,13224
"CDH16",-0.10797434396177,3919
"MUM1",-0.107918087819471,11862
"RLN1",0.107913668190951,3528
"LOC400120",0.107893942351582,4069
"IL1F7",-0.107879065298693,5726
"RAB10",0.107860979667367,13957
"NRL",-0.107832360754076,7222
"GNG8",-0.107828185863901,14099
"LZIC",-0.107815469021145,16044
"PTDSS1",-0.107800595634495,7098
"PCM1",0.107800349021339,10528
"IRGC",-0.107788191223666,9559
"ADAMTSL4",0.107783398297106,11228
"KREMEN1",0.107782753301745,12585
"CIRH1A",0.107777731763605,5174
"C1orf142",-0.107754843547611,17026
"POLR3H",-0.107739578767916,8474
"FAM44C",0.10771747857062,4793
"VWCE",0.107714502296761,315
"SCFD1",0.107692856219262,11278
"TTC9",0.107665679739117,4284
"ARF5",0.10764532671274,733
"FUT8",0.107619062055424,2719
"DDX55",0.107608613227627,3814
"CDKN2B",0.107604328367163,9164
"TRIM5",0.107564854244696,1038
"SLC22A17",-0.107562006438613,8264
"FASTKD2",0.107560131569309,6979
"OTOP2",-0.107559361775891,4392
"SNX7",0.107540783645785,5980
"IQCC",-0.107506626452423,2117
"SAGE1",0.107506623997429,13915
"GOLT1B",0.107493970179021,10818
"CENPC1",0.107491128590988,17146
"CLUAP1",0.107486802583493,17160
"KIAA1539",-0.107472271092247,12407
"MEMO1",0.107464937837415,2540
"OR4C3",0.107456256031045,657
"PSMC3",0.107415573915289,17148
"COG5",0.107409647860981,1795
"BRP44",-0.107381713797533,10243
"KNTC1",-0.107378491445831,2299
"CDC42EP3",0.107374513530376,4555
"C5orf28",-0.107374340302856,14187
"ABCD3",0.107372208187975,4914
"UMPS",-0.1073699884023,15470
"DCD",0.107325220884118,10105
"EXOSC8",0.10732180280977,14555
"TRIM6",0.107311952850464,4880
"SEPT4",-0.10729041173935,10374
"UST",0.107284020772627,9691
"MAP2K4",0.107266538294831,9161
"EHMT2",-0.107263831146722,1280
"NSMAF",0.107251128003161,13952
"SIRT4",0.10724691256354,10035
"MS4A5",-0.107225890645196,12269
"KIAA1542",-0.107223784627061,7235
"CD22",0.107190489471057,3132
"DNMT1",-0.107180777484813,16839
"NINJ2",-0.10717443977691,14455
"ANAPC1",0.107149015891947,15591
"ZNF563",-0.10713945930611,11410
"CORO1A",0.107138148343286,1790
"BRCA2",-0.107132514498203,13616
"SHANK3",-0.107122872170096,442
"LRP5L",-0.107101068456826,13373
"GRPR",0.107099724951655,9493
"KIAA1683",0.107093495084525,16310
"C11orf9",-0.107078030344735,12970
"TMEM176B",0.107068148665523,3263
"C19orf36",0.107053937871955,10041
"NFU1",0.107052537210729,9771
"ZNF432",0.107039025332402,11101
"SIGLEC1",0.107036884427998,4752
"COL8A2",-0.107034095144254,16115
"MTP18",-0.107032253563134,4787
"RBAK",-0.107032218703763,9802
"P2RY2",-0.10703047107776,14439
"C14orf143",-0.107027758435093,1399
"SLCO1A2",0.107019708726772,8061
"ZNF511",-0.106985553908204,9075
"ATP8A1",0.106982778056528,16925
"GPR108",0.106954137444076,3270
"AQP7",0.106948587109715,17289
"SCYL1BP1",-0.106943911695892,17107
"FOXO3",0.10694384159637,15066
"PIWIL3",0.106942985785174,13156
"SART3",0.106937599154259,12826
"EMP1",0.106922868030241,7927
"CCDC15",0.106903759481927,14919
"EIF3H",-0.10690128116917,9208
"SIGLEC12",0.106874676782351,11563
"UNG",0.106865351020113,222
"DSP",0.106828271886507,1133
"IGFBP5",-0.106793926703481,15669
"GSTM3",0.106771210766311,10573
"CADM3",-0.106769087262523,3911
"UTP15",-0.106729979814058,14033
"LYSMD2",0.106728232618229,2425
"CCDC94",-0.10670124221125,13590
"PNMA1",0.106693499469319,4
"RPS3A",0.106680475993972,9408
"SRP9",-0.106657542374302,8147
"GPKOW",-0.106641601759684,1377
"POLS",0.10662298039404,7153
"C12orf30",0.106598242764529,1415
"RABL3",0.106557668156767,14928
"ZNF770",0.106501318384371,4236
"RASIP1",0.106487255097832,13231
"FRK",0.106486379322779,14845
"CEP68",0.106481395886822,7010
"NOC4L",-0.106472004913423,2253
"ANKRD50",-0.106470173799842,8402
"CHERP",0.106455622769565,8549
"TYRO3",-0.106454227382956,3744
"POLR3B",0.106371010071523,12990
"KIAA1799",0.106361679195174,14331
"SEPHS1",0.106338373368825,367
"SHMT2",-0.106325370844547,1048
"PVRL4",-0.106317667549641,7615
"STRBP",-0.106315511624905,14814
"C6orf125",-0.106278372138893,1517
"MIER2",-0.106253794028161,13642
"RGS11",-0.106247240768926,13727
"MAGEA9",-0.106214225601319,3532
"ACTN1",-0.106205091587051,13979
"PACSIN2",-0.10618417478887,16251
"RAMP3",0.106183657022444,11281
"DUSP4",-0.106179254099961,8839
"PBOV1",-0.106139678626068,5927
"TMIGD1",-0.106111621011644,7252
"C9orf4",-0.106107571241691,6039
"PCTP",-0.106101991127627,16067
"LRRC18",0.106094877603952,13861
"C9orf125",0.106062391156004,1876
"FKBP9L",-0.106048961120784,11768
"CDK2AP1",0.106036619177673,14728
"GCH1",-0.106026333360496,4769
"TEKT2",-0.105994163590703,9163
"HIP1",-0.105987733593093,10767
"HCFC1",0.105972172533935,4610
"LYRM2",0.105967621904432,16285
"ZMYND10",-0.105953039836307,13549
"HEXIM1",0.10595161468108,6800
"CTDSP2",0.105931501430545,121
"PGRMC1",0.10592595871365,1674
"OVCH1",0.105924404609963,1983
"LECT1",-0.105917391844134,7123
"FAM128B",-0.105894353272775,12594
"ATP6V1C2",0.10588807576665,17062
"TCBA1",0.105844863375155,10794
"hCG_16001",-0.105816769117318,4153
"PEO1",0.105799100976192,7392
"KLHDC7A",-0.105798203783433,15766
"ALOXE3",-0.105779220359567,2801
"PRDX5",-0.105757219600595,8077
"FRMD4A",0.105749370018961,11310
"C18orf23",-0.105736366256593,17087
"MMP14",-0.105728026286576,5012
"HGS",-0.105727778407177,11873
"RTCD1",-0.105727480482697,3008
"PIAS2",0.105716696232409,8258
"ARHGAP27",0.105698424171326,6512
"FLJ10815",-0.105696244399446,4907
"ERGIC1",-0.105693544826805,1090
"LOC145814",0.105682495837555,10197
"TST",-0.105668568331574,11618
"ADAM2",-0.105660755071872,1028
"TRIM65",0.105634643723905,14298
"METTL8",0.105631220791941,3365
"FLJ22222",0.105625072285776,2499
"MAF1",0.105622105022231,13610
"NR5A2",0.105613713010762,6174
"RSPH1",-0.10560991909031,7981
"SFRS8",0.10560665832576,5926
"MAML3",-0.105599419760123,1400
"RAB11A",0.105590048509636,1964
"EHMT1",0.10558797043427,7326
"MCL1",0.105581499157313,5964
"CASC4",-0.105526059916926,290
"TMTC2",-0.105515887592034,7646
"DNAJB8",0.105510795538691,2201
"PIGB",0.105497996943139,2752
"PRSS12",0.105482572495458,12551
"TUBB2A",0.105446053495382,12515
"PPARGC1B",-0.105417028310808,11852
"SLC24A2",-0.10541404464271,8093
"POLR3G",-0.105413668505433,9077
"POMZP3",-0.105404988632354,12154
